T	46_TPD_HH	46_rate_HH	46_TPD_full	46_pre_full	46_rate_full	46_TPD_Tait	46_pre_Tait	46_rate_Tait
47.0	7.744889365529691e-38	3.0979557462118765e-39	2.4652608395709275e-36	73208030320743.6	9.86104335828371e-38	3.921101547927644e-36	116440466016311.27	1.5684406191710576e-37
48.0	8.402077140544181e-37	3.3608308562176725e-38	2.841038822249095e-35	77768114092858.1	1.136415528899638e-36	4.57911303286939e-35	125344638727030.19	1.831645213147756e-36
49.0	8.27390356866054e-36	3.3095614274642163e-37	2.967404884537158e-34	82485462865644.48	1.1869619538148633e-35	4.846710769158142e-34	134724851082217.4	1.938684307663257e-35
50.0	7.438864156156542e-35	2.975545662462617e-36	2.825592624535071e-33	87360273257728.23	1.1302370498140285e-34	4.6768346082687144e-33	144596055996140.7	1.8707338433074857e-34
51.0	6.139001388861679e-34	2.4556005555446717e-35	2.466175722106307e-32	92392634311554.98	9.864702888425228e-34	4.1366018001009207e-32	154973359758331.8	1.6546407200403684e-33
52.0	4.673344610331773e-33	1.8693378441327092e-34	1.982845254176673e-31	97582531126484.64	7.931381016706693e-33	3.3704654392136996e-31	165872020491774.8	1.34818617568548e-32
53.0	3.2966984245317397e-32	1.3186793698126959e-33	1.4753990184192883e-30	102929848398580.2	5.901596073677153e-32	2.541529370010287e-30	177307446656681.3	1.0166117480041148e-31
54.0	2.1641513355669572e-31	8.65660534226783e-33	1.0203367745491415e-29	108434373872833.9	4.081347098196566e-31	1.7812142258530048e-29	189295195597650.1	7.12485690341202e-31
55.0	1.3272578324058672e-30	5.309031329623469e-32	6.584365000423507e-29	114095801713639.8	2.6337460001694026e-30	1.1648636113221057e-28	201850972132153.7	4.6594544452884224e-30
56.0	7.632433296748136e-30	3.0529733186992545e-31	3.979430160909803e-28	119913735799157.56	1.5917720643639212e-29	7.1346304108121e-28	214990627178429.5	2.85385216432484e-29
57.0	4.129340923815399e-29	1.6517363695261596e-30	2.2602316465904594e-27	125887692944903.78	9.040926586361838e-29	4.106701187212448e-27	228730156420974.47	1.6426804748849793e-28
58.0	2.1085170967019127e-28	8.434068386807652e-30	1.21030902486146e-26	132017106061504.0	4.84123609944584e-28	2.2285658586688172e-26	243085699011956.94	8.914263434675269e-28
59.0	1.0191265694134369e-27	4.0765062776537474e-29	6.128347855288498e-26	138301327251050.62	2.4513391421153993e-27	1.143564153843994e-25	258073536306962.22	4.574256615375976e-27
60.0	4.6754636289749335e-27	1.8701854515899734e-28	2.9423957192410907e-25	144739630845986.84	1.1769582876964363e-26	5.5642217289493985e-25	273710090633586.1	2.2256886915797595e-26
61.0	2.0411725376111225e-26	8.16469015044449e-28	1.3430654466149371e-24	151331216393899.9	5.372261786459748e-26	2.5738575532210923e-24	290011924091475.56	1.029543021288437e-25
62.0	8.500302624691478e-26	3.400121049876591e-27	5.842343610488115e-24	158075211591060.12	2.336937444195246e-25	1.1346336763943292e-23	306995737382504.1	4.538534705577317e-25
63.0	3.384260577906888e-25	1.3537042311627552e-26	2.4275013681737584e-23	164970675167018.47	9.710005472695033e-25	4.777559304794707e-23	324678368669837.44	1.911023721917883e-24
64.0	1.2908688767636938e-24	5.163475507054775e-26	9.654758725035582e-23	172016599722075.1	3.861903490014233e-24	1.9255837289875925e-22	343076792464721.8	7.70233491595037e-24
65.0	4.726583721536983e-24	1.8906334886147934e-25	3.683012313510157e-22	179211914518976.03	1.473204925404063e-23	7.443796157283425e-22	362208118539889.4	2.97751846291337e-23
66.0	1.664429707294925e-23	6.6577188291797e-25	1.350089081698431e-21	186555488229752.75	5.400356326793724e-23	2.7651557708499495e-21	382089590868535.75	1.1060623083399799e-22
67.0	5.646694995671755e-23	2.258677998268702e-24	4.764181035363048e-21	194046131638257.1	1.9056724141452192e-22	9.887955612574722e-21	402738586587884.4	3.955182245029889e-22
68.0	1.8486184849403984e-22	7.394473939761594e-24	1.6210807921738753e-20	201682600298607.94	6.484323168695501e-22	3.40940704702607e-20	424172614986399.1	1.363762818810428e-21
69.0	5.849198007832986e-22	2.3396792031331945e-23	5.327136405543978e-20	209463597149459.84	2.130854562217591e-21	1.1353205779606742e-19	446409316513762.06	4.5412823118426974e-21
70.0	1.7913275939673077e-21	7.165310375869231e-23	1.6931641720615091e-19	217387775083785.12	6.7726566882460366e-21	3.6565248106500553e-19	469466461812775.56	1.462609924260022e-20
71.0	5.3171788459345396e-21	2.126871538373816e-22	5.21227892244878e-19	225453739473643.62	2.084911568979512e-20	1.140606540016941e-18	493361950772388.8	4.562426160067764e-20
72.0	1.5317213495385122e-20	6.12688539815405e-22	1.5561561331291347e-18	233660050649261.25	6.224624532516539e-20	3.450594071779158e-18	518113811601096.06	1.3802376287116632e-19
73.0	4.2875011773909774e-20	1.715000470956391e-21	4.5114685469716705e-18	242005226331624.12	1.8045874187886681e-19	1.0136420799035144e-17	543740199919981.0	4.054568319614058e-19
74.0	1.1675073410010846e-19	4.670029364004338e-21	1.2715546718011676e-17	250487744017701.5	5.08621868720467e-19	2.894816288715862e-17	570259397874728.2	1.1579265154863449e-18
75.0	3.0961631014595687e-19	1.2384652405838276e-20	3.4881111031184945e-17	259106043317367.0	1.3952444412473977e-18	8.046159198688296e-17	597689813265944.5	3.2184636794753184e-18
76.0	8.004785277654426e-19	3.2019141110617704e-20	9.322751358227786e-17	267858528241062.38	3.729100543291114e-18	2.1789518248845557e-16	626049978697172.6	8.715807299538224e-18
77.0	2.0196051271774264e-18	8.078420508709705e-20	2.430149206390148e-16	276743569437252.3	9.720596825560594e-18	5.754854810973032e-16	655358550740005.1	2.3019419243892136e-17
78.0	4.977157925364463e-18	1.9908631701457852e-19	6.184022266508022e-16	285759506378750.8	2.4736089066032098e-17	1.4837574042536995e-15	685634309115733.6	5.935029617014804e-17
79.0	1.1991711951358334e-17	4.796684780543334e-19	1.5376296475371551e-15	294904649497033.1	6.150518590148627e-17	3.737888790110686e-15	716896155892991.9	1.4951555160442778e-16
80.0	2.827047200347786e-17	1.1308188801391143e-18	3.7389423707236114e-15	304177282263724.8	1.4955769482894484e-16	9.20870122611536e-15	749163114700884.8	3.683480490446167e-16
81.0	6.52658783574641e-17	2.6106351342985637e-18	8.898513695239857e-15	313575663218534.5	3.5594054780959657e-16	2.220414843281563e-14	782454329957103.0	8.881659373126389e-16
82.0	1.4766333921595347e-16	5.90653356863814e-18	2.0744163605955316e-14	323098027942963.94	8.297665442382253e-16	5.244106912947063e-14	816789066110563.5	2.097642765178904e-15
83.0	3.27648857105082e-16	1.3105954284203282e-17	4.7403017479159255e-14	332742590979265.1	1.8961206991664383e-15	1.2140381922166885e-13	852186706898116.5	4.85615276886719e-15
84.0	7.135019269396246e-16	2.8540077077585e-17	1.0625618845319466e-13	342507547694185.5	4.250247538128141e-15	2.756912739182827e-13	888666754614893.9	1.102765095673364e-14
85.0	1.525875287515258e-15	6.10350115006104e-17	2.3379373964986245e-13	352391076087152.0	9.35174958599627e-15	6.145194710254751e-13	926248829397885.1	2.4580778841030975e-14
86.0	3.206666930960218e-15	1.2826667723840908e-16	5.052666093530942e-13	362391338542678.3	2.021066437413233e-14	1.3453918765576617e-12	964952668522348.9	5.3815675062365753e-14
87.0	6.626138976983192e-15	2.6504555907932926e-16	1.0732065464759552e-12	372506483526870.7	4.2928261859078074e-14	2.894864852251742e-12	1004798125710676.5	1.1579459409035302e-13
88.0	1.347063866142354e-14	5.388255464569484e-16	2.2416866317774256e-12	382734647228025.4	8.966746527127654e-14	6.1253076694789714e-12	1045805170453348.0	2.450123067804677e-13
89.0	2.6957193709999124e-14	1.078287748399993e-15	4.60720868907119e-12	393073955141422.94	1.8428834756362962e-13	1.2752345521282436e-11	1087993887341631.9	5.100938208571468e-13
90.0	5.313091950331426e-14	2.1252367801326832e-15	9.321891622989034e-12	403522523598527.2	3.7287566492286164e-13	2.6136443065198138e-11	1131384475411689.0	1.045457722633246e-12
91.0	1.0318663856151827e-13	4.1274655424611695e-15	1.8577832471869262e-11	414078461240911.06	7.431132988882748e-13	5.27616910699833e-11	1175997247499771.2	2.1104676429056066e-12
92.0	1.9756542788234737e-13	7.90261711529555e-15	3.648571959612362e-11	424739870439313.3	1.4594287838985795e-12	1.0495876542647673e-10	1221852629608188.8	4.1983506174919935e-12
93.0	3.7308579661303015e-13	1.492343186452728e-14	7.064649936126637e-11	435504848658347.1	2.8258599746576105e-12	2.058493046137175e-10	1268971160281766.2	8.233972186261996e-12
94.0	6.951959445604977e-13	2.7807837782441605e-14	1.3492505829719405e-10	446371489767452.75	5.397002332664298e-12	3.982035120148155e-10	1317373489994487.5	1.592814048718569e-11
95.0	1.2787596954882982e-12	5.115038781960739e-14	2.5428167011476233e-10	457337885298778.5	1.0171266807426321e-11	7.601020893641504e-10	1367080380546067.2	3.040408359925806e-11
96.0	2.3228902523462988e-12	9.291561009410784e-14	4.730820663651802e-10	468402125652751.75	1.8923282664695013e-11	1.4322814759571197e-09	1418112704468176.0	5.7291259128359903e-11
97.0	4.1686374436086004e-12	1.667454977451906e-13	8.692167701900362e-10	479562301252181.6	3.4768670842584694e-11	2.665296705009141e-09	1470491444440062.8	1.0661186852068237e-10
98.0	7.393431265633901e-12	2.9573725062809033e-13	1.577807924019499e-09	490816503645765.6	6.311231707914007e-11	4.899905122714885e-09	1524237692713339.8	1.9599620601985656e-10
99.0	1.2963991599096527e-11	5.185596639724894e-13	2.830559159151399e-09	502162826562005.2	1.13222366757035e-10	8.902506225933957e-09	1579372650545680.0	3.5610025280123636e-10
100.0	2.2481245369138497e-11	8.992498147921603e-13	5.020347498935399e-09	513599366914486.9	2.008139012192814e-10	1.5990819676098118e-08	1635917627643212.5	6.396327994989959e-10
101.0	3.8568539034900875e-11	1.5427415614763877e-12	8.806111378894116e-09	525124225759630.75	3.522444591375722e-10	2.8405886650015512e-08	1693894041611379.8	1.1362355062949863e-09
102.0	6.548078959853555e-11	2.6192315841788626e-12	1.5281400700142338e-08	536735509207985.1	6.112560402981835e-10	4.991888195648926e-08	1753323417414060.5	1.996755405790196e-09
103.0	1.100509812902651e-10	4.40203925229791e-12	2.6242493396937912e-08	548431329290212.6	1.0496997730280866e-09	8.681095324896618e-08	1814227386840746.8	3.4724385250798192e-09
104.0	1.831468991040554e-10	7.325875966112252e-12	4.461071514293242e-08	560209804778921.56	1.7844287156989697e-09	1.4943988996608357e-07	1876627687981567.5	5.977596797741862e-09
105.0	3.018925517306074e-10	1.207570207465029e-11	7.509132198887091e-08	572069061967544.2	3.00365319867744e-09	2.5472124093223095e-07	1940546164709988.2	1.0188853203781682e-08
106.0	4.930254777270847e-10	1.9721019123898293e-11	1.25191962770482e-07	584007235407468.8	5.007679418892563e-09	4.3002132925988436e-07	2006004766172982.8	1.7200863572787792e-08
107.0	7.979268050335291e-10	3.191707224105397e-11	2.0678283753575588e-07	596022468604641.5	8.271316036821091e-09	7.192107934650254e-07	2073025546288511.8	2.876846150766478e-08
108.0	1.2800941198621225e-09	5.120376489905202e-11	3.3846584018031615e-07	608112914676880.9	1.3538640556745034e-08	1.191995606353054e-06	2141630663250117.8	4.767990788429991e-08
109.0	2.0361527801800303e-09	8.144611147778722e-11	5.491416992266138e-07	620276736973146.8	2.1965686678926552e-08	1.958178126608361e-06	2211842379038501.8	7.832735581575515e-08
110.0	3.211952359721387e-09	1.284780950772955e-10	8.833366913202609e-07	632512109655984.5	3.533351715218776e-08	3.1892732795758476e-06	2283683058939883.5	1.2757155681509335e-07
111.0	5.025915072734196e-09	2.0103660463232712e-10	1.4090932015498593e-06	644817218248424.9	5.636385681142605e-08	5.151010424801418e-06	2357175171071011.0	2.0604208458110558e-07
112.0	7.802649467927898e-09	3.1210598296059967e-10	2.22956713265454e-06	657190260146521.6	8.918301469012425e-08	8.251821000500419e-06	2432341285910661.0	3.3007721171096287e-07
113.0	1.2020989729245861e-08	4.808395994592922e-10	3.4999443732382624e-06	669629445098803.4	1.3999860412943436e-07	1.3114623294472801e-05	2509204075837494.0	5.24596208640892e-07
114.0	1.8382164591643836e-08	7.352866082389804e-10	5.4519337090333465e-06	682132995653811.8	2.180794032929946e-07	2.0682307062460073e-05	2587786314674092.5	8.273209168147504e-07
115.0	2.7905863346704897e-08	1.1162345916914857e-09	8.42897426915239e-06	694699147576966.4	3.371639860107944e-07	3.237160864401943e-05	2668110877237093.0	1.2949359469141269e-06
116.0	4.206470667314579e-08	1.6825884010415172e-09	1.2936489180464864e-05	707326150237902.5	5.17471626257248e-07	5.029596630077756e-05	2750200738893227.5	2.0120150349457606e-06
117.0	6.297124592311728e-08	2.518850143651785e-09	1.9713123012134935e-05	720012266969475.8	7.885534978668518e-07	7.758598963071526e-05	2834078975121184.5	3.1038677972377596e-06
118.0	9.363635631520994e-08	3.745454944558391e-09	2.983104529540096e-05	732755775399560.9	1.1933085814646196e-06	0.00011884703712353165	2919768761079132.5	4.754906389633265e-06
119.0	1.3832407038372472e-07	5.5329643556170825e-09	4.4836244483867866e-05	745554967756793.0	1.793603642612502e-06	0.00018080788452798428	3007293371177818.0	7.23473463154296e-06
120.0	2.0303590752693763e-07	8.121439685316647e-09	6.69434713607193e-05	758408151151313.2	2.6780886681644817e-06	0.0002732335060462124	3096676178659092.0	1.0934973958879825e-05
121.0	2.961680753090883e-07	1.1846730354259101e-08	9.930535199833228e-05	771313647831644.9	3.972999002069102e-06	0.00041019950202591566	3187940655179761.0	1.6420926917721616e-05
122.0	4.293981407215746e-07	1.717594136045058e-08	0.00014638144680828775	784269795418683.6	5.8569966359544585e-06	0.0006118563346617445	3281110370400650.5	2.4503624280688547e-05
123.0	6.188746194349541e-07	2.4755018080483927e-08	0.0002144409716316136	797274947117908.0	8.58144259776257e-06	0.0009068480350267513	3376208991580779.5	3.6339714127522395e-05
124.0	8.868042894712756e-07	3.547224125275617e-08	0.0003122427846634669	810327471910735.9	1.2497931174784475e-05	0.0013355900445926848	3473260283176531.5	5.356916737488388e-05
125.0	1.2635589688649755e-06	5.05425028505352e-08	0.00045194823457414985	823425754726018.0	1.8095480817657203e-05	0.0019546473982133814	3572288106445714.5	7.850406734829676e-05
126.0	1.7904572875854122e-06	7.16185861812648e-08	0.0006503364311597828	836568196592637.0	2.6050498004845078e-05	0.0028424713936016635	3673316419056447.5	0.00011438603862249295
127.0	2.5234191672464006e-06	1.0093736272514705e-07	0.0009304066967850902	849753214774080.0	3.729354828423701e-05	0.004106716454690307	3776369274700714.0	0.00016573542463455478
128.0	3.537743124141908e-06	1.4151091767923738e-07	0.0013234674262031566	862979242885899.6	5.3098130879579674e-05	0.005893202914445912	3881470822712554.5	0.000238822483215753
129.0	4.9343212914773714e-06	1.973752134832527e-07	0.0018718200858026364	876244730996891.8	7.51981175183874e-05	0.008396192725422046	3988645307690765.0	0.0003423000538281794
130.0	6.847686752231092e-06	2.739120993366271e-07	0.002632143269556528	889548145714845.1	0.00010594235232546383	0.0118687854907943	4097917069126025.5	0.00048804887743203847
131.0	9.45638534294746e-06	3.782643968058406e-07	0.003679649071603108	902887970257642.9	0.0001484972015948438	0.0166305578348975	4209310541032378.5	0.0006923016548870616
132.0	1.2996282950040845e-05	5.198685800076893e-07	0.005112994911368799	916262704510474.0	0.0002071106902813996	0.023066503539031374	4322850251582961.5	0.000977130789217051
133.0	1.777756338380695e-05	7.111353904048491e-07	0.007059741131674115	929670865069916.5	0.0002874553855261526	0.031606156170143486	4438560822749931.0	0.0013724085161998753
134.0	2.4206345591722416e-05	9.683157749663966e-07	0.00968177082576597	943110985275606.5	0.00039707152797179517	0.04266385412655561	4556466969948457.0	0.001918377932350912
135.0	3.281205714615607e-05	1.312598036974973e-06	0.013179413319093997	956581615230145.2	0.0005459372361104143	0.05651082816443946	4676593501684788.0	0.0026690106626264787
136.0	4.428194888278116e-05	1.7714923002220928e-06	0.017791863964326395	970081321807948.8	0.0007471991138648087	0.07304099628826326	4798965319208215.0	0.0036963732352845156
137.0	5.950442874290903e-05	2.380570607463168e-06	0.02378965375403093	983608688653623.4	0.0010181045070670434	0.09139749956310755	4923607416166934.0	0.005096281640506643
138.0	7.962323660231274e-05	3.1856455436409098e-06	0.03145219564312396	997162316170535.1	0.0013811862487879622	0.10947557141826118	5050544878267731.0	0.006995594419912743
139.0	0.00010610488071516432	4.245487582285214e-06	0.041019841549456905	1010740821500086.5	0.0018657623183979716	0.12346227251203874	5179802882939328.0	0.009561581792426447
140.0	0.0001408222131859245	5.635201841478121e-06	0.05260614609994469	1024342838492299.2	0.0025098267757911116	0.1278717415802087	5311406698999503.0	0.013013915116433405
141.0	0.00018615753609949314	7.450409104215652e-06	0.06605456016871479	1037967017668245.6	0.003362425036789429	0.11693482897593281	5445381686325706.0	0.01763995137158426
142.0	0.0002451291952813038	9.812404371661163e-06	0.08073035102809976	1051612026174768.4	0.00448662650698323	0.08824584476148528	5581753295529275.0	0.02381414596622413
143.0	0.0003215462192021403	1.287449951196171e-05	0.09526437405683305	1065276547732077.9	0.005963231337371689	0.04801663668487002	5720547067633102.0	0.03202261949091459
144.0	0.0004201961649855729	1.682979545426866e-05	0.10732725501273345	1078959282574602.9	0.007895376231925046	0.0	5861788633752707.0	0.042894136417329996
145.0	0.0005470718865307358	2.19206746534278e-05	0.11362457317156098	1092658947385585.0	0.010414237536539464	0.0	6005503714780672.0	0.05723903360874192
146.0	0.0007096433494795877	2.8450357102315417e-05	0.11044505811875716	1106374275225815.2	0.013686069078087542	0.0	6151718121074363.0	0.07609797248472949
147.0	0.0009171807371345852	3.679692398100314e-05	0.09513758118164084	1120104015456940.0	0.01792085831389838	0.0	6300457752146890.0	0.10080279075052354
148.0	0.0011811346921481562	4.743028319544596e-05	0.06851956206713995	1133846933659672.8	0.02338293832418192	0.0	6451748596361245.0	0.1330522092827069
149.0	0.0015155782743992898	6.093263177729019e-05	0.03701176814511516	1147601811547364.8	0.030403956187580523	0.0	6605616730627583.0	0.17500572031962222
150.0	0.0019377125708916287	7.802306271606363e-05	0.011505978148789349	1161367446875143.8	0.03939867161654776	0.0	6762088320103532.0	0.22939965975686083
151.0	0.0024684331179932687	9.958706973023243e-05	0.0	1175142653345102.8	0.05088414483877346	0.0	6921189617897584.0	0.29969026651464065
152.0	0.003132946317724597	0.00012671182434667922	0.0	1188926260507714.8	0.06550297120113473	0.0	7082946964775427.0	0.3902294755056753
153.0	0.003961412351608064	0.0001607282371872458	0.0	1202717113659868.5	0.08405133362857121	0.0	7247386788869180.0	0.5064803003200741
154.0	0.004989571685797262	0.000203260971447823	0.0	1216514073739752.5	0.10751277486755188	0.0	7414535605389532.0	0.6552799630497553
155.0	0.0062592834566941	0.0002562877532544723	0.0	1230316017218868.5	0.137098741563875	0.0	7584420016340718.0	0.8451604507943243
156.0	0.007818862504890535	0.0003222095231159969	0.0	1244121835991417.8	0.17429712406872	0.0	7757066710238218.0	1.086737954186229
157.0	0.009723043746418551	0.00040393319746567514	0.0	1257930437261321.8	0.22093021207226937	0.0	7932502461829285.0	1.393184709777138
158.0	0.012032324065216742	0.0005049690618843373	0.0	1271740743427050.2	0.2792237096187687	0.0	8110754131816047.0	1.7807991669658583
159.0	0.014811330228380841	0.0006295451008027669	0.0	1285551691964563.2	0.35188870691493385	0.0	8291848666581380.0	2.269693177999466
160.0	0.018125737116033904	0.000782740885275658	0.0	1299362235308418.5	0.44221879404298975	0.0	8475813097917292.0	2.8846181186765767
161.0	0.02203712199114317	0.0009706439939878531	0.0	1313171340731406.5	0.5542048269654288	0.0	8662674542755932.0	3.6559555460233293
162.0	0.026595010156864066	0.0012005323363983506	0.0	1326977990222761.0	0.6926702231119276	0.0	8852460202903101.0	4.620902252346321
163.0	0.031825292568520513	0.001481086184465879	0.0	1340781180365161.5	0.8634300767499923	0.0	9045197364774244.0	5.824884454865954
164.0	0.037714263486657254	0.0018226342045753274	0.0	1354579922210669.8	1.0734778479874132	0.0	9240913399132910.0	7.323241446654531
165.0	0.04418787878486882	0.002237438318165775	0.0	1368373241155814.8	1.3312038987242663	0.0	9439635760831612.0	9.183225416438237
166.0	0.051086684422701874	0.0027400228124511558	0.0	1382160176815836.0	1.6466507296302766	0.0	9641391988555060.0	11.486371419830792
