T	370_TPD_HH	370_rate_HH	370_TPD_full	370_pre_full	370_rate_full	370_TPD_Tait	370_pre_Tait	370_rate_Tait
46.0	1.053363619881076e-23	4.213454479524304e-25	3.413143812773764e-22	60394824839202.37	1.3652575251095055e-23	3.995429995296452e-22	70698250047402.52	1.5981719981185808e-23
47.0	5.964763347685511e-23	2.3859053390742047e-24	2.065809969185984e-21	64553620478013.65	8.263239876743936e-23	2.4393185604222642e-21	76225232196222.78	9.757274241689057e-23
48.0	3.1439630978447844e-22	1.2575852391379139e-23	1.1618431498231614e-20	68880059763748.37	4.647372599292646e-22	1.3840588941491758e-20	82054156243080.69	5.536235576596703e-22
49.0	1.549287536404222e-21	6.197150145616888e-23	6.098998803105163e-20	73375314277896.19	2.4395995212420655e-21	7.330795541129626e-20	88194709345331.8	2.9323182164518506e-21
50.0	7.166484971359867e-21	2.8665939885439465e-22	3.0005604819829337e-19	78040428288023.61	1.2002241927931736e-20	3.63943535304578e-19	94656680104834.66	1.455774141218312e-20
51.0	3.1232893162317953e-20	1.2493157264927182e-21	1.3887345233081204e-18	82876322126965.44	5.554938093232482e-20	1.6999675515329098e-18	101449957527246.8	6.799870206131639e-20
52.0	1.2868815998385334e-19	5.147526399354133e-21	6.067697799479632e-18	87883795496704.44	2.427079119791853e-19	7.496923751322965e-18	108584530012710.53	2.998769500529186e-19
53.0	5.028769440121913e-19	2.0115077760487655e-20	2.5108328155397404e-17	93063530689477.38	1.0043331262158961e-18	3.1315551744993636e-17	116070484376382.22	1.2526220697997455e-18
54.0	1.86920225736694e-18	7.47680902946776e-20	9.869586905519432e-17	98416095721380.84	3.947834762207773e-18	1.2427027403683007e-16	123918004897361.27	4.9708109614732026e-18
55.0	6.626809881973446e-18	2.6507239527893784e-19	3.695488941132085e-16	103941947376042.55	1.4781955764528342e-17	4.697931977627353e-16	132137372394673.98	1.8791727910509413e-17
56.0	2.246489239504722e-17	8.985956958018888e-19	1.321464793007056e-15	109641434157831.16	5.285859172028226e-17	1.6962709989357565e-15	140738963329051.94	6.78508399574303e-17
57.0	7.299227843790215e-17	2.919691137516086e-18	4.5236718585471415e-15	115514799155649.11	1.80946874341886e-16	5.86369962482252e-15	149733248929326.62	2.3454798499290134e-16
58.0	2.2781018865048013e-16	9.112407546019208e-18	1.485758351584646e-14	121562182819589.27	5.943033406338622e-16	1.9449297569731213e-14	159130794342337.25	7.779719027892548e-16
59.0	6.843521360054419e-16	2.7374085440217683e-17	4.6917123774296536e-14	127783625653725.14	1.8766849509719013e-15	6.202895542845243e-14	168942257805313.66	2.481158217138165e-15
60.0	1.982549537421431e-15	7.930198149685732e-17	1.4272017661033397e-13	134179070829020.7	5.708807064413748e-15	1.905839061538261e-13	179178389839762.78	7.623356246153727e-15
61.0	5.548555927939351e-15	2.2194223711757473e-16	4.1898635384450913e-13	140748366720891.12	1.6759454153783902e-14	5.65154500427708e-13	189850032465941.62	2.2606180017114654e-14
62.0	1.5026962095631037e-14	6.010784838252467e-16	1.189088149444467e-12	147491269376274.72	4.756352597780864e-14	1.620223414309049e-12	200968118437055.66	6.480893657241674e-14
63.0	3.944352324426143e-14	1.5777409297704942e-15	3.2675367733464787e-12	154407444915288.06	1.307014709340969e-13	4.497802937264024e-12	212543670492372.7	1.7991211749100455e-13
64.0	1.0049147803688121e-13	4.019659121475502e-15	8.707005513942428e-12	161496471872588.03	3.482802205594687e-13	1.2108544513439842e-11	224587800628481.16	4.843417805409664e-13
65.0	2.4884477140561414e-13	9.953790856226194e-15	2.253040681923616e-11	168757843483542.56	9.012162727818774e-13	3.16561480273263e-11	237111709387975.5	1.266245921117202e-12
66.0	5.997002492103381e-13	2.3988009968423412e-14	5.668842908283624e-11	176190969920181.72	2.267537163395816e-12	8.047681932799131e-11	250126685164880.8	3.21907277328295e-12
67.0	1.4082302058817082e-12	5.632920823532533e-14	1.388622893922268e-10	183795180481716.3	5.554491576205709e-12	1.9919033623762055e-10	263644103526171.72	7.967613450550212e-12
68.0	3.22584252159695e-12	1.2903370086419028e-13	3.3154813270593583e-10	191569725744157.22	1.3261925311312538e-11	4.805705536398313e-10	277675426548774.25	1.922282215194438e-11
69.0	7.216230841398303e-12	2.886492336575619e-13	7.724312934674144e-10	199513779673305.4	3.089725175610479e-11	1.1313970304701834e-09	292232202171467.94	4.525588125550831e-11
70.0	1.5780342891004618e-11	6.312137156483035e-13	1.7578250247888179e-09	207626441705052.6	7.031300108548063e-11	2.6019106262842524e-09	307326063561142.75	1.0407642525352427e-10
71.0	3.37658315118789e-11	1.3506332605138417e-12	3.911291569617168e-09	215906738796614.97	1.5645166326869794e-10	5.850789420527184e-09	322968728492882.6	2.340315778845908e-10
72.0	7.075980402367516e-11	2.8303921611236474e-12	8.517188534803125e-09	224353627451974.1	3.406875437786313e-10	1.2876064818022776e-08	339171998743385.5	5.150425980748113e-10
73.0	1.453501964740337e-10	5.81400785973559e-12	1.8167061988652382e-08	232965995724471.16	7.266824908257766e-10	2.7757376956624372e-08	355947759497245.4	1.110295104102794e-09
74.0	2.9289777840567485e-10	1.1715911139490093e-11	3.798795506289398e-08	241742665199130.1	1.5195182537071458e-09	5.866240642459954e-08	373307978765648.5	2.3464963767221828e-09
75.0	5.794565716185048e-10	2.3178262877984633e-11	7.793297226820436e-08	250682392956987.72	3.117319114168806e-09	1.216376628094575e-07	391264706817058.1	4.8655070460802e-09
76.0	1.126277703430132e-09	4.505110818905338e-11	1.5697632474834217e-07	259783873523348.3	6.279053929343878e-09	2.4764283060494205e-07	409830075619479.6	9.905715515672725e-09
77.0	2.1522311879263933e-09	8.608924771309392e-11	3.106643765222415e-07	269045740801597.7	1.2426578870710652e-08	4.953806644728151e-07	429016298293920.6	1.9815236069844052e-08
78.0	4.046084433074274e-09	1.6184337803983708e-10	6.044832722621107e-07	278466569993900.34	2.4179345815206182e-08	9.74312847570308e-07	448835668578675.1	3.897255187579887e-08
79.0	7.487777800266353e-09	2.995111145491505e-10	1.1571485813264235e-06	288044879509823.0	4.628599980224227e-08	1.8852967764436267e-06	469300560304077.94	7.541201801049884e-08
80.0	1.3648938760267406e-08	5.4595755912595e-10	2.1805631397958566e-06	297779132863683.4	8.722273308448534e-08	3.591244561675473e-06	490423426877396.44	1.4365033321689365e-07
81.0	2.451975171371851e-08	9.807900975920761e-10	4.047367217688256e-06	307667740561172.75	1.6189542686096128e-07	6.738189525217545e-06	512216800777533.56	2.695295823214423e-07
82.0	4.3434612575380673e-08	1.7373845970632163e-09	7.403522261956931e-06	317709061975567.25	2.9614343932949877e-07	1.245980104348979e-05	534693293059237.2	4.983991007633121e-07
83.0	7.590647808700229e-08	3.0362594197174396e-09	1.3353396901516599e-05	327901407213667.75	5.341444278920654e-07	2.2718175203404697e-05	557865592866520.25	9.087512019983021e-07
84.0	1.3093463781554085e-07	5.237386421166901e-09	2.3760046599880336e-05	338243038971410.5	9.504297721605414e-07	4.0864246787449804e-05	581746466955010.1	1.6346505273977982e-06
85.0	2.2302986396742056e-07	8.921197274377636e-09	4.17261816136867e-05	348732174378915.6	1.6691359353557257e-06	7.254759401050651e-05	606348759222957.5	2.902165552059785e-06
86.0	3.753140972565612e-07	1.5012571808456197e-08	7.235501476774048e-05	359366986834623.56	2.894475131561337e-06	0.00012717501484770712	631685390250647.0	5.087828654368085e-06
87.0	6.242118050740363e-07	2.496849474331064e-08	0.00012393925878948772	370145607828016.75	4.958399420631695e-06	0.00022021993054257847	657769356847959.6	8.811351881337493e-06
88.0	1.0264738416713434e-06	4.105901636247016e-08	0.00020979685979305855	381066128750331.9	8.394318349108005e-06	0.00037683314148350213	684613731609849.9	1.5081019213515864e-05
89.0	1.6695842382653154e-06	6.67835400581929e-08	0.0003510707830586294	392126602692559.25	1.4049869479329735e-05	0.0006374144228904074	712231662479515.2	2.5519211979425086e-05
90.0	2.6870246213093416e-06	1.0748143874880137e-07	0.0005809450251546115	403325046229958.1	2.3257616771901273e-05	0.0010660866894544635	740636372319026.9	4.270857234317636e-05
91.0	4.280446815680374e-06	1.7121905575878874e-07	0.0009509056753847387	414659441192237.4	3.80908095037708e-05	0.0017633693480463514	769841158487220.8	7.071796757306755e-05
92.0	6.751578517572572e-06	2.7006616287639363e-07	0.00153989106139315	426127736418531.75	6.174282887490284e-05	0.0028847314952079334	799859392424648.0	0.00011589384442685878
93.0	1.0547718605331172e-05	4.219163142659093e-07	0.0024674004291784708	437727849496218.44	9.90848015176414e-05	0.004666962778514524	830704519245379.9	0.00018803965181554496
94.0	1.6326040765998303e-05	6.530602361889637e-07	0.003911776562170965	449457668482622.3	0.00015747752561528667	0.007464006325892958	862390057335492.4	0.0003021576043032167
95.0	2.5043706035939285e-05	1.0017931376293593e-06	0.006134716795650427	461315053608656.7	0.00024794321355549055	0.011792037536200742	894929597958042.6	0.00048099822168793933
96.0	3.8083093963806856e-05	1.5234301846794317e-06	0.00951208078769573	473297838963374.2	0.0003868420039787133	0.018377906121655435	928336804864365.5	0.0007587604260933823
97.0	5.742442422084368e-05	2.2972249373371034e-06	0.014568158291967075	485403834158494.8	0.0005982507767385487	0.028191064494504533	962625413911527.1	0.0011864170841979736
98.0	8.58817976026436e-05	3.4358400788612285e-06	0.022003595617010048	497630825971902.3	0.0009173113415056842	0.04240868760334669	997809232685771.1	0.0018393187841892712
99.0	0.00012742338798624514	5.098216440481082e-06	0.03269236818070853	509976579969173.44	0.001394906338962266	0.06220541677381419	1033902140131798.9	0.0028279664317598188
100.0	0.000187602305978705	7.506934907009812e-06	0.04759492069187973	522438842102207.6	0.00210414010903359	0.08816693296631235	1070918086187749.5	0.004313158817920159
101.0	0.00027413162554211344	1.0971477890352684e-05	0.06748785744191035	535015340284038.9	0.0031492556227039926	0.11903677180339844	1108871091425712.2	0.006527137180164547
102.0	0.0003976451949988934	1.59191863824474e-05	0.09235218135854084	547703785938978.2	0.004677816237544962	0.14960480248768332	1147775246697655.2	0.009802893140221338
103.0	0.0005726948759965036	2.2936191222761027e-05	0.1202448465987216	560501875527245.9	0.006897233318750518	0.16837631407520648	1187644712786621.8	0.014614514315700254
104.0	0.0008190440257448034	3.282119187968434e-05	0.1456766558087518	573407292043299.4	0.010097040687410049	0.15817066195503804	1228493720063069.0	0.021632356699725873
105.0	0.001163324745081535	4.665568446826518e-05	0.15832088987671433	586417706487114.5	0.014678720019026231	0.10676169344573452	1270336568146229.0	0.031798007815029825
106.0	0.001641129503266934	6.589512792977641e-05	0.14471616186090883	599530779307711.1	0.021195386302147574	0.0	1313187625570353.0	0.046425504697696116
107.0	0.002299600427007236	9.248661194416644e-05	0.0975921134373984	612744161818300.1	0.03040427128304745	0.0	1357061329455757.8	0.0673371749247952
108.0	0.0032005516275685998	0.00012901988488718796	0.0	626055497582400.1	0.043335721369399303	0.0	1401972185184511.2	0.09704487257027457
109.0	0.004424094202030173	0.00017892015197762236	0.0	639462423770428.4	0.061383385062930056	0.0	1447934766080701.2	0.13899039879197575
110.0	0.006072601842289891	0.0002466929043876095	0.0	652962572486235.2	0.08642143893366265	0.0	1494963713095138.2	0.19786266576866712
111.0	0.008274613211472092	0.00033823323627127355	0.0	666553572063149.1	0.12095613130617082	0.0	1543073734494410.2	0.28001384594924444
112.0	0.011187849808921768	0.00046121470057554256	0.0	680233048329136.8	0.16832065627920587	0.0	1592279605554199.0	0.39400253904923055
113.0	0.01499984462769264	0.0006255758040557344	0.0	693998625840747.1	0.23292446139811362	0.0	1642596168256735.0	0.5512991143495451
114.0	0.01992361873232758	0.0008441258111278453	0.0	707847929085547.6	0.3205706017727351	0.0	1694038330992323.2	0.7671971123710909
115.0	0.02618431462302693	0.0011332956854322156	0.0	721778583652814.0	0.43885775150769096	0.0	1746621068264836.2	1.0619852294251135
116.0	0.03399070482595917	0.001514064824303874	0.0	735788217372297.2	0.5976870488546745	0.0	1800359420401096.2	1.4624473230899515
117.0	0.0434833567689324	0.0020130998186961534	0.0	749874461420931.2	0.8098981731747519	0.0	1855268493264046.8	2.003773485759205
118.0	0.054649972374839983	0.002664147890562054	0.0	764034951397384.0	1.0920640288463441	0.0	1911363457969652.8	2.7319840207341146
119.0	0.06720042545040628	0.0035097350196277065	0.0	778267328364424.5	1.4654792542359638	0.0	1968659550607426.5	3.706990676496394
120.0	0.08040390244551936	0.004603227177676041	0.0	792569239859117.9	1.9573846054173876	0.0	2027172071964529.5	5.006446385555863
121.0	0.09291555719823541	0.006011322654168876	0.0	806938340870858.0	2.6024772199639084	0.0	2086916387253341.5	6.730566739380399
122.0	0.10266816470333634	0.007817054303040739	0.0	821372294787404.9	3.4447659948693423	0.0	2147907925842455.5	9.008144333584466
123.0	0.1069755576247034	0.010123392795044235	0.0	835868774308949.9	4.539841977721013	0.0	2210162180991009.5	12.00402186949715
124.0	0.10306035781059375	0.013057555758701229	0.0	850425462330502.2	5.957645949739499	0.0	2273694709586293.5	15.92834255031578
125.0	0.08918645098950316	0.016776143178501946	0.0	865040052792692.1	7.785829466723069	0.0	2338521131884556.5	21.04795804356214
126.0	0.06627323537123643	0.021471236741216686	0.0	879710251501308.4	10.133821728720475	0.0	2404657131254973.0	27.70044641999724
127.0	0.039143823701009266	0.02737762013640846	0.0	894433776915808.9	13.13773299718095	0.0	2472118453926661.0	36.31127650062944
128.0	0.015692589098285	0.034781298788064484	0.0	909208360907110.1	16.96624611185085	0.0	2540920908738741.5	47.4147525935626
129.0	0.0	0.04402952128912866	0.0	924031749485020.5	21.82767123818533	0.0	2611080366893352.0	61.67948650767909
130.0	0.0	0.05554253110329208	0.0	938901703495607.2	27.978365575932	0.0	2682612761711544.5	79.93927401174142
131.0	0.0	0.06982730606707217	0.0	953815999288989.8	35.73274967430985	0.0	2755534088392044.0	103.23040279565281
132.0	0.0	0.08749357505234757	0.0	968772429357866.0	45.475185539233586	0.0	2829860403772797.5	132.83659093910973
133.0	0.0	0.10927243602085045	0.0	983768802947259.5	57.6740192104505	0.0	2905607826095242.5	170.34295159412196
134.0	0.0	0.13603793780572848	0.0	998802946635927.2	72.89813227457962	0.0	2982792534771266.5	217.70060398774865
135.0	0.0	0.1688320294811162	0.0	1013872704889908.5	91.83639322305565	0.0	3061430770152824.0	277.3038061651395
136.0	0.0	0.20889332631912605	0.0	1028975940588665.2	115.32045103598013	0.0	3141538833304084.0	352.08177461993466
137.0	0.0	0.2576901902752521	0.0	1044110535524346.0	144.3513702623173	0.0	3223133085776173.0	445.607683899051
138.0	0.0	0.3169586758768718	0.0	1059274390874697.4	180.13066957523998	0.0	3306229949384370.0	562.2277095366567
139.0	0.0	0.38874594950224406	0.0	1074465427650095.5	224.0963947223459	0.0	3390845905987744.5	707.2133947136523
140.0	0.0	0.47545985151279996	0.0	1089681587115288.9	277.9649323883527	0.0	3476997497271232.5	886.9410896462317
141.0	0.0	0.5799253367182753	0.0	1104920831186384.9	343.77935417599895	0.0	3564701324530009.0	1109.102738031857
142.0	0.0	0.7054485993867166	0.0	1120181142803589.0	423.96517013086435	0.0	3653974048456227.5	1382.952872452643
143.0	0.0	0.8558897646254184	0.0	1135460526280309.0	521.3944694340722	0.0	3744832388928018.0	1719.5973363697847
144.0	0.0	1.0357451086148703	0.0	1150757007629184.2	639.4595325150049	0.0	3837293124800689.0	2132.329980560755
145.0	0.0	1.2502398560244432	0.0	1166068634865538.8	782.1571143460857	0.0	3931373093700170.5	2637.0243932862036
146.0	0.0	1.50543269411791	0.0	1181393478288910.8	954.1847235271366	0.0	4027089191818568.0	3252.588623292546
147.0	0.0	1.8083332396961478	0.0	1196729630743189.0	1161.050356396389	0.0	4124458373711878.0	4001.491850558076
148.0	0.0	2.167033797241887	0.0	1212075207855936.8	1409.1972902649145	0.0	4223497652099741.0	4910.373059529313
149.0	0.0	2.590856854530205	0.0	1227428348257420.0	1706.1456953980553	0.0	4324224097667280.5	6010.742981979984
150.0	0.0	3.0905198756383743	0.0	1242787213780058.8	2060.6529919894306	0.0	4426654838868932.0	7339.791910535442
151.0	0.0	3.678319070803532	0.0	1258149989638643.2	2482.895056503986	0.0	4530807061734247.0	8941.317448791871
152.0	0.0	4.368333947996259	0.0	1273514884592103.0	2984.670571808516	0.0	4636698009675673.0	10866.787869758293
153.0	0.0	5.17665458244191	0.0	1288880131087233.8	3579.63101783958	0.0	4744344983298196.0	13176.558511472924
154.0	0.0	6.121633677655939	0.0	1304243985385011.2	4283.539014544268	0.0	4853765340210911.0	15941.260558007178
155.0	0.0	7.224165634867596	0.0	1319604727670009.0	5114.557956803697	0.0	4964976494840423.0	19243.383647060986
156.0	0.0	8.507994996977338	0.0	1334960662143495.2	6093.57612232655	0.0	5077995918246063.0	23179.07602386699
157.0	0.0	10.000056788392843	0.0	1350310117100740.0	7244.568688361825	0.0	5192841137936912.0	27860.188437533794
158.0	0.0	11.730851433164602	0.0	1365651444993010.8	8595.001361778399	0.0	5309529737690555.0	33416.59066313717
159.0	0.0	13.73485710072247	0.0	1380983022474872.8	10176.279609813579	0.0	5428079357373638.0	39998.79244416736
160.0	0.0	16.050982501103974	0.0	1396303250437255.2	12024.247775781672	0.0	5548507692764029.0	47780.903799180385
161.0	0.0	18.723063329753394	0.0	1411610554026790.2	14179.742675404728	0.0	5670832495374765.0	56963.97303799938
162.0	0.0	21.80040574561684	0.0	1426903382651946.2	16689.206595278145	0.0	5795071572279566.0	67779.74450130519
163.0	0.0	25.338380455214576	0.0	1442180209976424.8	19605.364955378525	0.0	5921242785940031.0	80494.88198819083
164.0	0.0	29.399071169448604	0.0	1457439533900360.2	22987.9742524665	0.0	6049364054034440.0	95415.70808483865
165.0	0.0	34.051981398929065	0.0	1472679876529715.0	26904.646270716978	0.0	6179453349288064.0	112893.51417007565
166.0	0.0	39.374803757319015	0.0	1487899784134380.0	31431.75492981641	0.0	6311528699305120.0	133330.50076653852
167.0	0.0	45.45425615041013	0.0	1503097827095491.0	36655.432539002475	0.0	6445608186402211.0	157186.4131465466
168.0	0.0	52.386989441065964	0.0	1518272599842257.2	42672.66263787673	0.0	6581709947443253.0	184985.94270672047
169.0	0.0	60.28057139653771	0.0	1533422720778914.2	49592.477031086106	0.0	6719852173675946.0	217326.9706125388
170.0	0.0	69.25455194467479	0.0	1548546832202104.2	57537.26506383384	0.0	6860053110569641.0	254889.73660133316
171.0	0.0	79.4416149889016	0.0	1563643600209159.8	66644.20363832357	0.0	7002331057654703.0	298447.0226379429
172.0	0.0	90.98882225820766	0.0	1578711714597665.0	77066.81693727185	0.0	7146704368363248.0	348875.44836000435
173.0	0.0	104.05895489739939	0.0	1593749888756712.5	88976.6752990609	0.0	7293191449871346.0	407167.98294826347
174.0	0.0	118.8319587341953	0.0	1608756859550275.5	102565.24317949364	0.0	7441810762942497.0	474447.786230631
175.0	0.0	135.5064993929967	0.0	1623731387192977.2	118045.88663686327	0.0	7592580821772571.0	551983.5004961118
176.0	0.0	154.3016336599285	0.0	1638672255118725.0	135656.05128955512	0.0	7745520193836031.0	641206.1236755231
177.0	0.0	175.45860373967838	0.0	1653578269842501.5	155659.62221802055	0.0	7900647499733483.0	743727.6042599414
178.0	0.0	199.24276128127502	0.0	1668448260815726.0	178349.4778149499	0.0	8057981413040537.0	861361.3085944405
179.0	0.0	225.94562828689922	0.0	1683281080275431.0	204050.25012809286	0.0	8217540660157951.0	996144.522023995
180.0	0.0	255.88710225458857	0.0	1698075603087679.5	233121.3047885876	0.0	8379344020163013.0	1150363.156799908
181.0	0.0	289.4178131419396	0.0	1712830726585479.5	265959.95417302876	0.0	8543410324662222.0	1326578.8516990095
182.0	0.0	326.92163997309063	0.0	1727545370401518.8	303004.91800888977	0.0	8709758457645146.0	1527658.6609836002
183.0	0.0	368.8183951449723	0.0	1742218476296056.2	344740.0461993786	0.0	8878407355339514.0	1756807.5436576493
184.0	0.0	415.5666847206428	0.0	1756849007980189.8	391698.3192143864	0.0	9049376006067522.0	2017603.8779740224
185.0	0.0	467.66695322684575	0.0	1771435950934854.8	444466.1419677472	0.0	9222683450103294.0	2314038.240837279
186.0	0.0	525.6647216995361	0.0	1785978312225799.5	503687.9476766579	0.0	9398348779531502.0	2650555.7071474395
