T	63_TPD_HH	63_rate_HH	63_TPD_full	63_pre_full	63_rate_full	63_TPD_Tait	63_pre_Tait	63_rate_Tait
148.0	2.012249719261556e-08	8.048999289826686e-10	3.140524772310496e-05	3936097720864284.0	1.2563036356443402e-06	3.369819073367824e-05	4223497652099741.0	1.3480344828184689e-06
149.0	2.7597579853708442e-08	1.1039032729735978e-09	4.3959577444551136e-05	4017368465384860.0	1.7585695244352976e-06	4.731697969172833e-05	4324224097667280.5	1.8928930170356939e-06
150.0	3.769456059176693e-08	1.5077825729464717e-09	6.126844842080053e-05	4099552332724018.0	2.4511055290653174e-06	6.615636407658361e-05	4426654838868932.0	2.646678776169148e-06
151.0	5.1279079275164226e-08	2.051163451396693e-09	8.503282518611854e-05	4182647107106191.5	3.402031647244085e-06	9.210948424766545e-05	4530807061734247.0	3.685213841107718e-06
152.0	6.948482268643394e-08	2.779393429919864e-09	0.000117526354484733	4266650431991313.5	4.7024473793427986e-06	0.00012771659645283368	4636698009675673.0	5.110291726952457e-06
153.0	9.379103833096247e-08	3.751642499143845e-09	0.00016177578696191657	4351559811827793.5	6.473710284271126e-06	0.00017637243833228732	4744344983298196.0	7.058047283878881e-06
154.0	1.2612087434168278e-07	5.044836745681501e-09	0.00022179402343296606	4437372613826720.0	8.876870227602743e-06	0.00024259523445872345	4853765340210911.0	9.7098550854244e-06
155.0	1.6896571147886517e-07	6.758631685548997e-09	0.0003028796344430362	4524086069756137.0	1.212485334066058e-05	0.0003323739000379344	4964976494840423.0	1.3306469176660053e-05
156.0	2.2554182693126545e-07	9.021678908319091e-09	0.0004119997261358265	4611697277754150.0	1.6498141076437835e-05	0.0004536136894628935	5077995918246063.0	1.8166303640293978e-05
157.0	2.999871450428412e-07	1.1999496263851754e-08	0.000558276382463018	4700203204159792.0	2.236487651086186e-05	0.0006167046280697732	5192841137936912.0	2.470898506849623e-05
158.0	3.976075316890516e-07	1.5904319905334957e-08	0.0007536004083690272	4789600685360635.0	3.0206559716112395e-05	0.0008352412969678207	5309529737690555.0	3.348559465014112e-05
159.0	5.251841284280056e-07	2.100739810772987e-08	0.0010133993191397237	4879886429655769.0	4.065077557880555e-05	0.0011269263543383045	5428079357373638.0	4.521737113380075e-05
160.0	6.913556594847479e-07	2.765428430571991e-08	0.0013575886895347419	4971057019133397.0	5.451274147423262e-05	0.0015146925110122095	5548507692764029.0	6.0845080685911136e-05
161.0	9.070925479908941e-07	3.6283803006888094e-08	0.001811735710944388	5063108911561797.0	7.284788130902609e-05	0.0020280766363897206	5670832495374765.0	8.159179266380807e-05
162.0	1.1862831269190222e-06	4.74515003202979e-08	0.0024084587534187263	5156038442292653.0	9.701814143756556e-05	0.0027048720015949794	5795071572279566.0	0.0001090424518228064
163.0	1.5464563156188452e-06	6.185855445686367e-08	0.0031890730167216962	5249841826175652.0	0.000128775380284311	0.0035930649802723112	5921242785940031.0	0.00014524443150140125
164.0	2.0096699584942015e-06	8.038731489642645e-08	0.004205463778622839	5344515159483635.0	0.00017036590762246518	0.004753022152250692	6049364054034440.0	0.0001928342172957492
165.0	2.60359970620149e-06	1.0414486676394276e-07	0.005522115668804196	5440054421846910.0	0.00022466114529517587	0.0062598191634163506	6179453349288064.0	0.0002551965401621556
166.0	3.362869995654932e-06	1.345162847672788e-07	0.007218134311095666	5536455478196049.0	0.0002953204566258156	0.008205473520068089	6311528699305120.0	0.00033666369120574104
167.0	4.330676504237931e-06	1.732295550194132e-07	0.009388944651968623	5633714080712193.0	0.0003869934793102008	0.010700630457156511	6445608186402211.0	0.00044276445389127223
168.0	5.560758585827495e-06	2.2243451022405553e-07	0.012147109805856069	5731825870783696.0	0.0005055708338754718	0.013874914746739051	6581709947443253.0	0.0005805341371963924
169.0	7.119790831483501e-06	2.8479855199093293e-07	0.015621349838028667	5830786380968702.0	0.0006584939104047056	0.017874654508245845	6719852173675946.0	0.0007588996485325342
170.0	9.090275246979796e-06	3.636224324282874e-07	0.019952314687198627	5930591036962181.0	0.0008551366104572874	0.022855961258903195	6860053110569641.0	0.000989156481701084
171.0	1.1574029835513298e-05	4.6297994572354385e-07	0.025282957434035802	6031235159566933.0	0.0011072744968658628	0.02897020140450815	7002331057654703.0	0.0012855579982574497
172.0	1.4696385871246701e-05	5.878860504965748e-07	0.03174049413583966	6132713966667652.0	0.0014296598478593383	0.03633780421346296	7146704368363248.0	0.0016660415495493425
173.0	1.861122512245669e-05	7.444987179845126e-07	0.039406084202206385	6235022575207026.0	0.0018407246999318438	0.045005433871421065	7293191449871346.0	0.002153120935999846
174.0	2.350701002402155e-05	9.403606937805291e-07	0.04826794570403523	6338156003163436.0	0.0023634381831265216	0.054881573628280125	7441810762942497.0	0.0027749805621637797
175.0	2.961398461180603e-05	1.1846883877255152e-06	0.058154534900667	6442109171529009.0	0.003026349402218294	0.06564806998031036	7592580821772571.0	0.0035668135729236355
176.0	3.72127522233479e-05	1.488716285256607e-06	0.06864830697133184	6546876906287599.0	0.0038648529106257924	0.07665281383488268	7745520193836031.0	0.004572454422765804
177.0	4.664446783632356e-05	1.8661066236121128e-06	0.07898995793885985	6652453940391699.0	0.004922720588977006	0.08680520880960534	7900647499733483.0	0.0058463659367925976
178.0	5.8322918722939876e-05	2.333435619465533e-06	0.08800090221233488	6758834915737837.0	0.006253951622327682	0.09452477670900367	8057981413040537.0	0.007456052198201947
179.0	7.274880704602726e-05	2.9107692947968254e-06	0.0940794760711123	6866014385139370.0	0.007925001433205963	0.09783257077970804	8217540660157951.0	0.00948498180401906
180.0	9.052659220502243e-05	3.622343951589062e-06	0.09535859811984579	6973986814296261.0	0.010017461057027378	0.0947081094924676	8379344020163013.0	0.012036121466898485
181.0	0.00011238429907966056	4.497368622435676e-06	0.09012756846030617	7082746583760948.0	0.01263127075027485	0.0838136255734936	8543410324662222.0	0.015236197944583179
182.0	0.00013919675047787376	5.57096940544422e-06	0.07756931385743078	7192287990899923.0	0.015888565834100903	0.0655268202515378	8709758457645146.0	0.019240827234463506
183.0	0.00017201273734835886	6.885298513133609e-06	0.05867535941789821	7302605251850013.0	0.019938269158831217	0.042844009059972536	8878407355339514.0	0.024240674313822524
184.0	0.0002120866973870016	8.490834164927511e-06	0.036842449356674224	7413692503469026.0	0.024961563421493253	0.021216751673075542	9049376006067522.0	0.030468834928707465
185.0	0.00026091552947671705	1.0447901173518263e-05	0.01730107978440449	7525543805279914.0	0.0311783982062695	0.0063398978327973065	9222683450103294.0	0.03820966359081562
186.0	0.0003202812247690678	1.2828446262871484e-05	0.004755061565143734	7638153141408111.0	0.03885521141144045	0.0	9398348779531502.0	0.047809309657259505
187.0	0.000392300040419901	1.5718106860115674e-05	0.0	7751514422511291.0	0.048314073081467145	0.0	9576391138107156.0	0.05968826684493594
188.0	0.00047947897219624466	1.9218617379587518e-05	0.0	7865621487700955.0	0.05994349202955897	0.0	9756829721116516.0	0.07435629155763766
189.0	0.0005847802876773389	2.3450602924138777e-05	0.0	7980468106455465.0	0.07421116251314691	0.0	9939683775239120.0	0.09243010286287351
190.0	0.0007116948490232399	2.8556816930657133e-05	0.0	8096047980523842.0	0.09167897016363	0.0	1.0124972598410918e+16	0.11465434283372726
191.0	0.0008643248645939204	3.470588665313721e-05	0.0	8212354745819979.0	0.11302062398154801	0.0	1.031271553968849e+16	0.1419263513711527
192.0	0.001047476536623876	4.209663858262629e-05	0.0	8329381974306515.0	0.13904233515986317	0.0	1.0502931999114328e+16	0.17532539577207845
193.0	0.0012667627834470415	5.0963085029951125e-05	0.0	8447123175868285.0	0.17070702452943928	0.0	1.0695641427583208e+16	0.21614709357530545
194.0	0.0015287157638789798	6.15801632315455e-05	0.0	8565571800174411.0	0.20916260934271938	0.0	1.089086332670957e+16	0.2659438791188604
195.0	0.0018409082584675092	7.427032957468057e-05	0.0	8684721238528977.0	0.25577499781262314	0.0	1.108861724869596e+16	0.32657249146325157
196.0	0.002212081989891187	8.941112397666603e-05	0.0	8804564825709741.0	0.31216650727660716	0.0	1.128892279620247e+16	0.40024960574036333
197.0	0.002652279593904838	0.00010744383320100924	0.0	8925095841794261.0	0.38026052012343414	0.0	1.149179962221719e+16	0.4896168936400006
198.0	0.0031729750590344472	0.00012888339706760256	0.0	9046307513973476.0	0.46233330186215943	0.0	1.1697267429927668e+16	0.5978169839229512
199.0	0.003787194886131174	0.00015432971823718737	0.0	9168193018351844.0	0.5610740291922073	0.0	1.190534597259332e+16	0.7285820030620351
200.0	0.004509618797930174	0.00018448055465430919	0.0	9290745481734024.0	0.6796542140238756	0.0	1.2116055053418836e+16	0.8863366121256027
201.0	0.005356644348991491	0.00022014619395804424	0.0	9413957983397832.0	0.821807863591595	0.0	1.2329414525428522e+16	1.0763177218707372
202.0	0.006346394028752327	0.00026226613136536513	0.0	9537823556852384.0	0.9919238887152466	0.0	1.254544429134159e+16	1.3047133670435374
203.0	0.007498636204780687	0.00031192799685670096	0.0	9662335191582514.0	1.1951524636485749	0.0	1.2764164303448398e+16	1.578823556749643
204.0	0.008834582361162897	0.00037038900411537205	0.0	9787485834777334.0	1.4375272536999701	0.0	1.298559456348759e+16	1.9072462944653914
205.0	0.010376512513550101	0.00043910022277068427	0.0	9913268393044462.0	1.726105662964025	0.0	1.320975512252414e+16	2.3000923831897193
206.0	0.012147168632014918	0.0005197340072571721	0.0	1.0039675734108158e+16	2.0691295162623073	0.0	1.3436666080828316e+16	2.7692331031717496
207.0	0.014168842993779268	0.0006142149502291559	0.0	1.0166700688491918e+16	2.4762088791293078	0.0	1.3666347587755508e+16	3.328585376805006
208.0	0.016462075905531767	0.0007247547661714178	0.0	1.0294336051185354e+16	2.958532039942609	0.0	1.3898819841626948e+16	3.994439623341086
209.0	0.019043867480192964	0.000853891551844504	0.0	1.0422574583294208e+16	3.529105031815719	0.0	1.413410308961132e+16	4.785836161220721
210.0	0.021925304890786288	0.0010045339147311861	0.0	1.0551409013674462e+16	4.203024461581539	0.0	1.4372217627607122e+16	5.724996744768388
211.0	0.025108515513934688	0.0011800105089540976	0.0	1.0680832040549338e+16	4.997787842227304	0.0	1.4613183800126014e+16	6.837818632034823
212.0	0.02858288590765828	0.0013841255704710544	0.0	1.0810836333109642e+16	5.933646096851506	0.0	1.4857022000176924e+16	8.154439479598464
213.0	0.032320547836326624	0.0016212210999947225	0.0	1.0941414533096858e+16	7.034003420178531	0.0	1.5103752669150954e+16	9.709882356707338
214.0	0.03627123953796026	0.0018962464033101159	0.0	1.1072559256368996e+16	8.325870251704181	0.0	1.535339629670716e+16	11.544791274505986
215.0	0.040356818718624496	0.002214835764772055	0.0	1.1204263094448872e+16	9.840375736712641	0.0	1.5605973420659108e+16	13.706268846232424
216.0	0.044465947488139854	0.002583395101065921	0.0	1.1336518616055012e+16	11.61334673203	0.0	1.5861504626862242e+16	16.248829041975387
217.0	0.04844979515552523	0.0030091985191299194	0.0	1.1469318368614382e+16	13.685961157040408	0.0	1.6120010549101994e+16	19.23547948845931
218.0	0.05212000092704692	0.0035004957848029906	0.0	1.1602654879757626e+16	16.10548430206272	0.0	1.638151186898275e+16	22.738949402885897
219.0	0.05525055970185161	0.004066631797629031	0.0	1.1736520658795922e+16	18.92609759081664	0.0	1.664602931581748e+16	26.843081053552844
220.0	0.05758564073534601	0.004718179262677871	0.0	1.1870908198179784e+16	22.209830256851763	0.0	1.691358366651827e+16	31.64440462323101
221.0	0.058855446340263885	0.005467085852619056	0.0	1.2005809974939632e+16	26.027605441252778	0.0	1.7184195745487454e+16	37.25391852964515
222.0	0.05880180602589891	0.006326837262988279	0.0	1.214121845210798e+16	30.460413356711435	0.0	1.745788642450956e+16	43.799099647429095
223.0	0.05721395567452919	0.007312637681037364	0.0	1.2277126080123e+16	35.600625397644706	0.0	1.7734676622644048e+16	51.42617049549695
224.0	0.053972564439643114	0.008441609314164397	0.0	1.24135252982138e+16	41.55346441413637	0.0	1.801458730611865e+16	60.30265332184618
225.0	0.04909643457901474	0.009733012758124444	0.0	1.2550408535766882e+16	48.43864781622798	0.0	1.8297639488223504e+16	70.62024415480167
226.0	0.042781792585016694	0.01120849012846573	0.0	1.2687768213673916e+16	56.392221741927116	0.0	1.8583854229206024e+16	82.59804331731071
227.0	0.035419940635527516	0.012892333031388295	0.0	1.2825596745661106e+16	65.56860621508676	0.0	1.8873252636166396e+16	96.48618264232313
228.0	0.02757754782329719	0.014811777612953794	0.0	1.2963886539599076e+16	76.14287304621996	0.0	1.916585586295381e+16	112.56989370721338
229.0	0.019928135820115492	0.016997329098778574	0.0	1.3102629998795018e+16	88.31328019897855	0.0	1.9461685110063372e+16	131.17406584993833
230.0	0.013135987792677491	0.01948311842052359	0.0	1.3241819523264892e+16	102.30408846639534	0.0	1.9760761624533724e+16	152.66834756717805
231.0	0.007714406365288716	0.022307293721161886	0.0	1.3381447510987498e+16	118.36868858347506	0.0	2.006310669984529e+16	177.47285015474122
232.0	0.0039024923909248693	0.025512449738702724	0.0	1.3521506359139506e+16	136.79306935612507	0.0	2.036874167581917e+16	206.0645181647235
233.0	0.0016147499964874145	0.02914609828830478	0.0	1.366198846531141e+16	157.89966002090267	0.0	2.0677687938516784e+16	238.9842374556344
234.0	0.0005000212435584483	0.03326118329609601	0.0	1.3802886228704816e+16	182.05158287634575	0.0	2.0989966920140108e+16	276.84475833661986
235.0	9.602941973901245e-05	0.037916644085077104	0.0	1.3944192051310984e+16	209.65735525566615	0.0	2.130560009893246e+16	320.3395185924077
236.0	0.0	0.043178030874831984	0.0	1.4085898339070364e+16	241.17608315398158	0.0	2.1624608999080148e+16	370.25245906174075
237.0	0.0	0.04911817673295022	0.0	1.4227997503013042e+16	277.12319229274345	0.0	2.1947015190614536e+16	427.46893297053583
238.0	0.0	0.05581793050772764	0.0	1.4370481960381128e+16	318.0767461121794	0.0	2.2272840289314764e+16	492.9878194366142
239.0	0.0	0.06336695557944284	0.0	1.451334413573178e+16	364.6844041420197	0.0	2.2602105956611256e+16	567.9349615122983
240.0	0.0	0.07186459959190938	0.0	1.465657646202169e+16	417.67107842474024	0.0	2.2934833899489636e+16	653.5780598637012
241.0	0.0	0.08142084066777666	0.0	1.4800171381673126e+16	477.84735016800363	0.0	2.3271045870395324e+16	751.3431647539055
242.0	0.0	0.09215731597073748	0.0	1.494412134762092e+16	546.1187135974689	0.0	2.3610763667138704e+16	862.8329214553918
243.0	0.0	0.10420843885614993	0.0	1.508841882434168e+16	623.4957190829394	0.0	2.395400913280098e+16	989.8467376237272
244.0	0.0	0.11772261124915374	0.0	1.5233056288863594e+16	711.1050930341055	0.0	2.430080415564053e+16	1134.4030555794316
245.0	0.0	0.13286353830690661	0.0	1.5378026231758618e+16	810.2019178232184	0.0	2.465117066899973e+16	1298.7639279327084
246.0	0.0	0.14981165285966586	0.0	1.5523321158115934e+16	922.1829611058287	0.0	2.500513065121268e+16	1485.46211161247
247.0	0.0	0.16876565758486767	0.0	1.5668933588497354e+16	1048.6012503944703	0.0	2.536270612551311e+16	1697.3309131978413
248.0	0.0	0.18994419334965734	0.0	1.581485605987443e+16	1191.1819956095223	0.0	2.5723919159943124e+16	1937.5370375696216
249.0	0.0	0.21358764266133773	0.0	1.5961081126547722e+16	1351.839969604666	0.0	2.608879186726238e+16	2209.616712379348
250.0	0.0	0.23996007769245548	0.0	1.6107601361047846e+16	1532.6984643577498	0.0	2.645734640485778e+16	2517.5153827539584
251.0	0.0	0.2693513628985472	0.0	1.6254409355018668e+16	1736.1099486503329	0.0	2.6829604974653904e+16	2865.6312941001115
252.0	0.0	0.3020794228225036	0.0	1.6401497720083156e+16	1964.6785616482266	0.0	2.7205589823023704e+16	3258.863305930993
253.0	0.0	0.338492686280908	0.0	1.654885908869115e+16	2221.2845858604123	0.0	2.7585323240699948e+16	3702.663306403803
254.0	0.0	0.3789727187549381	0.0	1.6696486114949438e+16	2509.1110525120803	0.0	2.796882756268713e+16	4203.093625820399
255.0	0.0	0.4239370554627735	0.0	1.684437147543519e+16	2831.6726424423528	0.0	2.835612516817379e+16	4766.889877813876
256.0	0.0	0.47384224827172455	0.0	1.6992507869991246e+16	3192.847056241912	0.0	2.8747238480445588e+16	5401.52968941495
257.0	0.0	0.5291871403180884	0.0	1.714088802250459e+16	3596.9090385073705	0.0	2.9142189966798644e+16	6115.30781578261
258.0	0.0	0.5905163829410544	0.0	1.7289504681667908e+16	4048.567252822584	0.0	2.9541002138453564e+16	6917.418172199911
259.0	0.0	0.6584242103047332	0.0	1.743835062172387e+16	4553.00421640487	0.0	2.9943697550469844e+16	7818.043355098229
260.0	0.0	0.7335584878803153	0.0	1.758741864319294e+16	5115.919516297847	0.0	3.0350298801660864e+16	8828.452265505362
261.0	0.0	0.8166250517889196	0.0	1.7736701573584146e+16	5743.576542571315	0.0	3.076082853450935e+16	9961.106492539595
262.0	0.0	0.9083923568655257	0.0	1.7886192268089868e+16	6442.852988224435	0.0	3.1175309435083304e+16	11229.776161524973
263.0	0.0	1.0096964521965799	0.0	1.803588361026352e+16	7221.295380404686	0.0	3.1593764232952336e+16	12649.666001125855
264.0	0.0	1.1214463038079467	0.0	1.8185768512681904e+16	8087.177923167787	0.0	3.2016215701104744e+16	14237.552436719565
265.0	0.0	1.244629485138242	0.0	1.8335839917590424e+16	9049.565948343843	0.0	3.2442686655864736e+16	16011.93257321395
266.0	0.0	1.380318256923124	0.0	1.8486090797533148e+16	10118.384288149568	0.0	3.287319995681036e+16	17993.185989791607
267.0	0.0	1.5296760591431517	0.0	1.8636514155966652e+16	11304.490901039313	0.0	3.3307778506691756e+16	20203.75033182807
268.0	0.0	1.6939644387474904	0.0	1.878710302785846e+16	12619.756100913068	0.0	3.374644525134998e+16	22668.311751596215
269.0	0.0	1.8745504379627667	0.0	1.893785048026971e+16	14077.147759246705	0.0	3.4189223179636216e+16	25414.01131955431
270.0	0.0	2.0729144691280155	0.0	1.9088749612922572e+16	15690.822869978847	0.0	3.4636135323331452e+16	28470.66860215386
271.0	0.0	2.290658703165479	0.0	1.9239793558752548e+16	17476.225888115332	0.0	3.508720475706661e+16	31871.023680402133
272.0	0.0	2.5295160000030936	0.0	1.939097548444573e+16	19450.194275015765	0.0	3.5542454598243104e+16	35650.99896605414
273.0	0.0	2.791359410506383	0.0	1.9542288590960884e+16	21631.071706213996	0.0	3.6001908006953868e+16	39849.98225945489
274.0	0.0	3.078212280759362	0.0	1.969372611403738e+16	24038.829421447273	0.0	3.646558818590488e+16	44511.1325849551
275.0	0.0	3.3922589908527434	0.0	1.984528132468778e+16	26695.196221316106	0.0	3.6933518380336904e+16	49681.710436634
276.0	0.0	3.7358563616951166	0.0	1.9996947529676716e+16	29623.797640709716	0.0	3.7405721877947896e+16	55413.43416901544
277.0	0.0	4.1115457647598035	0.0	2.0148718071985308e+16	32850.304855825445	0.0	3.788222200881571e+16	61762.86437477746
278.0	0.0	4.52206597111622	0.0	2.0300586331261156e+16	36402.5939093062	0.0	3.836304214532123e+16	68791.81820434496
279.0	0.0	4.970366777569381	0.0	2.045254572425482e+16	40310.91586673089	0.0	3.8848205702072056e+16	76567.81570093463
280.0	0.0	5.4596234492479585	0.0	2.060458970524255e+16	44608.078547458186	0.0	3.933773613582627e+16	85164.56034936929
281.0	0.0	5.9932520195349	0.0	2.0756711766435132e+16	49329.64050362458	0.0	3.983165694541704e+16	94662.45616795895
282.0	0.0	6.574925489833426	0.0	2.0908905438373604e+16	54514.117953019515	0.0	4.032999167167738e+16	105149.16381032375
283.0	0.0	7.2085909732946085	0.0	2.1061164290311424e+16	60203.20540452691	0.0	4.0832763897365144e+16	116720.19828830057
284.0	0.0	7.89848782831212	0.0	2.1213481930583804e+16	66442.01074895395	0.0	4.133999724708898e+16	129479.57107846753
285.0	0.0	8.649166829306287	0.0	2.136585200696401e+16	73279.3056232976	0.0	4.185171538723398e+16	143540.4795334522
286.0	0.0	9.465510424079934	0.0	2.151826820700695e+16	80767.79189290703	0.0	4.23679420258883e+16	159026.0466854581
287.0	0.0	10.352754128825374	0.0	2.167072425837994e+16	88964.38513353448	0.0	4.288870091276984e+16	176070.11470348854
288.0	0.0	11.316509113706193	0.0	2.1823213929181556e+16	97930.5160340419	0.0	4.341401583915334e+16	194818.09544804305
289.0	0.0	12.362786033816107	0.0	2.197573102824758e+16	107732.45068043713	0.0	4.394391063779808e+16	215427.88175769
290.0	0.0	13.498020162239634	0.0	2.212826940544546e+16	118441.63072306958	0.0	4.447840918287563e+16	238070.82330131688
291.0	0.0	14.729097883905531	0.0	2.2280822951956228e+16	130135.03447120279	0.0	4.50175353898982e+16	262932.77103836223
292.0	0.0	16.063384610921737	0.0	2.2433385600545444e+16	142895.56000274833	0.0	4.556131321564741e+16	290215.1945470174
293.0	0.0	17.50875418213111	0.0	2.2585951325821636e+16	156812.4314218384	0.0	4.610976665810312e+16	320136.37670795486
294.0	0.0	19.073619811707527	0.0	2.273851414448414e+16	171981.62944300854	0.0	4.666291975637292e+16	352932.6904685237
295.0	0.0	20.766966653734436	0.0	2.2891068115559012e+16	188506.34752810517	0.0	4.722079659062198e+16	388859.96266008547
296.0	0.0	22.598386051878045	0.0	2.3043607340624556e+16	206497.4748507589	0.0	4.778342128200301e+16	428194.93009969866
297.0	0.0	24.578111545464594	0.0	2.3196125964024964e+16	226074.10741312697	0.0	4.8350817992586776e+16	471236.79347669415
298.0	0.0	26.71705670551416	0.0	2.3348618173074244e+16	247364.0886908684	0.0	4.892301092529302e+16	518308.8748054635
299.0	0.0	29.026854876566315	0.0	2.3501078198248784e+16	270504.5812348279	0.0	4.950002432382144e+16	569760.3845183107
