T	46_TPD_HH	46_rate_HH	46_TPD_full	46_pre_full	46_rate_full	46_TPD_Tait	46_pre_Tait	46_rate_Tait
44.0	2.871110710178357e-31	1.1484442840713429e-32	1.2247781961310938e-27	6427614087526105.0	4.899112784524375e-29	1.4468001288669774e-27	7592781223176349.0	5.787200515467909e-29
45.0	2.6163370467459663e-30	1.0465348186983865e-31	1.1925828075493772e-26	6868108387882231.0	4.770331230197509e-28	1.426302754133265e-26	8214106263574167.0	5.70521101653306e-28
46.0	2.1688625044527762e-29	8.675450017811105e-31	1.0541491555200165e-25	7323392844131693.0	4.216596622080066e-27	1.2769052230433555e-25	8870925451206254.0	5.1076208921734226e-27
47.0	1.645416345201639e-28	6.581665380806556e-30	8.510339173267414e-25	7793155618606422.0	3.404135669306965e-26	1.0444617543159552e-24	9564428424468790.0	4.177847017263821e-26
48.0	1.1487303889813737e-27	4.594921555925495e-29	6.310328182404237e-24	8277060371736659.0	2.5241312729616947e-25	7.849403829437536e-24	1.029581782442919e+16	3.139761531775014e-25
49.0	7.417481300609963e-27	2.9669925202439854e-28	4.31965292081949e-23	8774748544557790.0	1.727861168327796e-24	5.447747525125699e-23	1.106630915572409e+16	2.1790990100502796e-24
50.0	4.4505374860348824e-26	1.780214994413953e-27	2.7427829948623805e-22	9285841612379484.0	1.0971131979449522e-23	3.5081787240658415e-22	1.1877130651828866e+16	1.4032714896263367e-23
51.0	2.492006064304e-25	9.968024257216e-27	1.6224574092427877e-21	9809943296240746.0	6.489829636971151e-23	2.105324008324743e-21	1.272952314447438e+16	8.421296033298972e-23
52.0	1.3073322938273514e-24	5.229329175309406e-26	8.977245732433364e-21	1.0346641720552578e+16	3.590898292973346e-22	1.1821481960857583e-20	1.3624739937002348e+16	4.728592784343033e-22
53.0	6.4493061951855224e-24	2.579722478074209e-25	4.6635682119067907e-20	1.089551150699652e+16	1.8654272847627164e-21	6.233798669919619e-20	1.456404668146544e+16	2.4935194679678478e-21
54.0	3.001941512618148e-23	1.2007766050472592e-24	2.2824293033778176e-19	1.1456115796302012e+16	9.129717213511271e-21	3.097808861509115e-19	1.5548721259290782e+16	1.239123544603646e-20
55.0	1.322570334401664e-22	5.290281337606656e-24	1.0557721592769735e-18	1.2028008190967996e+16	4.223088637107894e-20	1.4553331508642289e-18	1.6580053665338196e+16	5.821332603456916e-20
56.0	5.531339422877984e-22	2.2125357691511937e-23	4.629439454190132e-18	1.2610734613326972e+16	1.8517757816760528e-19	6.48280018009501e-18	1.765934589519504e+16	2.593120072038004e-19
57.0	2.2019913646371976e-21	8.807965458548791e-23	1.929627215015294e-17	1.3203835074572944e+16	7.718508860061176e-19	2.745692125541552e-17	1.8787911835559876e+16	1.0982768502166209e-18
58.0	8.365121974497434e-21	3.3460487897989733e-22	7.665216953660425e-17	1.380684535149446e+16	3.06608678146417e-18	1.1085224354072532e-16	1.996707715757628e+16	4.434089741629013e-18
59.0	3.039650151965461e-20	1.2158600607861845e-21	2.9088776116209475e-16	1.4419298568670452e+16	1.1635510446483793e-17	4.276415293443234e-16	2.1198179212987e+16	1.7105661173772938e-17
60.0	1.0588264403050859e-19	4.235305761220344e-21	1.0569423756924587e-15	1.504072668480622e+16	4.227769502769836e-17	1.5798955864160163e-15	2.2482566932986012e+16	6.319582345664068e-17
61.0	3.542978337323492e-19	1.4171913349293968e-20	3.684796857830557e-15	1.5670661882712116e+16	1.473918743132225e-16	5.601407277758895e-15	2.3821600729653852e+16	2.240562911103563e-16
62.0	1.1410114271566492e-18	4.564045708626597e-20	1.2349955600214827e-14	1.6308637863163998e+16	4.939982240085957e-16	1.9095680469294732e-14	2.521665239986813e+16	7.638272187717951e-16
63.0	3.543003775417048e-18	1.4172015101668192e-19	3.9866343168876825e-14	1.6954191043535004e+16	1.594653726755101e-15	6.271013995689764e-14	2.6669105031587084e+16	2.508405598275973e-15
64.0	1.0625440853463273e-17	4.250176341385309e-19	1.2416140639805983e-13	1.760686166265946e+16	4.966456255922678e-15	1.9872435630132102e-13	2.8180352912410268e+16	7.948974252053552e-15
65.0	3.082510942801778e-17	1.2330043771207113e-18	3.7368909536948133e-13	1.8266194793885296e+16	1.4947563814781968e-14	6.086611848444933e-13	2.9751801440325652e+16	2.4346447393786746e-14
66.0	8.663465417878032e-17	3.465386167151213e-18	1.0885287896283966e-12	1.893174126869512e+16	4.354115158516004e-14	1.8045530436458746e-12	3.13848670365571e+16	7.218212174589972e-14
67.0	2.362199470360089e-16	9.448797881440358e-18	3.0732516056771774e-12	1.96030585136357e+16	1.2293006422728918e-13	5.186239983802297e-12	3.308097706043151e+16	2.0744959935265232e-13
