T	470_TPD_HH	470_rate_HH	470_TPD_full	470_pre_full	470_rate_full	470_TPD_Tait	470_pre_Tait	470_rate_Tait
47.0	4.2186042967973745e-38	1.6874417187189498e-39	1.2363036503002939e-36	65613552717301.375	4.945214601201176e-38	1.4362510320878965e-36	76225232196222.78	5.745004128351586e-38
48.0	4.59432815946332e-37	1.837731263785328e-38	1.4384099570831455e-35	70096746550373.24	5.753639828332583e-37	1.683780220459818e-35	82054156243080.69	6.735120881839271e-37
49.0	4.540638613812135e-36	1.816255445524854e-37	1.5163092704627097e-34	74766671159755.05	6.06523708185084e-36	1.7886372806453689e-34	88194709345331.8	7.154549122581475e-36
50.0	4.096227279857755e-35	1.638490911943102e-36	1.4567990043472385e-33	79625611993292.31	5.827196017388954e-35	1.731801538218062e-33	94656680104834.66	6.927206152872248e-35
51.0	3.391216770945213e-34	1.3564867083780852e-35	1.282558995549428e-32	84675738413795.89	5.130235982197712e-34	1.5366332560198677e-32	101449957527246.8	6.1465330240794715e-34
52.0	2.589312282403917e-33	1.0357249129615669e-34	1.0399182587698511e-31	89919102821474.95	4.1596730350794045e-33	1.2557847202318022e-31	108584530012710.53	5.023138880927209e-33
53.0	1.8317292977025173e-32	7.3269171908100695e-34	7.8015265853614e-31	95357639917601.2	3.12061063414456e-32	9.49611347785651e-31	116070484376382.22	3.7984453911426045e-32
54.0	1.2056725364938365e-31	4.822690145975346e-33	5.438562991149533e-30	100993166121573.27	2.1754251964598134e-31	6.673083944715694e-30	123918004897361.27	2.669233577886278e-31
55.0	7.41306645892496e-31	2.965226583569984e-32	3.537066903301775e-29	106827379151012.58	1.41482676132071e-30	4.3750837126292335e-29	132137372394673.98	1.7500334850516935e-30
56.0	4.273208015161793e-30	1.7092832060647172e-31	2.1540909503134667e-28	112861857772129.9	8.616363801253867e-30	2.6861557416120527e-28	140738963329051.94	1.0744622966448211e-29
57.0	2.3172536550745684e-29	9.269014620298274e-31	1.2326536798757864e-27	119098061725364.22	4.9306147195031455e-29	1.5497249713274223e-27	149733248929326.62	6.198899885309689e-29
58.0	1.1858520368491831e-28	4.7434081473967324e-30	6.649151140600348e-27	125537331829229.23	2.659660456240139e-28	8.428446640440975e-27	159130794342337.25	3.3713786561763903e-28
59.0	5.743883384935505e-28	2.297553353974202e-29	3.3910726472358504e-26	132180890263438.6	1.3564290588943402e-27	4.3341777186102827e-26	168942257805313.66	1.7336710874441132e-27
60.0	2.6405491968163432e-27	1.0562196787265373e-28	1.6397026429326766e-25	139029841030664.33	6.558810571730707e-27	2.1132102086765697e-25	179178389839762.78	8.45284083470628e-27
61.0	1.1550834486210172e-26	4.620333794484069e-28	7.536718596066318e-25	146085170594788.97	3.014687438426527e-26	9.794603136814878e-25	189850032465941.62	3.9178412547259513e-26
62.0	4.819563247630452e-26	1.9278252990521808e-27	3.3010180231620962e-24	153347748692155.53	1.3204072092648385e-25	4.326110990866027e-24	200968118437055.66	1.7304443963464109e-25
63.0	1.9224523983446383e-25	7.689809593378553e-27	1.38087366859154e-23	160818329311164.94	5.52349467436616e-25	1.8250155891175394e-23	212543670492372.7	7.300062356470157e-25
64.0	7.346394118972173e-25	2.9385576475888694e-26	5.528796766940898e-23	168497551834557.16	2.211518706776359e-24	7.369248351028287e-23	224587800628481.16	2.947699340411315e-24
65.0	2.6947853094044827e-24	1.077914123761793e-25	2.1230046622635174e-22	176385942337861.28	8.492018649054071e-24	2.853908071334388e-22	237111709387975.5	1.1415632285337552e-23
66.0	9.506349780618204e-24	3.8025399122472817e-25	7.833125837673418e-22	184483915036791.06	3.133250335069367e-23	1.062029608308074e-21	250126685164880.8	4.248118433232296e-23
67.0	3.230747965306259e-23	1.2922991861225037e-24	2.7819824498267183e-21	192791773875781.38	1.1127929799306873e-22	3.804380520315576e-21	263644103526171.72	1.5217522081262306e-22
68.0	1.059515319836813e-22	4.238061279347251e-24	9.526530894162238e-21	201309714249402.22	3.8106123576648954e-22	1.3140367018202304e-20	277675426548774.25	5.2561468072809215e-22
69.0	3.358148682871614e-22	1.3432594731486456e-23	3.150360401399092e-20	210037824848052.5	1.260144160559637e-21	4.3831950668916995e-20	292232202171467.94	1.7532780267566797e-21
70.0	1.0301872759116694e-21	4.120749103646678e-23	1.0075710593763249e-19	218976089619075.44	4.0302842375052994e-21	1.414094333198294e-19	307326063561142.75	5.6563773327931764e-21
71.0	3.063057978881772e-21	1.225223191552709e-22	3.1209710826159062e-19	228124389834305.5	1.2483884330463626e-20	4.418537022488661e-19	322968728492882.6	1.7674148089954642e-20
72.0	8.838587123359535e-21	3.5354348493438144e-22	9.375129553654176e-19	237482506254959.25	3.7500518214616706e-20	1.3389539631088798e-18	339171998743385.5	5.3558158524355196e-20
73.0	2.4781854431807962e-20	9.912741772723184e-22	2.734523628332673e-18	247050121384816.22	1.0938094513330692e-19	3.93987889316259e-18	355947759497245.4	1.5759515572650358e-19
74.0	6.759488380213603e-20	2.7037953520854412e-21	7.753843129663751e-18	256826821802672.2	3.101537251865501e-19	1.1270518733532715e-17	373307978765648.5	4.508207493413086e-19
75.0	1.7955669953208707e-19	7.182267981283483e-21	2.1397840357686212e-17	266812100565191.88	8.559136143074485e-19	3.1378710771862736e-17	391264706817058.1	1.2551484308745095e-18
76.0	4.649974714258107e-19	1.8599898857032427e-20	5.753095331635158e-17	277005359671447.75	2.3012381326540633e-18	8.511717959560985e-17	409830075619479.6	3.4046871838243944e-18
77.0	1.1751425662612858e-18	4.700570265045144e-20	1.5085130205564721e-16	287405912580648.25	6.03405208222589e-18	2.2517862148215757e-16	429016298293920.6	9.007144859286306e-18
78.0	2.9008762655793817e-18	1.1603505062317527e-19	3.8612436046560524e-16	298012986774807.2	1.5444974418624214e-17	5.815397085867666e-16	448835668578675.1	2.326158834347067e-17
79.0	7.000894257700505e-18	2.8003577030802023e-19	9.656723506334032e-16	308825726358387.06	3.862689402533615e-17	1.467463804153712e-15	469300560304077.94	5.869855216614854e-17
80.0	1.6532216125956546e-17	6.612886450382618e-19	2.361734076931288e-15	319843194687247.06	9.446936307725166e-17	3.621304872577762e-15	490423426877396.44	1.4485219490311085e-16
81.0	3.823061123484313e-17	1.5292244493937252e-18	5.6530978313772035e-15	331064377019556.1	2.2612391325508903e-16	8.746370454406797e-15	512216800777533.56	3.4985481817627396e-16
82.0	8.664156615393401e-17	3.4656626461573607e-18	1.3253625442135017e-14	342488183181654.75	5.301450176854057e-16	2.0691588733939175e-14	534693293059237.2	8.276635493575793e-16
83.0	1.9257169068924836e-16	7.702867627569936e-18	3.0457739876613187e-14	354113450242223.9	1.2183095950645554e-15	4.798271599686004e-14	557865592866520.25	1.9193086398744696e-15
84.0	4.200594872491998e-16	1.6802379489967997e-17	6.865659120630941e-14	365938945188437.56	2.7462636482525227e-15	1.0914588319337405e-13	581746466955010.1	4.365835327735326e-15
85.0	8.998461330595167e-16	3.59938453223807e-17	1.5190804398342037e-13	377963367598176.0	6.0763217593375554e-15	2.436988922250554e-13	606348759222957.5	9.747955689004093e-15
86.0	1.8942545005268537e-15	7.577018002107427e-17	3.3012019782227536e-13	390185352302713.1	1.3204807912894628e-14	5.344437067160014e-13	631685390250647.0	2.137774826864938e-14
87.0	3.920865280125089e-15	1.5683461120500412e-16	7.050537768226592e-13	402603472034648.25	2.8202151072923397e-14	1.151909512801677e-12	657769356847959.6	4.607638051211181e-14
88.0	7.984505857804809e-15	3.1938023431219477e-16	1.4807617326293445e-12	415216240056238.44	5.92304693052513e-14	2.44149847140447e-12	684613731609849.9	9.765993885638608e-14
89.0	1.600569322693193e-14	6.402277290772871e-16	3.0598737102290274e-12	428022112763614.1	1.2239494840950253e-13	5.0916503484797986e-12	712231662479515.2	2.036660139401215e-13
90.0	3.1600099501397795e-14	1.2640039800559514e-15	6.224565512379233e-12	441019492262705.0	2.4898262049662575e-13	1.0453369298214555e-11	740636372319026.9	4.1813477193261965e-13
91.0	6.147621381372417e-14	2.459048552549122e-15	1.2471637620559571e-11	454206728913083.94	4.988655048284062e-13	2.1138348119462804e-11	769841158487220.8	8.455339247955151e-13
92.0	1.1790662159458837e-13	4.716264863784122e-15	2.4624016981806146e-11	467582123836186.44	9.849606792964226e-13	4.2122549724961197e-11	799859392424648.0	1.6849019890679458e-12
93.0	2.2303882389937367e-13	8.92155295597711e-15	4.793119821782327e-11	481143931384767.94	1.9172479288072015e-12	8.275416226582104e-11	830704519245379.9	3.3101664909088103e-12
94.0	4.1631706790907903e-13	1.6652682716370915e-14	9.202292191980103e-11	494890361570717.8	3.680916877149462e-12	1.6035804911059866e-10	862390057335492.4	6.414321965489521e-12
95.0	7.670995175008606e-13	3.068398070006148e-14	1.7433249024630027e-10	508819582448640.8	6.973299611170828e-12	3.06622053803253e-10	894929597958042.6	1.2264882156134387e-11
96.0	1.3958463134421206e-12	5.5833852537776887e-14	3.2601962081919433e-10	522929722452942.1	1.304078483750753e-11	5.787699571045286e-10	928336804864365.5	2.315079829883801e-11
97.0	2.5092812603991623e-12	1.003712504162721e-13	6.020927687460811e-10	537218872686378.75	2.4083710766448387e-11	1.0788708846476322e-09	962625413911527.1	4.315483543820352e-11
98.0	4.4580766194812444e-12	1.783230647802402e-13	1.098503843893968e-09	551685089158328.6	4.3940153812510464e-11	1.986816932383043e-09	997809232685771.1	7.947267747737337e-11
99.0	7.830441750491538e-12	3.132176700227975e-13	1.9806870986042365e-09	566326394971263.8	7.922748413352891e-11	3.6160006746939714e-09	1033902140131798.9	1.4464002760646554e-10
100.0	1.3602335499750918e-11	5.440934199997448e-13	3.530674179465745e-09	581140782454143.5	1.4122696779589894e-10	6.506276854187865e-09	1070918086187749.5	2.602510762218228e-10
101.0	2.337605696911468e-11	9.350422787939896e-13	6.224038658972365e-09	596126215241664.9	2.4896154832604784e-10	1.1577508788475056e-08	1108871091425712.2	4.6310035820757316e-10
102.0	3.975539597980179e-11	1.590215839279249e-12	1.085424247325854e-08	611280630298539.2	4.3416970506319385e-10	2.0380542204850645e-08	1147775246697655.2	8.152217093713241e-10
103.0	6.692974282375584e-11	2.6771897132034328e-12	1.8731548781067656e-08	626601939888115.5	7.492619699590568e-10	3.55032804407276e-08	1187644712786621.8	1.4201312834633947e-09
104.0	1.1157492988528074e-10	4.4629971961320314e-12	3.199808494013243e-08	642088033484892.2	1.2799234535523688e-09	6.12212700647854e-08	1228493720063069.0	2.4488510030572266e-09
105.0	1.8422977644160807e-10	7.36919105967671e-12	5.4122110930308616e-08	657736779630604.8	2.1648846011143482e-09	1.045301010330122e-07	1270336568146229.0	4.181204639577455e-09
106.0	3.0138076347724294e-10	1.2055230544602708e-11	9.066623025363547e-08	673546027733768.6	3.62664968099864e-09	1.7676855433853383e-07	1313187625570353.0	7.070743924346231e-09
107.0	4.885917571282573e-10	1.9543670299957914e-11	1.504706130499161e-07	689513609812644.0	6.018825849133841e-09	2.961476113755965e-07	1357061329455757.8	1.1845909482203914e-08
108.0	7.85163114516404e-10	3.1406524619829e-11	2.4745947724195076e-07	705637342181814.5	9.898382761664286e-09	4.916564955410653e-07	1401972185184511.2	1.9666273991757602e-08
109.0	1.251010810911463e-09	5.0040432538163034e-11	4.0337565554821303e-07	721915027082598.4	1.6135036200283144e-08	8.090443705376418e-07	1447934766080701.2	3.2361814050017814e-08
110.0	1.976742702966048e-09	7.906970837826396e-11	6.518858080927103e-07	738344454257723.5	2.607545896770198e-08	1.3199051588633774e-06	1494963713095138.2	5.2796313068004466e-08
111.0	3.0983038394156863e-09	1.239321542285354e-10	1.044693701562757e-06	754923402470712.4	4.178781800233181e-08	2.1353646187216053e-06	1543073734494410.2	8.541487013145348e-08
112.0	4.818102814102462e-09	1.9272411417498374e-10	1.6605725396787362e-06	771649640970613.4	6.642308215052316e-08	3.426540174896148e-06	1592279605554199.0	1.370623576177585e-07
113.0	7.435264725155562e-09	2.974105929250849e-10	2.618608497227406e-06	788520930902708.8	1.0474479856190645e-07	5.454892388442394e-06	1642596168256735.0	2.1819763815989284e-07
114.0	1.1388645770588116e-08	4.555458402131769e-10	4.097474801321672e-06	805535026665976.2	1.6390013895457596e-07	8.616916773582708e-06	1694038330992323.2	3.446816198585385e-07
115.0	1.7317570149888007e-08	6.927028281623692e-10	6.363279594782171e-06	822689677218139.5	2.5453400785597584e-07	1.3509475656222777e-05	1746621068264836.2	5.403914416605157e-07
116.0	2.6147014332808923e-08	1.0458806248931892e-09	9.809517705319363e-06	839982627329180.8	3.923875586397011e-07	2.1024627198389427e-05	1800359420401096.2	8.410157718277753e-07
117.0	3.920629715026565e-08	1.5682520043589234e-09	1.50139923065092e-05	857411618784268.9	6.005760686701644e-07	3.248631565667997e-05	1855268493264046.8	1.2995273607232153e-06
118.0	5.839340092167497e-08	2.3357363047091484e-09	2.2819367687021197e-05	874974391537092.0	9.128133028962736e-07	4.9846058113712474e-05	1911363457969652.8	1.9940217770711283e-06
119.0	8.640105512413621e-08	3.4560428030848047e-09	3.444640902383583e-05	892668684814647.4	1.3779460668905181e-06	7.596119877530913e-05	1968659550607426.5	3.0388729110277026e-06
120.0	1.2702591701565884e-07	5.081037998982222e-09	5.165213427576073e-05	910492238174549.2	2.0662910653574277e-06	0.00011498789958557739	2027172071964529.5	4.6005087848309545e-06
121.0	1.8558890189189493e-07	7.423558944820249e-09	7.69492614827136e-05	928442792515965.2	3.078435918017037e-06	0.00017293238941321648	2086916387253341.5	6.919584508819982e-06
122.0	2.6950334226830666e-07	1.078013985784194e-08	0.00011390873662811127	946518091045317.9	4.557389228923559e-06	0.0002584187684901454	2147907925842455.5	1.0341960220901127e-05
123.0	3.890386721005888e-07	1.55615599803837e-08	0.00016757406124100397	964715880197885.1	6.705256034348546e-06	0.0003837505138256108	2210162180991009.5	1.536172836497628e-05
124.0	5.583413268481306e-07	2.233368055825923e-08	0.00024502490450043575	983033910516509.5	9.80599362618747e-06	0.0005663661998282415	2273694709586293.5	2.2680637556424273e-05
125.0	7.967922356345374e-07	3.187174644278898e-08	0.00035613833792873327	1001469937488539.8	1.4256292123563571e-05	0.0008308176507317402	2338521131884556.5	3.328970660555078e-05
126.0	1.1308025181993031e-06	4.5232217687461744e-08	0.0005146090711479751	1020021722342228.8	2.0607253280675063e-05	0.0012114291163918933	2404657131254973.0	4.858070908839627e-05
127.0	1.5961768193160235e-06	6.384731006492103e-08	0.0007393050148611101	1038687032803783.9	2.9620345626032878e-05	0.00175582435048559	2472118453926661.0	7.049765783264044e-05
128.0	2.241208349630419e-06	8.964881026564148e-08	0.0010560502772634117	1057463643816241.6	4.2342137930564636e-05	0.0025295237988393507	2540920908738741.5	0.00010174158158308022
129.0	3.130712618097463e-06	1.252294507001485e-07	0.0014999416885967307	1076349338221336.6	6.020360960761514e-05	0.003621794082946521	2611080366893352.0	0.0001460459513287038
130.0	4.351259765094071e-06	1.7405225029228003e-07	0.002118311645805539	1095341907405631.0	8.515147076750007e-05	0.005152833305785912	2682612761711544.5	0.00020854531412976493
131.0	6.017930363488843e-06	2.407208339978704e-07	0.0029744388300418584	1114439151911974.5	0.0001198209745680381	0.007282118749950536	2755534088392044.0	0.0002962663141905339
132.0	8.282998908122503e-06	3.313269320313296e-07	0.004152059626156065	1133638882017526.2	0.00016776226435545063	0.0102171883307556	2829860403772797.5	0.0004187786751825743
133.0	1.1347045689762439e-05	4.5389514344223597e-07	0.005760612450157067	1152938918279489.2	0.00023373548057301562	0.014221040691498973	2905607826095242.5	0.0005890543122636201
134.0	1.5473114468218804e-05	6.189497600134978e-07	0.007940896472384579	1172337092049642.2	0.0003240937918647172	0.01961436070945008	2982792534771266.5	0.000824596056454773
135.0	2.100467384757267e-05	8.402341389362789e-07	0.010870351383139635	1191831245958884.5	0.00044727837067946505	0.02676541424465443	3061430770152824.0	0.0011489141365145692
136.0	2.838830843571744e-05	1.1356199637724876e-06	0.014766322787083331	1211419234372784.0	0.0006144552944968365	0.03605519300350371	3141538833304084.0	0.0015934493313460934
137.0	3.820226600415647e-05	1.5282519471409926e-06	0.019884269856367234	1231098923819321.5	0.0008403316415019719	0.04779812742859007	3223133085776173.0	0.0022000674879536428
138.0	5.119222343763566e-05	2.0479833397267445e-06	0.026505666039482057	1250868193389797.5	0.0011441969244442584	0.06209093428805591	3306229949384370.0	0.0030242819823720905
139.0	6.831591175579674e-05	2.733169286490277e-06	0.034907177530354605	1270724935114036.0	0.0015512467726442845	0.07855972065364576	3390845905987744.5	0.004139399977797345
140.0	9.079856297622046e-05	3.63289891743186e-06	0.04529877520120194	1290667054310810.8	0.0020942587836456483	0.0959932282966289	3476997497271232.5	0.005641836541076434
141.0	0.00012020151208431686	4.809763423170649e-06	0.057714965827844335	1310692469914616.0	0.0028157061333400984	0.111917942701484	3564701324530009.0	0.007657899631985054
142.0	0.00015850670678004296	6.34327663652449e-06	0.07184385465021942	1330799114779581.0	0.003770413330862637	0.12233203350397555	3653974048456227.5	0.010352420819882609
143.0	0.00020822034311965032	8.334087261606009e-06	0.08679114309316668	1350984935961662.8	0.005028880978331586	0.12209018692231137	3744832388928018.0	0.01393969382368787
144.0	0.00027249934750051637	1.0909148357579848e-05	0.10081455053205422	1371247894979902.8	0.006681433172332977	0.10669048193015448	3837293124800689.0	0.01869728855728479
145.0	0.00035530494535634325	1.422804055047431e-05	0.11114702752108002	1391585968057733.8	0.008843372980677446	0.0759231296602046	3931373093700170.5	0.02498343572859884
146.0	0.00046158805929945513	1.8490681333227197e-05	0.11416155992711309	1411997146345136.8	0.011661369061404591	0.037943684205641884	4027089191818568.0	0.033258830182869945
147.0	0.0005975117048645706	2.3946694411340062e-05	0.10626396183402492	1432479436122567.2	0.015321340889558051	0.0	4124458373711878.0	0.04411388473364792
148.0	0.0007707158045893128	3.0906761124512644e-05	0.0858305580891825	1453030858987420.0	0.020058162272275082	0.0	4223497652099741.0	0.05830268554752206
149.0	0.0009906297710557499	3.975633137012231e-05	0.05582378487020805	1473649452023886.0	0.02616756405134897	0.0	4324224097667280.5	0.07678516141860661
150.0	0.0012688375882702915	5.097213510616367e-05	0.0250979215218895	1494333267956902.0	0.03402068845086564	0.0	4426654838868932.0	0.10077928958817783
151.0	0.001619498607374984	6.514200844634046e-05	0.0	1515080375290992.2	0.04408183092555491	0.0	4530807061734247.0	0.13182552827490696
152.0	0.00205982436784992	8.29886317046509e-05	0.0	1535888858434714.0	0.05693000228133175	0.0	4636698009675673.0	0.17186610008858455
153.0	0.0026106067418449124	0.0001053978717328173	0.0	1556756817811427.5	0.07328505614576418	0.0	4744344983298196.0	0.22334226161584034
154.0	0.0032967845677162495	0.00013345252886479717	0.0	1577682369956977.0	0.09403925664655374	0.0	4853765340210911.0	0.2893132947557044
155.0	0.00414802330191203	0.00016847241119977805	0.0	1598663647605058.2	0.12029531072262042	0.0	4964976494840423.0	0.37360165853029165
156.0	0.005199263223652233	0.00021206179740403447	0.0	1619698799760801.2	0.1534120614035817	0.0	5077995918246063.0	0.4809695615827767
157.0	0.006491163993564864	0.000266165505408664	0.0	1640785991763194.8	0.1950592354732089	0.0	5192841137936912.0	0.6173331728724253
158.0	0.00807033399766121	0.0003331349601764241	0.0	1661923405336987.2	0.24728286428920424	0.0	5309529737690555.0	0.7900218008534517
159.0	0.009989178667943799	0.0004158058511007053	0.0	1683109238634530.2	0.31258325357829364	0.0	5428079357373638.0	1.0080906617716283
160.0	0.01230512980751226	0.000517589190725022	0.0	1704341706268140.2	0.3940076705002101	0.0	5548507692764029.0	1.2826973503836254
161.0	0.015078926112642572	0.0006425778336266609	0.0	1725619039333573.8	0.49526024825987086	0.0	5670832495374765.0	1.627553849072095
162.0	0.01837150527881896	0.000795670789946511	0.0	1746939485424936.2	0.6208319844943362	0.0	5795071572279566.0	2.0594678948652265
163.0	0.02223894920558023	0.000982717974784172	0.0	1768301308641667.2	0.776154134408325	0.0	5921242785940031.0	2.598989802633306
164.0	0.02672481804946371	0.0012106883752959713	0.0	1789702789587948.8	0.9677787784265149	0.0	6049364054034440.0	3.2711834548900804
165.0	0.031849160684951944	0.0014878649947879952	0.0	1811142225365036.5	1.2035908826517099	0.0	6179453349288064.0	4.106543156474444
