T	H2O_370	H2O_470	H2O_63	H2O_des	H2O_ads	NH3_33	NH3_30	NH3_46	NH3_ads	CH3OH_309	CH3OH_46	CH3OH_375	CH3OH_ads	H2O_qrrho_370	H2O_qrrho_470	H2O_qrrho_63	H2O_qrrho_des	H2O_qrrho_ads	NH3_qrrho_33	NH3_qrrho_30	NH3_qrrho_46	NH3_qrrho_ads	CH3OH_qrrho_309	CH3OH_qrrho_46	CH3OH_qrrho_375	CH3OH_qrrho_ads	H2O_diff_370	H2O_diff_470	H2O_diff_63	H2O_diff_des	H2O_diff_ads	NH3_diff_33	NH3_diff_30	NH3_diff_46	NH3_diff_ads	CH3OH_diff_309	CH3OH_diff_46	CH3OH_diff_375	CH3OH_diff_ads
65.0	1.799646204073709	1.8621129159164467	2.1821118522721266	2.193325955848388	1.8150072372961916	1.2158436373775734	1.4772280234029989	1.6951963508150523	1.6872306713372	1.803060504469059	1.5443368634855579	1.5869159965317436	1.29380970786888	1.7032513383946042	1.8026460592100861	2.1675570377073416	2.182182867611815	1.8264677706485855	1.3330408876786208	1.5799372890928467	1.6821546244332835	1.7617814160220404	1.6308089960608507	1.2999401257882228	1.3455013197703882	1.2687055171036659	-0.09639486567910471	-0.05946685670636054	-0.014554814564784913	-0.011143088236573284	0.011460533352393831	0.11719725030104744	0.10270926568984784	-0.013041726381768814	0.07455074468484035	-0.17225150840820835	-0.24439673769733505	-0.24141467676135542	-0.025104190765214085
66.0	1.819940631669553	1.8847636666444862	2.2140418528868966	2.226414124206547	1.837114620254074	1.2236308366142263	1.4928886207829066	1.7143737031201947	1.706907032313357	1.8187996499338408	1.5532799818830725	1.5969253333132114	1.3005497266473713	1.7260699183719734	1.827989529205765	2.1984841976201865	2.214321848201813	1.8511796877968254	1.3486865275711035	1.600222357087858	1.704709729542246	1.7849603243327334	1.6468398245953773	1.3118267887224753	1.357875597290216	1.2819641450214498	-0.09387071329757957	-0.05677413743872117	-0.015557655266710047	-0.012092276004733726	0.014065067542751386	0.12505569095687719	0.10733373630495135	-0.009663973577948681	0.07805329201937639	-0.17195982533846355	-0.2414531931605972	-0.2390497360229955	-0.0185855816259215
67.0	1.8400594943385262	1.9072314485042756	2.245847016022687	2.2594170721371127	1.859025652264163	1.231180159006477	1.5083728562022038	1.733383393436049	1.7263701277387606	1.8341747569235411	1.5619222709326332	1.6066314576530836	1.3070214544268643	1.7487723443399912	1.853191210795209	2.229284973007366	2.246375310817873	1.8757216714757567	1.3641530889874542	1.6203782107649203	1.7271470522318255	1.8079497844584984	1.6625828373000768	1.3235391384813593	1.3700680127763964	1.295044281226747	-0.09128714999853504	-0.05404023770906652	-0.01656204301532105	-0.013041761319239953	0.016696019211593693	0.1329729299809772	0.11200535456271643	-0.00623634120422345	0.08157965671973777	-0.17159191962346432	-0.23838313245127396	-0.23656344487668712	-0.011977173200117264
68.0	1.8600036749560063	1.929515636233034	2.27752582513667	2.29233265768591	1.8807403716643547	1.2384940493445784	1.523682057107124	1.7522266048806912	1.7456200476782842	1.8491928748810975	1.5702738434936043	1.6160437360371689	1.3132315219114385	1.7713575577728602	1.8782490069573328	2.2599582056511887	2.2783413021890855	1.9000930595454903	1.3794412592530985	1.6404048747854616	1.7494662110356867	1.8307493711295457	1.6780433136249016	1.335083455262382	1.3820843557642424	1.3079498096852777	-0.08864611718314608	-0.05126662927570114	-0.017567619485481245	-0.013991355496824731	0.019352687881135644	0.14094720990852005	0.1167228176783377	-0.002760393845004483	0.08512932345126156	-0.17114956125619596	-0.2351903882312223	-0.2339593802729265	-0.005281712226160806
69.0	1.8797739523227206	1.9516157267875065	2.3090768457839994	2.3251588285266984	1.9022589687115903	1.2455749178576432	1.538817531046265	1.7709045061250124	1.764657019318737	1.8638610646805969	1.5783446029929586	1.6251712973560437	1.3191865090481953	1.7938244737634164	1.9031610170154833	2.290502791773782	2.3102179429606973	1.924293368023331	1.3945517563573295	1.660302390295616	1.7716668694131483	1.8533588096468097	1.6932265755487514	1.3464659378264674	1.3939302902054298	1.3206846630203368	-0.08594947855930424	-0.04845470977202315	-0.018574054010217278	-0.01494088556600115	0.02203439931174067	0.14897683849968635	0.12148485924935093	0.0007623632881359477	0.08870179032807268	-0.17063448913184542	-0.23187866516649125	-0.2312410071506139	0.0014981539721414805
70.0	1.8993710104401311	1.9735313394025686	2.340498722234053	2.3578936252662483	1.9235817794063808	1.2524251406716571	1.55378057029526	1.7894182555669351	1.7834814008969992	1.8781863823249254	1.586144239808854	1.634023034169719	1.3248929404894412	1.816171986960696	1.9279255319977835	2.32091768061081	2.3420034323046988	1.9483222834711995	1.409485326547193	1.6800708193141105	1.7937487375971006	1.8757779692488192	1.7081379723998462	1.3576926963583291	1.4056113533693841	1.333252814155891	-0.08319902347943509	-0.04560580740478515	-0.019581041623243145	-0.015890192961549587	0.024740504064818758	0.15706018587553583	0.12629024901885044	0.004330482030165506	0.09229656835181999	-0.1700484099250792	-0.22845154345052499	-0.22841168080033492	0.008359873666449857
71.0	1.9187954474321918	1.9952622147986607	2.3717901742260885	2.390535184239612	1.9447092789973528	1.2590470604069193	1.5685724560199312	1.8077690049973265	1.8020936756590302	1.8921758640102257	1.59368222826067	1.6426076045684312	1.330357281200353	1.8383989772768636	1.9525410294798824	2.3512018729899022	2.3736960518998114	1.9721796551684783	1.424242742212157	1.6997102485206486	1.8157115739930587	1.8980068565608281	1.7227828668021998	1.3687697458696806	1.4171329551907332	1.3456582682313307	-0.08039647015532814	-0.04272118531877833	-0.02058830123618627	-0.0168391323398005	0.027470376171125466	0.1651956818052378	0.13113779250071733	0.007942568995732202	0.0959131809017979	-0.16939299720802592	-0.22491248239098938	-0.225474649377698	0.015300987030977709
72.0	1.938047784092858	2.0168082136492433	2.4029499938527175	2.4230817397984	1.9656420752448813	1.2654429868881025	1.5831944619789482	1.8259579027828434	1.8204944458727592	1.9058365124874643	1.6009678241696719	1.650933434533436	1.3355859322249515	1.860504315343077	1.977006167997708	2.3813544199105463	2.405294169295942	1.995865487140465	1.438824800022176	1.7192207924697072	1.837555186159526	1.9200456091423383	1.7371666217057764	1.379703000139597	1.4285003780023666	1.3579050548007103	-0.07754346874978113	-0.039802045651535334	-0.021595573942171153	-0.01778757050245794	0.03022341189558375	0.17338181313407341	0.13602633049075896	0.011597283376682643	0.09955116326957913	-0.16866989078168793	-0.22126482403007497	-0.22243305653106948	0.022319122575758854
73.0	1.9571284720445172	2.03816931441008	2.4339770425614304	2.455531626100582	1.9863809015147784	1.2716151979425505	1.5976478577743802	1.8439860965931385	1.8386844269141407	1.9191752846525298	1.608010062957616	1.6590087207146826	1.3405852266219154	1.882486867698628	2.001319781109804	2.4113744211236794	2.4367962406823485	2.019379930105359	1.4532323192852004	1.738602596258798	1.8592794314005738	1.9418944891465242	1.7512945884563613	1.3904982661847265	1.4397187766016961	1.3699972203274595	-0.07464160434588929	-0.03684953330027607	-0.022602621437751047	-0.01873538541823372	0.03299902859058079	0.18161712134264985	0.14095473848441786	0.015293334807435333	0.10321006223238349	-0.16788069619616852	-0.21751179677288945	-0.21928994411298652	0.02941199370554415
74.0	1.9760379014975222	2.05934561060332	2.464870248265985	2.487883278415206	2.0069266097654404	1.2775659402648771	1.6119339116643432	1.8618547357012032	1.856664441442629	1.9321990802976863	1.6148177582530225	1.6668414335536204	1.3453614255805673	1.9043455017020456	2.025480871181289	2.441261023710518	2.4682008130828135	2.0427232733957763	1.467466140493611	1.7578558376834161	1.8808842170018423	1.9635538771026035	1.7651720958601664	1.401161239250306	1.4507931786048356	1.3819388209835393	-0.07169239979547659	-0.033864739422031054	-0.0236092245554671	-0.019682465332392596	0.035796663630335956	0.18990020022873377	0.14592192601907295	0.019029481300639084	0.10688943565997455	-0.16702698443751984	-0.21365651900271665	-0.21604825494878477	0.036577395402972
75.0	1.9947764086053998	2.08033730764085	2.4956286025608927	2.520135233959295	2.0272801634846904	1.2832974303284206	1.6260538929564983	1.879564972886481	1.8744354136794965	1.9449147319587547	1.6213995009767173	1.6744393206893158	1.3499207147259136	1.9260790901565543	2.0494886029543515	2.4710134206611825	2.499506526003668	2.0658959369043086	1.4815271240323127	1.7769807289128727	1.9023695001409968	1.9850242658304258	1.778804440197531	1.4116974983112178	1.4617284850494827	1.393733915760159	-0.06869731844884552	-0.03084870468649825	-0.024615181899710237	-0.02062870795562688	0.03861577341961819	0.1982296937038921	0.15092683595637446	0.02280452725451587	0.11058885215092928	-0.16611029176122383	-0.20970200266549943	-0.21271083563983306	0.04381320103424535
76.0	2.0133442824140504	2.1011447192634636	2.526251158033365	2.552286132287547	2.0474426306258438	1.2888118553263297	1.6400090740044275	1.8971179659705686	1.8919983638001203	1.9573289957941267	1.627763658879628	1.6818099105946889	1.354269200620101	1.9476865156455747	2.073342296963543	2.500630849454451	2.5307121125631746	2.0888984630964544	1.4954161490241549	1.795977517722458	1.923735287503146	2.0063062544945063	1.7921968761397875	1.4221125020706018	1.4725294712126602	1.4053865598951991	-0.06565776676847568	-0.027802422299920693	-0.025620308578913953	-0.021574019724372562	0.04145583247061069	0.20660429369782518	0.15596844371803043	0.026617321532577343	0.11430789069438596	-0.16513211965433916	-0.20565115680902624	-0.20928043938202867	0.051117359275098195
77.0	2.031741771406482	2.1217682636649045	2.5567370256680846	2.584334715257905	2.067415176586293	1.2941113741273806	1.6538007318313621	1.9145148790153264	1.909354402449225	1.9694485434335733	1.6339183765069625	1.68896051639718	1.3584129074662354	1.969166674576789	2.0970414228478655	2.530112590640615	2.5618164001323334	2.1117315091286497	1.509134112291307	1.814846488317833	1.9449816346310111	2.027400542803321	1.8053546085234133	1.432411585442029	1.4832007876139879	1.4169007986206474	-0.06257509682969298	-0.02472684081703891	-0.026624435027469584	-0.022518315125571675	0.04431633254235656	0.21502273816392625	0.1610457564864709	0.030466755615684793	0.118046140354096	-0.16409393491016	-0.20150679106493352	-0.20575972878319204	0.058487891154412
78.0	2.0499690896473264	2.1422084593628874	2.587085372340993	2.6162798265979554	2.087199057266306	1.2991981182336505	1.66743014940722	1.9317568832126182	1.9265047253864638	1.9812799547367983	1.639871575563748	1.6958982398446565	1.362357774019126	1.9905184809357674	2.120585592605972	2.559457966429803	2.5928183105183433	2.134395839103885	1.5226819274137404	1.8335879617874937	1.9661086450385485	2.0483079253585186	1.8182827849358953	1.4425999564997816	1.4937469611791563	1.428280661231771	-0.05945060871155894	-0.021622866756915382	-0.02762740591118984	-0.02346151607961211	0.04719678183757914	0.22348380918008992	0.16615781238027383	0.03435176182593036	0.1218031999720548	-0.16299716980090295	-0.1972716190639665	-0.2021512786655002	0.06592288721264516
79.0	2.0680264225337077	2.1624659208726893	2.6172954183989163	2.6481204110986676	2.1067956122402345	1.3040741927290709	1.6808986166058557	1.9488451574942385	1.9434506082679635	1.9928297114037457	1.6456309556574515	1.702629975383006	1.3661096507058756	2.011740869752191	2.143974553835331	2.588666339288468	2.6237168597228058	2.156892316492505	1.536060523868417	1.8522022962185631	1.9871164691156045	2.06902928615722	1.8309864890683096	1.4526826938805253	1.5041723965416285	1.4395301554779225	-0.05628555278151692	-0.01849136703735832	-0.02862907911044843	-0.02440355137586181	0.05009670425227064	0.2319863311393462	0.17130367961270743	0.03827131162136599	0.1255786778892567	-0.16184322233543602	-0.19294826177692626	-0.1984575788413776	0.07342050477204687
80.0	2.0859139321609126	2.1825413542329475	2.6473664353224127	2.6798555134626687	2.1262062580678096	1.308741677209774	1.694207430869703	1.965780888889587	1.9601934015683922	2.0041041913808106	1.6512039953940134	1.709162414316708	1.3696742969582667	2.03283280028352	2.167208182991399	2.6177371105468525	2.6545111573069926	2.179221896741523	1.5492708462349825	1.8706898865102168	2.008005302849892	2.089565593249991	1.8434707347903903	1.462664744618653	1.5144813774635408	1.4506532622736072	-0.05308113187739272	-0.015333171241548538	-0.02962932477556013	-0.025344356155676095	0.05301563867371328	0.2405291690252085	0.1764824556405138	0.042224413960305185	0.12937219168159864	-0.1606334565904204	-0.1885392507753605	-0.19468103685316707	0.08097896531534055
81.0	2.1036317623128844	2.202435552427722	2.6772977434696275	2.7114842768349474	2.145432481768615	1.313202626688617	1.7073578976088197	1.9825652726575114	1.9767345256467506	2.015109664009302	1.6565979538042184	1.715502049027886	1.3730573787573581	2.0537932589224073	2.1902864786982397	2.64666971902037	2.685200405396478	2.201385620091652	1.5623138534557706	1.8890511639178307	2.0287753863910694	2.1099178935558873	1.8557404609048316	1.4725509223966495	1.524678068359249	1.4616539307269614	-0.04983850339047713	-0.012149073729482485	-0.030628024449257385	-0.02628387143846922	0.055953138323037166	0.24911122676715358	0.18169326630901095	0.04621011373355799	0.13318336790913676	-0.15936920310447045	-0.18404703140756884	-0.19082398066863715	0.08859655196960325
82.0	2.121180043088827	2.2221493907438408	2.7070887098992693	2.7430059410438434	2.1644758344789667	1.317459072467876	1.7203513303609155	1.999199512217511	1.993075465958348	2.025852285864718	1.661819872077832	1.7216551772329445	1.3762644663897592	2.0746212618353725	2.213209555137947	2.6754636396477722	2.7157838973571624	2.2233846046177574	1.5751905181396668	1.9072865953594316	2.0494270024804058	2.1300873078355482	1.8678005265386735	1.4823459061911493	1.5347665159071098	1.4725360734816024	-0.04655878125345447	-0.00893983560589362	-0.03162507025149708	-0.02722204368668102	0.0589087701387907	0.25773144567179074	0.1869352649985161	0.05022749026289475	0.13701184187720017	-0.15805175932604465	-0.17947396588668285	-0.1868886613258347	0.09627160709184324
83.0	2.1385588951781815	2.2416838220978175	2.7367387462710475	2.774419840580101	2.1833379253069114	1.3215130229752856	1.7331890507380763	2.0156848189041194	2.00921776841435	2.0363380972376444	1.6668765755835029	1.7276279062589954	1.379301032413824	2.095315857341269	2.235977635542412	2.7041183821489	2.7462610161740115	2.245220039505147	1.5879018259010924	1.925396682514465	2.0699604747678495	2.15007502582244	1.8796557071308633	1.492054239294899	1.544750650736922	1.483303562366776	-0.043243037836912634	-0.005706186555405335	-0.03262036412214764	-0.028158824406089522	0.06188211419823553	0.2663888029258068	0.19220763177638878	0.054275655863730066	0.14085725740808996	-0.1566823901067811	-0.17482233628860389	-0.18287725552207346	0.10400252995295212
84.0	2.1557684337970375	2.2610398723624625	2.7662473068220956	2.8057254023412734	2.2020204153977576	1.325366464559885	1.745872388184908	2.0320224115669068	2.025163034889823	2.046573019209335	1.6717746761529617	1.7334261573249838	1.3821724498333636	2.115876128038825	2.2585910458075853	2.732633489704715	2.7766312325630866	2.266893178571198	1.6004487747267109	1.9433819607431215	2.0903761660368985	2.169882301512073	1.8913106909764386	1.5016803286944425	1.55463428918202	1.4939602243497787	-0.039892305758212565	-0.002448826554877215	-0.03361381711738076	-0.029094169778186796	0.06487276317344026	0.2750823101668258	0.19750957255821344	0.05835375446999169	0.14471926662224988	-0.15526232823289643	-0.17009434745851926	-0.17879186814296388	0.11178777451641508
85.0	2.1728087722995473	2.28021863571934	2.795613886418006	2.8369221431681075	2.220525012219887	1.329021362245054	1.7584026795716343	2.0482135160370967	2.0409129188803976	2.0565628512772687	1.6765205746086267	1.7390556698146693	1.384883990475259	2.1363011926931788	2.2810502082472195	2.7610085376620654	2.8068941028464898	2.288405334039259	1.6128323743637831	1.9612429978526138	2.1106744763561864	2.1895104486083024	1.9027700762891866	1.511228444783222	1.5644211350863437	1.504509837783695	-0.03650757960636852	0.000831572527879576	-0.03460534875594057	-0.030028040321617766	0.06788032181937176	0.28381101211872917	0.20284031828097948	0.062460960319089764	0.14859752972790474	-0.15379277498808208	-0.16529212982540464	-0.17463453472832557	0.11962584730843595
86.0	2.189680025478336	2.299221270059773	2.8248380186771573	2.8680096671987534	2.2388534640777897	1.332479660437095	1.7707812686443911	2.0642593644803657	2.0564691213072464	2.066313269488185	1.6811204635143069	1.744522005530613	1.3874408235669828	2.1565902078917403	2.303355635500328	2.7892431322654976	2.837049266618592	2.3097578705694555	1.6250536457252376	1.9789803927350742	2.130855841175086	2.2089608361257187	1.914038368746124	1.5207027213897453	1.5741147816579528	1.5149561289429267	-0.03308981758659568	0.004134365440555232	-0.035594886411659754	-0.030960400580161362	0.07090440649166574	0.2925739852881426	0.20819912409068309	0.06659647669472024	0.15249171481847235	-0.15227490074206118	-0.1604177421245616	-0.17040722387266016	0.1275153053759439
87.0	2.2063823125681243	2.3180489924538557	2.8539192741670805	2.898987663065513	2.257007554857386	1.33574328358849	1.783009505353585	2.08016119465394	2.0718333864696663	2.0758298250383067	1.6855803301293397	1.7498305529200204	1.3898480145091159	2.176742369480097	2.325507924604033	2.817336909418158	2.8670964442307247	2.330952199549086	1.6371136203074337	1.9965947738997474	2.150920729379361	2.2282348841465924	1.9251199794786737	1.5301071561005868	1.5837187133614465	1.5253027688384146	-0.0296399430880272	0.007458932150177233	-0.03658236474892229	-0.031891218834788404	0.07394464469170003	0.30137033671894375	0.21358526854616233	0.07075953472542107	0.15640149767692613	-0.15070984555963296	-0.15547317402875294	-0.1661118395585739	0.13545475432929877
88.0	2.222915759966848	2.336703074704098	2.882857258671562	2.9298559009579392	2.2749890990063797	1.33881413681556	1.7950887450797373	2.09592024908473	2.087007498144036	2.0851179433025804	1.6899059595471426	1.7549865312646946	1.39211052383755	2.1967569137887564	2.3475077512411775	2.8452895334736032	2.8970354341202764	2.3519897736433393	1.649013339617559	2.0140867979205046	2.170869641321312	2.247334059730635	1.9360192234769638	1.5394456108582122	1.5932363078425769	1.5355533703037327	-0.02615884617809172	0.010804676537079505	-0.0375677251979587	-0.03282046683766282	0.07700067463695959	0.3101992028019991	0.21899805284076734	0.07494939223658204	0.16032656158659897	-0.14909871982561662	-0.15046034868893043	-0.16175022342211776	0.14344284646618277
89.0	2.2392805036886054	2.355184838997696	2.9116516115272018	2.9606142295747286	2.292799936750974	1.3416941064709231	1.8070203477748317	2.111537774183831	2.101993275827784	2.0941829232568834	1.694102937999836	1.759994994828622	1.3942332063696323	2.2166331186617474	2.3693558641701435	2.8731006960600953	2.9268661100084614	2.3728720816057614	1.660753854608207	2.0314571478177506	2.190703106837624	2.2662598729756436	1.9467403183752274	1.548721812813952	1.6026708378790824	1.5457114853431495	-0.022647385026858036	0.014171025172447393	-0.03855091546710643	-0.03374811956626722	0.0800721448547872	0.3190597481372839	0.22443680004291888	0.07916533265379311	0.16426659714785963	-0.14744260488165595	-0.14538112518588409	-0.1573241569495396	0.15147827897351718
90.0	2.2554766915625892	2.373495653669121	2.9403020040280885	2.9912625729857205	2.3104419295485443	1.344385060671557	1.8188056770357393	2.1270150193114126	2.116792571126578	2.103029937259185	1.6981766563113199	1.7648608369577612	1.3962208105279363	2.236370304297986	2.391053079842381	2.900770114938727	2.9565884179899897	2.393600643346414	1.6723362251174634	2.048706531392224	2.2104216832668127	2.2850138732268435	1.9572873835878928	1.5579393554168879	1.6120254733523809	1.5557806027322774	-0.01910638726460334	0.017557426173259838	-0.03953188908936145	-0.03467415499573079	0.08315871379786977	0.32795116444590633	0.22990085435648488	0.08340666395540008	0.16822130210026565	-0.1457425536712924	-0.14023730089443198	-0.1528353636053803	0.15955979220434102
91.0	2.2715044851920227	2.39163692908261	2.9688081378972098	3.021800927423991	2.3279169557747257	1.346888849783674	1.830446099124885	2.14235323580476	2.1314072642828106	2.111664031157634	1.702132313481881	1.7695887941275126	1.3980779778352521	2.255967833916316	2.4126002772116326	2.9282975328964342	2.986202373535973	2.414177005254498	1.6837615193131943	2.065835679526415	2.2300259534768503	2.303597645432577	1.9676644397674405	1.5671016997198772	1.621303283235295	1.5657641458616731	-0.015536651275706692	0.020963348129022563	-0.040510605000775524	-0.03559855388801836	0.0862600494797725	0.33687266952952033	0.23538958040153002	0.08767271767209017	0.17219038114976648	-0.14399959139019347	-0.13503061376200387	-0.14828551089221764	0.167686168026421
92.0	2.287364061686864	2.4096101136423083	2.9971697438231706	3.052229358026711	2.345226906642216	1.3492073068659476	1.8419429819519584	2.157553675980971	2.145839260843177	2.1200901246954706	1.7059749203881829	1.7741834499341165	1.3998092425740154	2.2754251142549515	2.4339983927374194	2.9556827166747928	3.0157080584303326	2.4346027357714366	1.6950308131409146	2.082845344467854	2.2495165239125043	2.322012806643862	1.977875408556721	1.5762121758845649	1.630507237591468	1.575665470813771	-0.011938947431912261	0.0243882790951111	-0.04148702714837782	-0.0365212995963784	0.08937582912922082	0.34582350627496705	0.2409023625158957	0.09196284793153353	0.176173545800685	-0.1422147161387497	-0.12976274450361802	-0.1436762123426485	0.17585622823975555
93.0	2.3030556151836805	2.4274166899361282	3.0253865800607302	3.0825479955421256	2.362373682347592	1.3513422480728647	1.853297694029171	2.1726175921246758	2.1600904884631	2.1283130121845253	1.709709303583216	1.7786492390268949	1.401419031603226	2.294741595915889	2.4552484155840375	2.9829254559351948	3.045105617658266	2.4548794212093097	1.706145189774674	2.09973629810693	2.2688940226707026	2.3402610026552595	1.9879241126098801	1.5852739848677748	1.63964020958253	1.5854878646632167	-0.008314019267791295	0.027831725647909256	-0.04246112412553549	-0.037442377883859734	0.09250573886171765	0.35480294170180926	0.24643860407775886	0.09627643054602686	0.18017051419215946	-0.14038889957464518	-0.12443531871544122	-0.13900902944436488	0.18406883305999067
94.0	2.3185793581658207	2.4450581710179384	3.0534584310936057	3.1127570330187404	2.379359188441786	1.3532954730202058	1.8645116034112195	2.187546235470077	2.1741628938454185	2.1363373634208362	1.7133401091815523	1.782990450978816	1.4029116643258672	2.3139167735645936	2.4763513830152917	3.010025562260861	3.074395256263982	2.4750086618091154	1.7171057390710565	2.1165093302605116	2.288159097611324	2.3583439047842476	1.9978142758575468	1.594290200272402	1.6487049774794036	1.5952345439909217	-0.004662584601227149	0.03129321199735324	-0.04343286883274455	-0.03836177675475838	0.09564947336732921	0.36381026605085065	0.2519977268492921	0.1006128621412472	0.1841810109388291	-0.13852308756328946	-0.11904990890915035	-0.13428547349941233	0.19232287966505446
95.0	2.3339355225965726	2.4625360968313927	3.081385106357977	3.1428567224914716	2.3961853324190323	1.355068765114734	1.8755860766300745	2.202340855185509	2.1880584398109346	2.1441677248176676	1.7168718068160294	1.7872112340933546	1.4042913527996466	2.332950185995003	2.497308375984182	3.0369828681958997	3.1035772361935874	2.4949920680325595	1.7279135570264015	2.133165246971408	2.3073124145097155	2.3762632067864193	2.007549523993376	1.6032637703465835	1.6577042266745163	1.60490865360187	-0.0009853366015697418	0.03477227915278913	-0.044402238162077445	-0.03927948629788425	0.09880673561352715	0.37284479191166753	0.2575791703413337	0.10497155932420643	0.18820476697548472	-0.13661820082429177	-0.11360803646944584	-0.12950700741883825	0.2006173008022234
96.0	2.349124360877576	2.479852030777563	3.10916643902501	3.1728473716782615	2.412854020518682	1.3566638918503289	1.8865224776334024	2.2170026973678576	2.2017791024979383	2.151808520732812	1.7203086936527021	1.7913155991460346	1.405562201983943	2.3518414160696346	2.518120514915996	3.063797226321451	3.132651873137548	2.514831257080794	1.7385697452375553	2.1497048688322984	2.3263546552564796	2.3940206219035476	2.017133385160429	1.6121975201156218	1.6666405516918732	1.6145132654370427	0.0027170551920585595	0.03826848413843331	-0.0453692127035592	-0.04019549854071336	0.10197723656211188	0.3819058533872264	0.26318239119889597	0.10935195788862195	0.1922415194056093	-0.13467513557238275	-0.10811117353708033	-0.12467504745416136	0.20895106345309955
97.0	2.3641461466443734	2.4970075564275396	3.136802284840741	3.202729340699526	2.429367154733792	1.3580826050728385	1.8973221667345	2.231533004053148	2.215326868688096	2.1592640549686783	1.7236548984517026	1.7953074230593802	1.406728210115781	2.3705900905441353	2.538788955682436	3.090468508368802	3.161619533385873	2.534527849633048	1.749075410366836	2.166129029341775	2.3452865161091188	2.411617880041704	2.0265692908172364	1.6210941536319066	1.6755164581923032	1.6240513776698338	0.006443943899761884	0.041781399254896545	-0.046333776471938926	-0.04110980731365288	0.10516069489925606	0.3909928052939975	0.26880686260727504	0.11375351205597095	0.19629101135360827	-0.132694764151442	-0.10256074481979605	-0.11979096486707697	0.2173231675540528
98.0	2.3790011754104405	2.5140042743802713	3.1642925210215886	3.2325030388314433	2.445726630020041	1.359326641215925	1.9079864995805647	2.2459330122489183	2.228703733255835	2.166538512425133	1.7269143856623443	1.7991904525103521	1.4077932692077946	2.389195879785449	2.5593148857639476	3.116996604369201	3.190480630707955	2.554083466797878	1.7594316636116876	2.182438573298982	2.3641087059994472	2.429056725076337	2.035860576764686	1.6299562563287915	1.6843343649713143	1.6335259139773788	0.010194704375008357	0.045310611383676314	-0.04729591665238786	-0.04202240812348812	0.10835683677783692	0.4001050223957625	0.2744520737184173	0.11817569375052894	0.2003529918205018	-0.13067793566044728	-0.09695812933355286	-0.11485608753903787	0.2257326447695842
99.0	2.3936897650706874	2.530843799265187	3.1916370452037306	3.26216892130318	2.4619343316982927	1.3603977215102137	1.918516826145217	2.2602039529930873	2.2419116967383306	2.1736359608865063	1.730090959541589	1.8029683074695555	1.408761165661113	2.4076584973922377	2.5796995205967597	3.143381421839934	3.219235623267776	2.573499727269524	1.7696396201798845	2.198634355242406	2.382821944899948	2.4463389122813974	2.0450104843161245	1.6387862974651064	1.6930966059472645	1.6429397229775833	0.01396873232155027	0.04885572133157279	-0.04825562336379674	-0.04293329803540402	0.11156539557123146	0.40924189866967087	0.2801175290971889	0.12261799190686062	0.20442721554306686	-0.1286254765703818	-0.09130466207648258	-0.10987170152229098	0.2341785573164703
100.0	2.408212256274853	2.547527756888444	3.2188357744445724	3.2917274861469	2.47799213304388	1.3612975521679895	1.9289144897503632	2.2743470504434247	2.254952763023144	2.180560352925523	1.7331882682856468	1.806644484671779	1.4096355809862717	2.425977699725961	2.5999441001008097	3.1696228850061487	3.2478850105839974	2.592778244681868	1.7797003987709448	2.2147172379373967	2.4014269622515516	2.4634662058794716	2.0540221615942764	1.647586632647771	1.7018054321376943	1.6522955778226485	0.017765443451107643	0.05241634321236566	-0.04921288943842361	-0.04384247556290255	0.11478611163798824	0.41840284660295524	0.28580274818703355	0.12707991180812694	0.20851344285632756	-0.12653819133124644	-0.0856016356378757	-0.10483905253408476	0.24265999683637673
101.0	2.422569012680804	2.564057781521106	3.245888644274512	3.32117927110846	2.4939018930557113	1.3620278245456605	1.9391808261216354	2.288363521000992	2.267828937150644	2.1873155279082193	1.7362098081652175	1.810222361017603	1.4104200926254054	2.444153285360624	2.620049885384315	3.195720934057779	3.276429330543441	2.61192062515219	1.789615121064644	2.2306880909163453	2.4199244954548584	2.4804403767098	2.0628986649397185	1.6563595064206433	1.7104630136218861	1.661596175940283	0.021584272679819883	0.055992103863208964	-0.05016771021673305	-0.04474994056501913	0.11801873209647873	0.42758729651898353	0.2915072647947099	0.13156097445386639	0.21261143955915607	-0.12441686296850074	-0.07985030174457419	-0.09975934739571679	0.25117608331487773
102.0	2.4367604210972726	2.58043551332708	3.2727956077971845	3.3505248506257312	2.5096654543978825	1.362590215286143	1.9493171624810413	2.3022545724703956	2.2805422232281383	2.193905214085099	1.7391589276555672	1.8137051969059712	1.4111181748689776	2.4621850944587385	2.6400181556204987	3.2216755244408106	3.30486915647544	2.630928465007148	1.799384911217364	2.2465477890744574	2.438315288426136	2.497263200011179	2.0716429604167423	1.6651070549084936	1.7190714414878068	1.6708441389138637	0.02542467336146581	0.0595826422934187	-0.05112008335637386	-0.045655694150291026	0.12126301060926536	0.436794695931221	0.29723062659341615	0.13606071595574054	0.2167209767830407	-0.12226225366835664	-0.07405187274707359	-0.09463375541816443	0.2597259640448861
