T	q_vib_ratio_all	q_vib_ratio_all_frg	q_vib_6N_frg_mol_only	q_vib_6N_frg	q_vib_6N_all	q_vib_frg_mol_only	q_vib_frg_frg	q_vib_frg_all
460.1	0.0009499212806273115	0.0006058136279525258	0.00044166558369885053	5.7022129843280175e-05	4.9759867829044686e-05	0.00024324964827229884	3.1405238578817884e-05	2.7405509494587097e-05
465.1	0.0009094856908025822	0.0005764927206431949	0.00042003621387701494	5.377550183455187e-05	4.699988169094942e-05	0.000228520502928943	2.9256536266385376e-05	2.5570263341058833e-05
470.1	0.0008710714211560097	0.0005488167646302243	0.0003996392676324179	5.074254361419072e-05	4.4419020647014435e-05	0.00021475602280382426	2.726775804112505e-05	2.3869656922121655e-05
475.1	0.0008345620407344051	0.0005226809411365527	0.0003803947391655981	4.790734129436316e-05	4.2004037926602654e-05	0.0002018877211127878	2.5425966667433435e-05	2.2292893727021967e-05
480.1	0.0007998487342487322	0.0004979879019630414	0.00036222844452704633	4.525530070679482e-05	3.974278156513008e-05	0.0001898523894622578	2.3719360267899885e-05	2.0830120212862348e-05
485.1	0.0007668297431541607	0.0004746471811265233	0.0003450715528684012	4.277302709254754e-05	3.762409475309371e-05	0.00017859165622367322	2.2137164558074525e-05	1.9472336505333302e-05
490.1	0.0007354098522768821	0.00045257465720010637	0.0003288601590127031	4.0448216725041216e-05	3.563772606167914e-05	0.00016805158494049142	2.0669536100288458e-05	1.8211316221217592e-05
495.1	0.0007054999179054919	0.0004316920616144336	0.0003135348933914466	3.826955918938967e-05	3.377424848867802e-05	0.00015818230885136737	1.9307475368439694e-05	1.7039534413124553e-05
500.1	0.0006770164336638439	0.00041192652865632	0.00029904056580332773	3.622664918749041e-05	3.2024986389441315e-05	0.0001489376980244075	1.8042748556967023e-05	1.595010275376256e-05
505.1	0.0006498811308386517	0.00039321018332731374	0.0002853258398118394	3.430990686681409e-05	3.0381949463837866e-05	0.0001402750559626006	1.6867817190997566e-05	1.4936711179412495e-05
510.1	0.0006240206101547516	0.000375479763605274	0.0002723429349215496	3.251050578378641e-05	2.8837773063579187e-05	0.00013215484286513356	1.577577470316946e-05	1.3993575302019458e-05
515.1	0.0005993660022766742	0.00035867627399216483	0.0002600473539605097	3.0820307712045785e-05	2.7385664166462455e-05	0.0001245404230180597	1.4760289237889493e-05	1.3115388978115442e-05
520.1	0.0005758526545723882	0.00034274466753563817	0.0002483976333529482	2.923180359341525e-05	2.6019352436492794e-05	0.00011739783404495204	1.3815552027495456e-05	1.2297281492034976e-05
525.1	0.000553419841905235	0.00032763355378436415	0.00023735511419565716	2.773806000663731e-05	2.473304585270777e-05	0.0001106955759773649	1.2936230758433803e-05	1.1534778871809777e-05
530.1	0.0005320104994273829	0.0003132949303813509	0.00022688373225644842	2.6332670597087796e-05	2.352139044591413e-05	0.00010440441830941128	1.2117427410418277e-05	1.082376890978887e-05
535.1	0.0005115709755346491	0.00029968393621849777	0.0002169498251964657	2.500971197092607e-05	2.237943373238061e-05	9.849722338334444e-05	1.135464010870998e-05	1.016046950733822e-05
540.1	0.0004920508033102198	0.0002867586242723376	0.00020752195548239655	2.3763703610434188e-05	2.1302591477621483e-05	9.294878461621841e-05	1.064372858011771e-05	9.541400004727165e-06
545.1	0.00047340248893619843	0.0002744797524175852	0.0001985707476018861	2.2589571414496235e-05	2.0286617462457465e-05	8.773567822367259e-05	9.980882847892794e-06	8.963355194196789e-06
550.1	0.00045558131568830215	0.00026281059067408244	0.00019006873832755705	2.148261451000871e-05	1.9327575958157716e-05	8.283612722757307e-05	9.362594840110976e-06	8.423381746825703e-06
555.1	0.00043854516225234517	0.00025171674348570906	0.0001819902388936765	2.0438475017139792e-05	1.8421816648189284e-05	7.822987665135494e-05	8.785632621026256e-06	7.91875681268639e-06
560.1	0.00042225433421243344	0.00024116598575870795	0.000174311208056114	1.9453110484334204e-05	1.7565951761389866e-05	7.389807891192681e-05	8.247016985798106e-06	7.4469685793721825e-06
565.1	0.00040667140766147424	0.00023112811150299516	0.00016700913510214193	1.852276873828005e-05	1.6756835205642267e-05	6.982318851127676e-05	7.744000186413306e-06	7.005698596668881e-06
570.1	0.0003917610839758672	0.00022157479402482	0.00016006293196294276	1.764396492014592e-05	1.59915435127249e-05	6.598886521559742e-05	7.274046580964757e-06	6.592805695292874e-06
575.1	0.0003774900548787424	0.000212479456713743	0.00015345283365946562	1.6813460502641133e-05	1.5267358424246803e-05	6.237988498588485e-05	6.834815020079466e-06	6.206311345519094e-06
580.1	0.00036382687699105186	0.0002038171535523984	0.00014716030638238902	1.6028244103172174e-05	1.4581750965727767e-05	5.8982057992474326e-05	6.424142803524166e-06	5.844386317445851e-06
585.1	0.00035074185513769325	0.000195564458554806	0.00014116796257022048	1.528551392686286e-05	1.393236687118902e-05	5.578215310766034e-05	6.040031057141627e-06	5.5053385188170656e-06
590.1	0.00033820693373765736	0.0001876993634089468	0.00013545948240670602	1.4582661689721907e-05	1.3317013234292864e-05	5.276782832614768e-05	5.680631395528216e-06	5.1876018989528816e-06
595.1	0.0003261955956631671	0.00018020118266267698	0.00013001954121034744	1.391725788700814e-05	1.2733646274289706e-05	4.99275666132156e-05	5.344233749469653e-06	4.889726318601467e-06
