T	33_TPD_HH	33_rate_HH	33_TPD_full	33_pre_full	33_rate_full	33_TPD_Tait	33_pre_Tait	33_rate_Tait
197.0	0.0	365549.02264028415	0.0	215929411212161.5	46421460.00005702	0.0	1.7554692387586424e+16	3773985423.7964563
198.0	0.0	397362.0210526685	0.0	215944954076128.9	50465058.851256825	0.0	1.7868561779542754e+16	4175777228.2747855
199.0	0.0	431598.1580710039	0.0	215951168335961.4	54814632.6911969	0.0	1.818641928916126e+16	4616237554.929989
200.0	0.0	468414.5294512025	0.0	215948197610516.7	59489635.6443342	0.0	1.850829516750601e+16	5098684536.828486
201.0	0.0	507976.51350530924	0.0	215936184175133.4	64510502.27833553	0.0	1.8834219741744716e+16	5626685403.383224
202.0	0.0	550458.0959685509	0.0	215915268954972.84	69898682.00337404	0.0	1.916422341495831e+16	6204072388.243823
203.0	0.0	596042.2022169331	0.0	215885591519249.22	75676673.95890148	0.0	1.9498336665951756e+16	6834959462.677052
204.0	0.0	644921.0367947574	0.0	215847290076307.03	81868062.36609554	0.0	1.983659004906647e+16	7523759926.258644
205.0	0.0	697296.4302041308	0.0	215800501469510.44	88497552.32324225	0.0	2.0179014193993976e+16	8275204887.402624
206.0	0.0	753380.1929011053	0.0	215745361173912.53	95591006.0203853	0.0	2.0525639805591076e+16	9094362666.953905
207.0	0.0	813394.4764358279	0.0	215682003293676.62	103175479.34869806	0.0	2.0876497663696176e+16	9986659158.766157
208.0	0.0	877572.1416668306	0.0	215610560560210.22	111279258.87917987	0.0	2.1231618622947176e+16	10957899181.877865
209.0	0.0	946157.1339723596	0.0	215531164330986.53	119931899.18446675	0.0	2.159103361260055e+16	12014288859.583548
210.0	0.0	1019404.865374663	0.0	215443944589031.28	129164260.47679186	0.0	2.195477363635168e+16	13162459061.377148
211.0	0.0	1097582.6034855526	0.0	215349029943027.2	139008546.53431055	0.0	2.232286977215666e+16	14409489944.408585
212.0	0.0	1180969.867175346	0.0	215246547628030.9	149498342.88742557	0.0	2.269535317205521e+16	15762936631.766361
213.0	0.0	1269858.8288597628	0.0	215136623506759.75	160668655.2359872	0.0	2.3072255061994972e+16	17230856065.545506
214.0	0.0	1364554.7232926579	0.0	215019382071436.62	172555948.06765667	0.0	2.3453606741656864e+16	18821835073.305233
215.0	0.0	1465376.2627461264	0.0	214894946446153.66	185198183.44716954	0.0	2.383943958428193e+16	20545019687.16065
216.0	0.0	1572656.0584524253	0.0	214763438389741.94	198634859.94565418	0.0	2.4229785036499212e+16	22410145755.369007
217.0	0.0	1686741.0481760933	0.0	214624978299119.53	212907051.67870876	0.0	2.4624674618154908e+16	24427570886.88965
218.0	0.0	1807992.9297782604	0.0	214479685213098.28	228057447.42149094	0.0	2.5024139922142564e+16	26608307769.996376
219.0	0.0	1936788.6006285811	0.0	214327676816625.0	244130389.76862004	0.0	2.5428212614234776e+16	28964058906.604774
220.0	0.0	2073520.6027150126	0.0	214169069445437.22	261171914.30644166	0.0	2.583692443291567e+16	31507252804.563286
221.0	0.0	2218597.573294644	0.0	214003978091116.0	279229788.7647511	0.0	2.6250307189214788e+16	34251081670.70357
222.0	0.0	2372444.700924443	0.0	213832516406511.0	298353552.1149721	0.0	2.6668392766541944e+16	37209540648.01318
223.0	0.0	2535504.18670375	0.0	213654796711524.3	318594553.58138967	0.0	2.709121312052341e+16	40397468640.805336
224.0	0.0	2708235.710556406	0.0	213470929999236.97	340005991.53204113	0.0	2.7518800278838976e+16	43830590772.30001
225.0	0.0	2891116.902374137	0.0	213281025942347.88	362642952.21558154	0.0	2.7951186341060204e+16	47525562519.51761
226.0	0.0	3084643.8178383587	0.0	213085192899927.03	386562448.3104719	0.0	2.838840347848984e+16	51500015570.88159
227.0	0.0	3289331.418732646	0.0	212883537924452.16	411823457.2527403	0.0	2.8830483934002228e+16	55772605452.394745
228.0	0.0	3505714.0575532755	0.0	212676166769117.34	438486959.3085686	0.0	2.9277460021884732e+16	60363060968.70365
229.0	0.0	3734345.9662215556	0.0	212463183895402.8	466615975.35810685	0.0	2.9729364127680276e+16	65292235505.814644
230.0	0.0	3975801.748696035	0.0	212244692480887.75	496275604.3568222	0.0	3.0186228708030984e+16	70582160242.61862
231.0	0.0	4230676.877280554	0.0	212020794427289.53	527533060.4410608	0.0	3.0648086290522668e+16	76256099318.81355
232.0	0.0	4499588.192417915	0.0	211791590368718.75	560457709.6443988	0.0	3.111496947353049e+16	82338607007.15497
233.0	0.0	4783174.40575874	0.0	211557179680144.8	595121106.1920195	0.0	3.158691092606557e+16	88855586938.38634
234.0	0.0	5082096.60628697	0.0	211317660486037.25	631597028.3399491	0.0	3.206394338762256e+16	95834353427.45943
235.0	0.0	5397038.769285789	0.0	211073129669203.7	669961513.7271184	0.0	3.254609966802827e+16	103303694950.079
236.0	0.0	5728708.267919707	0.0	210823682879772.38	710292894.2077252	0.0	3.3033412647291164e+16	111293939818.8159
237.0	0.0	6077836.387209315	0.0	210569414544352.1	752671830.1324356	0.0	3.3525915275451976e+16	119837024108.38206
238.0	0.0	6445178.840171133	0.0	210310417875322.28	797181344.0469475	0.0	3.4023640572435004e+16	128966561879.8934
239.0	0.0	6831516.285892806	0.0	210046784880260.9	843906853.7770716	0.0	3.4526621627900736e+16	138717917754.19492
240.0	0.0	7237654.849312296	0.0	209778606371499.1	892936204.8699876	0.0	3.503489160109902e+16	149128281884.549
241.0	0.0	7664426.642467429	0.0	209505971975785.8	944359702.361772	0.0	3.5548483720723416e+16	160236747379.18527
242.0	0.0	8112690.286979412	0.0	209228970144063.56	998270141.8417872	0.0	3.606743128476631e+16	172084390224.36276
243.0	0.0	8583331.437536797	0.0	208947688161333.8	1054762839.7855507	0.0	3.659176766037505e+16	184714351758.84595
244.0	0.0	9077263.30613803	0.0	208662212156618.22	1113935663.1275544	0.0	3.712152628370887e+16	198171923750.68298
245.0	0.0	9595427.186856074	0.0	208372627112991.12	1175889058.0468004	0.0	3.765674065979678e+16	212504636127.4216
246.0	0.0	10138792.9808857	0.0	208079016877690.03	1240726077.9383798	0.0	3.819744436239623e+16	227762347410.94992
247.0	0.0	10708359.721631244	0.0	207781464172287.8	1308552410.5447426	0.0	3.874367103385281e+16	243997337908.1728
248.0	0.0	11305156.099595388	0.0	207480050602922.16	1379476404.221468	0.0	3.929545438496053e+16	261264405708.8475
249.0	0.0	11930240.986828474	0.0	207174856670574.25	1453609093.3129745	0.0	3.985282819482335e+16	279620965541.9203
250.0	0.0	12584703.960695878	0.0	206865961781396.28	1531064222.6141832	0.0	4.041582631071706e+16	299127150541.6544
251.0	0.0	13269665.826723987	0.0	206553444257064.6	1611958270.8951235	0.0	4.098448264795251e+16	319845916974.9
252.0	0.0	13986279.140284894	0.0	206237381345171.16	1696410473.466416	0.0	4.155883118973919e+16	341843151980.7843
253.0	0.0	14735728.726877902	0.0	205917849229645.66	1784542843.7639623	0.0	4.213890598704996e+16	365187784373.9937
254.0	0.0	15519232.200772459	0.0	205594923041181.6	1876480193.9325373	0.0	4.2724741158486376e+16	389951898562.8606
255.0	0.0	16338040.48177035	0.0	205268676867687.3	1972350154.3882678	0.0	4.331637089014503e+16	416210851633.18414
256.0	0.0	17193438.30985423	0.0	204939183764743.03	2072283192.3415399	0.0	4.391382943548439e+16	444043393648.7801
257.0	0.0	18086744.757485628	0.0	204606515766060.5	2176412629.262232	0.0	4.4517151115192744e+16	473531791219.48645
258.0	0.0	19019313.739316925	0.0	204270743893943.16	2284874657.2700644	0.0	4.5126370317056696e+16	504761954387.1656
259.0	0.0	19992534.519088276	0.0	203931938169734.03	2397808354.43424	0.0	4.574152149583039e+16	537823566880.1839
260.0	0.0	21007832.213475257	0.0	203590167624266.56	2515355698.9669065	0.0	4.636263917310584e+16	572810219786.4589
261.0	0.0	22066668.29266419	0.0	203245500308285.84	2637661582.2964897	0.0	4.69897579371835e+16	609819548695.158
262.0	0.0	23170541.077421464	0.0	202898003302864.78	2764873821.0069547	0.0	4.762291244294416e+16	648953374356.5605
263.0	0.0	24320986.2324411	0.0	202547742729786.94	2897143167.6312666	0.0	4.8262137411720936e+16	690317846909.7113
264.0	0.0	25519577.25574293	0.0	202194783761915.3	3034623320.2871075	0.0	4.890746763117258e+16	734023593726.8439
265.0	0.0	26767925.963906035	0.0	201839190633519.97	3177470931.1444097	0.0	4.955893795515717e+16	780185870923.471
266.0	0.0	28067682.972919013	0.0	201481026650584.78	3325845613.715143	0.0	5.021658330360668e+16	828924718582.5605
267.0	0.0	29420538.174436755	0.0	201120354201071.22	3479909948.9567857	0.0	5.088043866240202e+16	880365119740.9994
268.0	0.0	30828221.207230873	0.0	200757234765144.3	3639829490.1815214	0.0	5.15505390832492e+16	934637163186.0261
269.0	0.0	32292501.923627898	0.0	200391728925359.1	3805772766.764579	0.0	5.2226919683555736e+16	991876210109.0106
270.0	0.0	33815190.850732245	0.0	200023896376807.25	3977911286.645988	0.0	5.290961564630809e+16	1052223064663.5582
271.0	0.0	35398139.64623053	0.0	199653795937206.12	4156419537.6202126	0.0	5.359866221994956e+16	1115824148474.3503
272.0	0.0	37043241.54858595	0.0	199281485556951.7	4341474987.410774	0.0	5.429409471825909e+16	1182831679142.963
273.0	0.0	38752431.821422115	0.0	198907022329110.25	4533258082.525526	0.0	5.49959485202304e+16	1253403852796.027
274.0	0.0	40527688.1919138	0.0	198530462499361.1	4731952245.891494	0.0	5.570425906995227e+16	1327705030721.0688
275.0	0.0	42371031.28299371	0.0	198151861475887.62	4937743873.267503	0.0	5.641906187648891e+16	1405905930134.4639
276.0	0.0	44284525.039194405	0.0	197771273839201.4	5150822328.434002	0.0	5.7140392513761544e+16	1488183819125.6426
277.0	0.0	46270277.1459488	0.0	197388753351916.0	5371379937.161246	0.0	5.786828662043022e+16	1574722715821.1255
278.0	0.0	48330439.44217535	0.0	197004352968456.66	5599611979.95695	0.0	5.860277989977644e+16	1665713591811.3987
279.0	0.0	50467208.32597526	0.0	196618124844706.03	5835716683.59539	0.0	5.93439081195865e+16	1761354579882.9614
280.0	0.0	52682825.15327641	0.0	196230120347587.97	6079895211.431202	0.0	6.009170711203527e+16	1861851186097.3865
281.0	0.0	54979576.629269175	0.0	195840390064585.62	6332351652.502552	0.0	6.08462127735707e+16	1967416506258.875
282.0	0.0	57359795.19246418	0.0	195448983813192.28	6593293009.426932	0.0	6.160746106479911e+16	2078271446810.4836
283.0	0.0	59825859.39123233	0.0	195055950650294.88	6862929185.096736	0.0	6.237548801037062e+16	2194644950199.4568
284.0	0.0	62380194.252669424	0.0	194661338881485.88	7141472968.1797905	0.0	6.315032969886577e+16	2316774224750.7183
285.0	0.0	65025271.643647596	0.0	194265196070310.7	7429140017.432996	0.0	6.393202228268236e+16	2444904979087.4043
286.0	0.0	67763610.62390898	0.0	193867569047435.5	7726148844.835891	0.0	6.4720601977922984e+16	2579291661136.2837
287.0	0.0	70597777.7910669	0.0	193468503919752.12	8032720797.553446	0.0	6.5516105064283224e+16	2720197701755.3955
288.0	0.0	73530387.61739664	0.0	193068046079400.88	8349080038.738225	0.0	6.6318567884940296e+16	2867895763021.0205
289.0	0.0	76564102.77826265	0.0	192666240212727.47	8675453527.179487	0.0	6.71280268464424e+16	3022667991208.857
290.0	0.0	79701634.47209373	0.0	192263130309161.2	9012070995.8133	0.0	6.794451841859866e+16	3184806274505.8657
291.0	0.0	82945742.73176697	0.0	191858759670015.38	9359164929.102552	0.0	6.876807913436945e+16	3354612505486.3804
292.0	0.0	86299236.72729596	0.0	191453170917221.16	9716970539.300352	0.0	6.959874558975757e+16	3532398848386.4937
293.0	0.0	89764975.05971488	0.0	191046406001975.66	10085725741.608568	0.0	7.043655444369976e+16	3718488011209.6406
294.0	0.0	93345866.04606238	0.0	190638506213316.53	10465671128.246185	0.0	7.128154241795869e+16	3913213522695.8447
295.0	0.0	97044867.99535145	0.0	190229512186620.12	10857049941.439497	0.0	7.213374629701598e+16	4116920014185.4375
296.0	0.0	100864989.47545558	0.0	189819463912024.66	11260108045.351446	0.0	7.299320292796522e+16	4329963506408.815
297.0	0.0	104809289.57080108	0.0	189408400742767.34	11675093896.962149	0.0	7.385994922040576e+16	4552711701231.243
298.0	0.0	108880878.13079058	0.0	188996361403453.8	12102258515.91828	0.0	7.473402214633718e+16	4785544278382.103
299.0	0.0	113082916.00888693	0.0	188583383998238.6	12541855453.367174	0.0	7.561545874005392e+16	5028853197197.181
