T	30_TPD_HH	30_rate_HH	30_TPD_full	30_pre_full	30_rate_full	30_TPD_Tait	30_pre_Tait	30_rate_Tait
18.0	2.1636272812227167e-87	8.654509124890866e-89	3.10332962304462e-87	2888008710490.9673	1.2413318492178482e-88	4.349552810518365e-87	4047764153133.563	1.7398211242073462e-88
19.0	3.544775718451624e-82	1.4179102873806495e-83	5.957295387093062e-82	3383867997655.2783	2.382918154837225e-83	8.610626611244687e-82	4891015458571.661	3.444250644497875e-83
20.0	1.7490269701071846e-77	6.996107880428738e-79	3.412058667420138e-77	3928013973528.8755	1.3648234669680553e-78	5.084050815924667e-77	5852836833600.662	2.033620326369867e-78
21.0	3.085110998821351e-73	1.2340443995285403e-74	6.928321647346905e-73	4521788948745.121	2.771328658938762e-74	1.0637674987201001e-72	6942709020428.858	4.2550699948804e-74
22.0	2.2384597765216333e-69	8.953839106086533e-71	5.743655139388887e-69	5166448466853.046	2.297462055755555e-70	9.083162193967686e-69	8170352894166.781	3.6332648775870745e-70
23.0	7.502035727908738e-66	3.0008142911634955e-67	2.184528312860918e-65	5863157899965.196	8.738113251443673e-67	3.55659935772743e-65	9545723668813.975	1.422639743090972e-66
24.0	1.27914638107129e-62	5.11658552428516e-64	4.20111935696308e-62	6612989215390.176	1.680447742785232e-63	7.0383033997690215e-62	11079005503657.625	2.8153213599076085e-63
25.0	1.2034294368548644e-59	4.813717747419457e-61	4.432932161551972e-59	7416918303135.947	1.7731728646207887e-60	7.638692935737225e-59	12780606465962.598	3.05547717429489e-60
26.0	6.691221785911905e-57	2.676488714364762e-58	2.750195600774018e-56	8275823092986.762	1.1000782403096073e-57	4.872148699164707e-56	14661153812355.996	1.9488594796658826e-57
27.0	2.3312026650114837e-54	9.324810660045935e-56	1.0640580115876613e-53	9190482568348.445	4.256232046350646e-55	1.93714262294053e-53	16731489556641.545	7.74857049176212e-55
28.0	5.3507984008046145e-52	2.140319360321846e-53	2.700390972389838e-51	10161576696187.123	1.0801563889559352e-52	5.0498687410180785e-51	19002666296177.04	2.0199474964072315e-52
29.0	8.448694304520679e-50	3.379477721808272e-51	4.6952043996090895e-49	11189687231818.328	1.8780817598436358e-50	9.015524142303068e-49	21485943272603.34	3.606209656921227e-50
30.0	9.527009689861326e-48	3.810803875944531e-49	5.808121021730313e-47	12275299318187.89	2.3232484086921253e-48	1.1446939566750726e-46	24192782645774.156	4.5787758267002907e-48
31.0	7.926512789245047e-46	3.170605115698019e-47	5.282541606617856e-45	13418803776559.328	2.1130166426471425e-46	1.0682096196644576e-44	27134845962316.652	4.272838478657831e-46
32.0	5.006752413279638e-44	2.0027009653118555e-45	3.6355096321142e-43	14620499974985.51	1.45420385284568e-44	7.540313999865722e-43	30323990802441.832	3.016125599946289e-44
33.0	2.461865371658814e-42	9.847461486635257e-44	1.9416821715434728e-41	15880599159197.502	7.766728686173892e-43	4.129252883703366e-41	33772267590491.887	1.6517011534813464e-42
34.0	9.634071701224738e-41	3.8536286804898955e-42	8.229354873519032e-40	17199228134899.562	3.291741949407613e-41	1.7938844918523707e-39	37491916556314.18	7.175537967409483e-41
35.0	3.059826001959232e-39	1.223930400783693e-40	2.8229684243831574e-38	18576433198820.688	1.129187369753263e-39	6.305844800041397e-38	41495364835933.62	2.522337920016559e-39
36.0	8.025689530425547e-38	3.210275812170219e-39	7.976710068334746e-37	20012184226638.1	3.1906840273338984e-38	1.825364077413929e-36	45795223701193.02	7.301456309655717e-38
37.0	1.7656552301890083e-36	7.062620920756033e-38	1.8859064955402006e-35	21506378837849.152	7.543625982160803e-37	4.419980272629263e-35	50404285909072.23	1.7679921090517053e-36
38.0	3.303665465465855e-35	1.321466186186342e-36	3.7833855650539338e-34	23058846569948.29	1.5133542260215736e-35	9.079188715355301e-34	55335523162308.02	3.6316754861421203e-35
39.0	5.323071386416201e-34	2.1292285545664805e-35	6.521792986781577e-33	24669353006235.48	2.608717194712631e-34	1.6021265097135787e-32	60602083673736.08	6.408506038854315e-34
40.0	7.469170578410467e-33	2.987668231364187e-34	9.770023260516923e-32	26337603812819.996	3.908009304206769e-33	2.4563527740057906e-31	66217289827478.84	9.825411096023163e-33
41.0	9.219739306984493e-32	3.687895722793797e-33	1.285001234912581e-30	28063248650619.51	5.140004939650324e-32	3.305753994486271e-30	72194635930725.86	1.3223015977945086e-31
42.0	1.0103565081108723e-30	4.0414260324434893e-32	1.497635282745884e-29	29845884937246.754	5.990541130983536e-31	3.941445730893847e-29	78547786050404.12	1.5765782923575388e-30
43.0	9.911605033410912e-30	3.964642013364365e-31	1.55971590412826e-28	31685061441559.887	6.23886361651304e-30	4.198478887473092e-28	85290571929525.92	1.6793915549892368e-29
44.0	8.770057638201888e-29	3.508023055280755e-30	1.4626275250240534e-27	33580281700345.34	5.850510100096214e-29	4.0261987240588055e-27	92436990978439.45	1.6104794896235221e-28
45.0	7.0474899535957955e-28	2.8189959814383184e-29	1.2436235690043534e-26	35531007252147.14	4.974494276017413e-28	3.500149988973342e-26	100001204336598.73	1.4000599955893368e-27
46.0	5.175649746232848e-27	2.0702598984931392e-28	9.648670430742351e-26	37536660687750.84	3.85946817229694e-27	2.776039752773007e-25	107997535000820.7	1.1104159011092027e-26
47.0	3.493707855866571e-26	1.3974831423466286e-27	6.870553963886413e-25	39596628520361.11	2.7482215855545653e-26	2.0204005624715564e-24	116440466016311.27	8.081602249886226e-26
48.0	2.1791380835858387e-25	8.716552334343354e-27	4.514136086896169e-24	41710263881205.64	1.8056544347584676e-25	1.3565552080614043e-23	125344638727030.19	5.426220832245618e-25
49.0	1.2619961289326075e-24	5.04798451573043e-26	2.7500513922696185e-23	43876889048256.47	1.1000205569078474e-24	8.444086906081404e-23	134724851082217.4	3.3776347624325616e-24
50.0	6.816119854209254e-24	2.7264479416837016e-25	1.560434393127813e-22	46095797817095.92	6.2417375725112524e-24	4.894863947952558e-22	144596055996140.7	1.9579455791810235e-23
51.0	3.447480269874071e-23	1.3789921079496283e-24	8.281161121071775e-22	48366257723779.32	3.31246444842871e-23	2.653418771743429e-21	154973359758331.8	1.0613675086973716e-22
52.0	1.6390582533949208e-22	6.556233013579683e-24	4.1261244606204945e-21	50687512129939.734	1.6504497842481978e-22	1.3502509243877338e-20	165872020491774.8	5.401003697550936e-22
53.0	7.350786103592554e-22	2.9403144414370216e-23	1.9370374744607856e-20	53058782180447.336	7.748149897843143e-22	6.473031505075016e-20	177307446656681.3	2.5892126020300065e-21
54.0	3.119797007976221e-21	1.2479188031904884e-22	8.596150768299973e-20	55479268643732.86	3.438460307319989e-21	2.933005572805166e-19	189295195597650.1	1.1732022291220663e-20
55.0	1.2568290541747279e-20	5.027316216698912e-22	3.617118810282675e-19	57948153644488.82	1.4468475241130702e-20	1.2599520472254e-18	201850972132153.7	5.0398081889016e-20
56.0	4.8194170570358165e-20	1.9277668228143267e-21	1.4472470416511098e-18	60464602297929.664	5.788988166604439e-20	5.1458959017638734e-18	214990627178429.5	2.0583583607055495e-19
57.0	1.7636298007674424e-19	7.05451920306977e-21	5.5206001135994306e-18	63027764254156.21	2.2082400454397724e-19	2.0034468023161393e-17	228730156420974.47	8.013787209264557e-19
58.0	6.173956597227421e-19	2.4695826388909684e-20	2.0126013831674005e-17	65636775160484.94	8.050405532669602e-19	7.453666223903867e-17	243085699011956.94	2.981466489561547e-18
59.0	2.0722422631508504e-18	8.288969052603402e-20	7.028285903175297e-17	68290758048889.47	2.811314361270119e-18	2.6560176648065725e-16	258073536306962.22	1.0624070659226292e-17
60.0	6.6826816542641086e-18	2.6730726617056434e-19	2.3560674430866897e-16	70988824654985.3	9.424269772346761e-18	9.084238773078652e-16	273710090633586.1	3.6336955092314625e-17
61.0	2.0746603889249012e-17	8.298641555699605e-19	7.596939364917694e-16	73730076674292.92	3.038775745967079e-17	2.988201154542174e-15	290011924091475.56	1.195280461816871e-16
62.0	6.21193635973427e-17	2.4847745438937078e-18	2.3605468967423534e-15	76513606960845.78	9.442187586969425e-17	9.471228242608365e-15	306995737382504.1	3.7884912970433616e-16
63.0	1.796957730275533e-16	7.187830921102133e-18	7.0805796042037274e-15	79338500672583.8	2.832231841681501e-16	2.897598285373418e-14	324678368669837.44	1.159039314149383e-15
64.0	5.030140201658975e-16	2.0120560806635906e-17	2.053615509176613e-14	82203836367391.7	8.214462036706539e-16	8.570741378726864e-14	343076792464721.8	3.428296551490892e-15
65.0	1.3646180002935362e-15	5.4584720011741497e-17	5.768088908216834e-14	85108687053115.94	2.3072355632868055e-15	2.4548006829337305e-13	362208118539889.4	9.819202731736181e-15
66.0	3.5929276806054565e-15	1.4371710722421857e-16	1.5712137020373784e-13	88052121194414.86	6.284854808150072e-15	6.818057219232647e-13	382089590868535.75	2.7272228876940784e-14
67.0	9.193332758513293e-15	3.677333103405339e-16	4.156423257379562e-13	91033203678872.28	1.6625693029522337e-14	1.8388367763499947e-12	402738586587884.4	7.355347105407744e-14
68.0	2.288923171312488e-14	9.15569268525009e-16	1.0691572310910907e-12	94050996744436.39	4.276628924367193e-14	4.8219288922032666e-12	424172614986399.1	1.9287715568868894e-13
69.0	5.551855033926053e-14	2.220742013570505e-15	2.6774705684830497e-12	97104560869913.53	1.0709882273950735e-13	1.2308874019380981e-11	446409316513762.06	4.923549607790385e-13
70.0	1.3133461560255404e-13	5.253384624102652e-15	6.535267292680793e-12	100192955629979.16	2.614106917083841e-13	3.062180163821496e-11	469466461812775.56	1.2248720655531267e-12
71.0	3.0332811135742553e-13	1.2133124454299748e-14	1.556409996434319e-11	103315240515922.28	6.225639985805406e-13	7.432334940880822e-11	493361950772388.8	2.972933976502899e-12
72.0	6.846540888776876e-13	2.7386163555121965e-14	3.6203233397863264e-11	106470475723151.92	1.448129335952917e-12	1.761746166606575e-10	518113811601096.06	7.0469846673069644e-12
73.0	1.5116939051649073e-12	6.046775620666962e-14	8.232847005452282e-11	109657722906325.66	3.293138802387428e-12	4.082275061841223e-10	543740199919981.0	1.632910025228232e-11
74.0	3.267966078110325e-12	1.3071864312476914e-13	1.8320034479485844e-10	112876045902835.05	7.328013792857188e-12	9.255437450753026e-10	570259397874728.2	3.7021749829274317e-11
75.0	6.922747868464982e-12	2.769099147402586e-13	3.992540898650352e-10	116124511425281.64	1.597016359984345e-11	2.054950321653906e-09	597689813265944.5	8.219801300054309e-11
76.0	1.4381817772594909e-11	5.75272710911226e-13	8.528507430552019e-10	119402189723492.03	3.411402974702582e-11	4.471669985084345e-09	626049978697172.6	1.788668000633684e-10
77.0	2.932326380778155e-11	1.1729305523432795e-12	1.7870334974019041e-09	122708155216578.1	7.148134000904131e-11	9.544171479120915e-09	655358550740005.1	3.817668622806408e-10
78.0	5.872001862711261e-11	2.348800745217494e-12	3.6757558847859843e-09	126041487095490.73	1.4703023588654576e-10	1.99951965696673e-08	685634309115733.6	7.998078769478569e-10
79.0	1.1556643032029458e-10	4.622657213344961e-12	7.427064465607552e-09	129401269896511.86	2.970825807166945e-10	4.114668894661088e-08	716896155892991.9	1.6458676199151333e-09
80.0	2.2368162866696514e-10	8.947265148744589e-12	1.4751340947240791e-08	132786594046102.23	5.90053646427825e-10	8.322496633031958e-08	749163114700884.8	3.328998915696337e-09
81.0	4.2603923767011933e-10	1.7041569514551672e-11	2.8817922744728882e-08	136196556377535.81	1.152716943473319e-09	1.655600261570384e-07	782454329957103.0	6.6224021195912e-09
82.0	7.989949814444592e-10	3.195979928592304e-11	5.540775255690058e-08	139630260619743.3	2.216310230909477e-09	3.24116234292908e-07	816789066110563.5	1.2964653619359311e-08
83.0	1.4762363954440575e-09	5.90494559169431e-11	1.0490651128525787e-07	143086817858817.88	4.196260927464429e-09	6.247947057459209e-07	852186706898116.5	2.4991804518215952e-08
84.0	2.6885360477280648e-09	1.075414422485082e-10	1.9570144406004607e-07	146565346972644.06	7.828059471687796e-09	1.1865914196304412e-06	888666754614893.9	4.746371737471879e-08
85.0	4.8288504076512875e-09	1.9315401743491984e-10	3.5989007849768585e-07	150064975039132.22	1.439560910048381e-08	2.2213516563543495e-06	926248829397885.1	8.885428511426871e-08
86.0	8.557544695922847e-09	3.423017914903849e-10	6.527458918906791e-07	153584837718573.2	2.6109855883226067e-08	4.101097715588444e-06	964952668522348.9	1.6404467708862975e-07
87.0	1.497035505263711e-08	5.988142136211548e-10	1.1682107424620411e-06	157124079610642.3	4.672849636561342e-08	7.4705756709668374e-06	1004798125710676.5	2.9882565219663715e-07
88.0	2.586326773441524e-08	1.0345307447587456e-09	2.0639352985288685e-06	160681854586617.4	8.255762617009434e-08	1.3433033398113791e-05	1045805170453348.0	5.373300708481501e-07
89.0	4.41453891415002e-08	1.7658156717226894e-09	3.6012648361314727e-06	164257326097389.97	1.4405126455664626e-07	2.38531586276763e-05	1087993887341631.9	9.541546731896652e-07
90.0	7.447528014053681e-08	2.9790115160636726e-09	6.208347933241738e-06	167849667457877.88	2.4833596861010486e-07	4.1845244673756357e-05	1131384475411689.0	1.6738994114617793e-06
91.0	1.24231093182332e-07	4.969244615223163e-09	1.0578618884479757e-05	171458062108473.72	4.231508777164862e-07	7.25508025358962e-05	1175997247499771.2	2.9023089457110264e-06
92.0	2.049741585274588e-07	8.19896882469863e-09	1.7822806401802914e-05	175081703854172.28	7.129301128817287e-07	0.00012436325778041014	1221852629608188.8	4.975365866195529e-06
93.0	3.3463470815181795e-07	1.3385395124385517e-08	2.970107769835833e-05	178719797082045.06	1.1880940413776568e-06	0.0002108351184589182	1268971160281766.2	8.435870557298902e-06
94.0	5.407441748180475e-07	2.16297852163576e-08	4.8973908165311515e-05	182371556957752.44	1.959098500257519e-06	0.0003536140645712519	1317373489994487.5	1.415168281490895e-05
95.0	8.651700595677106e-07	3.460685025329907e-08	7.992704092706216e-05	186036209601776.03	3.1974702731627116e-06	0.000586909110175156	1367080380546067.2	2.3496495048877234e-05
96.0	1.3709884922077218e-06	5.4839662991961044e-08	0.0001291490786858446	189712992246089.56	5.167004153588393e-06	0.0009641954251553081	1418112704468176.0	3.8623576316474286e-05
97.0	2.152371398395873e-06	8.609516755107507e-08	0.00020667178610776432	193401153371974.47	8.269605549407433e-06	0.0015681271222153343	1470491444440062.8	6.287648236465916e-05
98.0	3.3486887881759345e-06	1.33948324649866e-07	0.000327625252386045	197099952829701.66	1.3112055107809391e-05	0.0025249149980883638	1524237692713339.8	0.00010139976360890233
99.0	5.164456198308225e-06	2.0658013204393509e-07	0.0005146146783362308	200808661940805.28	2.0602406526092686e-05	0.004024645299619199	1579372650545680.0	0.00016203921229417128
100.0	7.897322797747325e-06	3.158974244869601e-07	0.0008010935547705776	204526563583661.75	3.208800864795202e-05	0.006348908570496198	1635917627643212.5	0.0002566578055357593
101.0	1.1977034160838835e-05	4.790919937800536e-07	0.001236086832863866	208252952263103.75	4.9551526674463224e-05	0.00990606342078419	1693894041611379.8	0.0004030436777701874
102.0	1.8019260399552606e-05	7.207950378368418e-07	0.0018906966712484347	211987134164780.72	7.588715147337337e-05	0.015271144446969859	1753323417414060.5	0.0006276546936838538
103.0	2.689940950172425e-05	1.0760325258983111e-06	0.0028668741404446955	215728427194974.12	0.00011528684011781672	0.023219142422474148	1814227386840746.8	0.0009695363073084435
104.0	3.985311135163599e-05	1.5942505241621772e-06	0.004308898421808557	219476161006579.06	0.0001737764347848599	0.0347222184665754	1876627687981567.5	0.001485872850793192
105.0	5.861203352606099e-05	2.3447602059116153e-06	0.006417735798599574	223229677011930.4	0.00025995449125285205	0.05084582043503688	1940546164709988.2	0.002259796715886024
106.0	8.5586156668859e-05	3.4240541840031677e-06	0.009467689196057422	226988328383165.44	0.000386003386238585	0.07241852559639109	2006004766172982.8	0.003411297127341372
107.0	0.00012410667862218668	4.965573732691593e-06	0.013823004088563108	230751480040792.16	0.0005690637084230491	0.09927461248692175	2073025546288511.8	0.005112355529932522
108.0	0.00017874740762204974	7.152666074332772e-06	0.01994851990455644	234518508631108.9	0.0008330902147872884	0.1288511487094873	2141630663250117.8	0.007607806989974236
109.0	0.00025574689114164247	1.0235668863908903e-05	0.028401729248416517	238288802493119.97	0.0012113421288824594	0.15421496891308453	2211842379038501.8	0.011243910029109743
110.0	0.000363558585163413	1.4554303117675194e-05	0.03978206177014545	242061761615577.47	0.001749703919057431	0.16276207445042992	2283683058939883.5	0.01650723010294343
111.0	0.0005135619381129908	2.0566855188347688e-05	0.054595804787088545	245836797584740.6	0.002511086883431203	0.13943119591341407	2357175171071011.0	0.02407724031625411
112.0	0.0007209729278877011	2.8887993505611896e-05	0.07297473192608397	249613333523456.5	0.003581229204212185	0.08044525686179475	2432341285910661.0	0.03489706068484405
113.0	0.0010059974781270963	4.033750878488525e-05	0.09417867258566155	253390804022123.3	0.005076295345462636	0.0	2509204075837494.0	0.05026804749345856
114.0	0.001395273638532741	5.600280112349512e-05	0.11586192539575528	257168655062094.72	0.007152777947679911	0.0	2587786314674092.5	0.07197557136362288
115.0	0.0019236454860597004	7.731857964603686e-05	0.13328666352531432	260946343932051.38	0.010020330434003149	0.0	2668110877237093.0	0.10245536389440804
116.0	0.0026362983097268943	0.00010616800803182533	0.1391567779872294	264723339137864.62	0.013958310686066878	0.0	2750200738893227.5	0.14501236078217603
117.0	0.0035912523497005243	0.00014501044254894153	0.12550752645204738	268499120306437.53	0.019337000324311012	0.0	2834078975121184.5	0.20410713449822585
118.0	0.004862147618990337	0.00019704199079620123	0.08933561885469656	272273178083999.4	0.02664468601252666	0.0	2919768761079132.5	0.2857289227517534
119.0	0.006541134110013389	0.00026639639453744575	0.0408849399664934	276045014029321.78	0.03652205527098565	0.0	3007293371177818.0	0.3978790745575956
120.0	0.008741478695224356	0.000358395236960054	0.0	279814140502273.22	0.049805676871795095	0.0	3096676178659092.0	0.5511946353176779
121.0	0.011599168377297223	0.00047985822457380703	0.0	283580080548150.3	0.06758271330236115	0.0	3187940655179761.0	0.7597489883898
122.0	0.015272272995574312	0.0006394863311429343	0.0	287342367778170.75	0.0912594593503753	0.0	3281110370400650.5	1.0420752107911764
123.0	0.01993606844979712	0.0008483329532141434	0.0	291100546246514.1	0.12264682703541024	0.0	3376208991580779.5	1.422468372406097
124.0	0.02577087497328216	0.0011203809551607196	0.0	294854170324275.4	0.16406651453585713	0.0	3473260283176531.5	1.932635743662338
125.0	0.032938279420378025	0.0014732466210307376	0.0	298602804570666.7	0.21848231836463317	0.0	3572288106445714.5	2.6137791588556833
126.0	0.041540145547792534	0.0019290351294356492	0.0	302346023601804.0	0.28966188812377053	0.0	3673316419056447.5	3.5192120503005997
127.0	0.05155428055713954	0.002515376278661113	0.0	306083411957384.9	0.38237519744807447	0.0	3776369274700714.0	4.717635424331881
128.0	0.06274234008389552	0.0032666738684633536	0.0	309814563965545.6	0.5026371304779876	0.0	3881470822712554.5	6.297222865801877
129.0	0.07453226976035933	0.0042256074529516095	0.0	313539083606184.0	0.6580028792147284	0.0	3988645307690765.0	8.370695182369523
130.0	0.08589341481201557	0.0054449311798690165	0.0	317256584373001.4	0.8579263338899449	0.0	4097917069126025.5	11.081601268098083
131.0	0.09525173270994015	0.006989621193801639	0.0	320966689134515.44	1.114193348221778	0.0	4209310541032378.5	14.612064005970856
132.0	0.10053554177429348	0.008939430676665455	0.0	324669029994272.8	1.4414436980828698	0.0	4322850251582961.5	19.192299471896426
133.0	0.0994846583252567	0.011391920104460131	0.0	328363248150478.44	1.8577977514307156	0.0	4438560822749931.0	25.112275391777196
134.0	0.09035195548357731	0.014466039794763883	0.0	332048993755250.75	2.3856063569380535	0.0	4556466969948457.0	32.73594190349936
135.0	0.07298740195818153	0.018306352388496393	0.0	335725925773685.56	3.052345268058614	0.0	4676593501684788.0	42.51854548499715
136.0	0.04992348444968008	0.02308799463934758	0.0	339393711842911.56	3.891678579586313	0.0	4798965319208215.0	55.027626868892625
137.0	0.026533129471851748	0.02902249086551477	0.0	343052028131308.94	4.944719198287166	0.0	4923607416166934.0	70.96840746917526
138.0	0.009123800149573131	0.036364544744699794	0.0	346700559198036.9	6.261518332928386	0.0	5050544878267731.0	91.21438805781432
139.0	0.0	0.04541995190116269	0.0	350338997853012.94	7.902820408831705	0.0	5179802882939328.0	116.84412008905956
140.0	0.0	0.056554793042040835	0.0	353967045017493.06	9.942124726545849	0.0	5311406698999503.0	149.18526630707817
141.0	0.0	0.07020608635029978	0.0	357584409585356.56	12.468100633673034	0.0	5445381686325706.0	189.86724542212642
142.0	0.0	0.08689409853664846	0.0	361190808285223.4	15.587409005247368	0.0	5581753295529275.0	240.88395825149698
143.0	0.0	0.10723653649690357	0.0	364785965543495.6	19.427989474813966	0.0	5720547067633102.0	304.6683225725746
144.0	0.0	0.13196486602010038	0.0	368369613348435.94	24.142880170410912	0.0	5861788633752707.0	384.18060404756017
145.0	0.0	0.16194303055206227	0.0	371941491115355.5	29.91464473320805	0.0	6005503714780672.0	483.0128242291388
146.0	0.0	0.19818887174515765	0.0	375501345553003.3	36.96049017896988	0.0	6151718121074363.0	605.5118573887131
147.0	0.0	0.24189858452316929	0.0	379048930531218.1	45.53816875214128	0.0	6300457752146890.0	756.9241995509918
148.0	0.0	0.2944745727651771	0.0	382584006949918.5	55.95276736839605	0.0	6451748596361245.0	943.5658097930677
149.0	0.0	0.3575571075671187	0.0	386106342609487.75	68.56449959374218	0.0	6605616730627583.0	1173.0208900028626
150.0	0.0	0.4330602284753829	0.0	389615712082603.2	83.79762741702169	0.0	6762088320103532.0	1454.3739896426302
151.0	0.0	0.5232123692017348	0.0	393111896587560.8	102.15065338833766	0.0	6921189617897584.0	1798.480401712648
152.0	0.0	0.6306022332181159	0.0	396594683863138.7	124.20793806901102	0.0	7082946964775427.0	2218.2804604877474
153.0	0.0	0.7582304913853831	0.0	400063868045030.8	150.65291321942266	0.0	7247386788869180.0	2729.164066494009
154.0	0.0	0.9095679234781249	0.0	403519249543883.4	182.28307778907953	0.0	7414535605389532.0	3349.3925557574603
155.0	0.0	1.088620678211401	0.0	406960634924966.44	220.0269816175611	0.0	7584420016340718.0	4100.585905128006
156.0	0.0	1.3000033822308454	0.0	410387836789506.8	264.96342085347095	0.0	7757066710238218.0	5008.284230381585
157.0	0.0	1.5490208875660016	0.0	413800673657676.7	318.3430894977613	0.0	7932502461829285.0	6102.593596153476
158.0	0.0	1.841759509332154	0.0	417198969853298.3	381.61295322290374	0.0	8110754131816047.0	7418.927324282607
159.0	0.0	2.185188671055516	0.0	420582555390222.1	456.44363475337417	0.0	8291848666581380.0	8998.855267993156
160.0	0.0	2.5872739439410735	0.0	423951265860441.2	544.7601246572683	0.0	8475813097917292.0	10891.074922071532
161.0	0.0	3.0571025387403865	0.0	427304942323899.94	648.7761574312927	0.0	8662674542755932.0	13152.519772792552
162.0	0.0	3.60502238464589	0.0	430643431200040.56	771.0326202990158	0.0	8852460202903101.0	15849.621965246157
163.0	0.0	4.24279600885935	0.0	433966584161058.56	914.4403912169867	0.0	9045197364774244.0	19059.74818975758
164.0	0.0	4.983770513171159	0.0	437274258026873.7	1082.3280332252414	0.0	9240913399132910.0	22872.829673576678
165.0	0.0	5.843065030051879	0.0	440566314661828.94	1278.4948045143788	0.0	9439635760831612.0	27393.209319679696
166.0	0.0	6.837777130389599	0.0	443842620873080.0	1507.2694774322415	0.0	9641391988555060.0	32741.73137253614
167.0	0.0	7.987209748095695	0.0	447103048310691.3	1773.5754951388515	0.0	9846209704565728.0	39058.10152267428
168.0	0.0	9.313120283319416	0.0	450347473369434.94	2083.0030317517926	0.0	1.0054116614451728e+16	46503.54809986684
169.0	0.0	10.839993645926	0.0	453575777092238.44	2441.8885606159897	0.0	1.0265140506876978e+16	55263.81796125164
170.0	0.0	12.595341104153045	0.0	456787845075332.1	2857.402575786577	0.0	1.0479309253333534e+16	65552.54386858988
171.0	0.0	14.610026909916066	0.0	459983567375029.8	3337.64615393178	0.0	1.069665080789622e+16	77615.02358152316
172.0	0.0	16.91862478200611	0.0	463162838416142.7	3891.7570876380796	0.0	1.0917193206979318e+16	91732.4545848004
173.0	0.0	19.55980644135146	0.0	466325556902033.2	4530.026366526369	0.0	1.1140964569095516e+16	108226.67233128165
174.0	0.0	22.576764508483016	0.0	469471625726257.3	5264.025829642776	0.0	1.1367993094616838e+16	127465.44413347886
175.0	0.0	26.017672192282845	0.0	472600951885796.2	6106.747861259543	0.0	1.1598307065537744e+16	149868.3753896027
176.0	0.0	29.936182320860652	0.0	475713446395863.1	7072.75805247439	0.0	1.183193484524025e+16	175913.48970066244
177.0	0.0	34.39196838990936	0.0	478809024206249.6	8178.361802807634	0.0	1.2068904878261008e+16	206144.54963900454
178.0	0.0	39.451310430960184	0.0	481887604119205.44	9441.785889317725	0.0	1.2309245690060484e+16	241179.1904815386
179.0	0.0	45.187728631506985	0.0	484949108708823.6	10883.376085556876	0.0	1.2552985886793974e+16	281717.9451394685
180.0	0.0	51.68266777077187	0.0	487993464241921.44	12525.811968903792	0.0	1.2800154155084638e+16	328554.24481687
181.0	0.0	59.02623566887498	0.0	491020600600369.06	14394.34011240648	0.0	1.305077926179843e+16	382585.4866304495
