T	375_TPD_HH	375_rate_HH	375_TPD_full	375_pre_full	375_rate_full	375_TPD_Tait	375_pre_Tait	375_rate_Tait
45.0	1.715556272615577e-52	6.862225090462309e-54	6.4795007588887265e-49	7048488877688740.0	2.591800303555491e-50	7.551023870789428e-49	8214106263574167.0	3.0204095483157715e-50
46.0	4.3255756287593085e-51	1.7302302515037234e-52	1.7442603923572756e-47	7525352560848196.0	6.977041569429102e-49	2.0561433876991872e-47	8870925451206254.0	8.22457355079675e-49
47.0	9.51977672239331e-50	3.807910688957324e-51	4.0902703530941855e-46	8018344173034729.0	1.6361081412376742e-47	4.878949716383867e-46	9564428424468790.0	1.9515798865535468e-47
48.0	1.8443012664707727e-48	7.377205065883091e-50	8.42708531563786e-45	8527170918094173.0	3.370834126255144e-46	1.0174973157465631e-44	1.029581782442919e+16	4.069989262986252e-46
49.0	3.1698377739191713e-47	1.2679351095676685e-48	1.5374423597444778e-43	9051514427007070.0	6.149769438977911e-45	1.879664734475164e-43	1.106630915572409e+16	7.518658937900657e-45
50.0	4.8679903703521754e-46	1.94719614814087e-47	2.5018176545245563e-42	9591032976410756.0	1.0007270618098225e-43	3.0981454472029364e-42	1.1877130651828866e+16	1.2392581788811746e-43
51.0	6.724089785389786e-45	2.6896359141559146e-46	3.655457019004164e-41	1.014536367991628e+16	1.4621828076016656e-42	4.5865506841474625e-41	1.272952314447438e+16	1.834620273658985e-42
52.0	8.404883902340742e-44	3.361953560936297e-45	4.8253516839774925e-40	1.0714124638655456e+16	1.930140673590997e-41	6.13621401804227e-40	1.3624739937002348e+16	2.454485607216908e-41
53.0	9.56066661626482e-43	3.8242666465059285e-44	5.7874689247274985e-39	1.129691703945767e+16	2.3149875698909994e-40	7.461236308353764e-39	1.456404668146544e+16	2.9844945233415056e-40
54.0	9.948685845476917e-42	3.979474338190767e-43	6.34029758297006e-38	1.1893327190887868e+16	2.5361190331880243e-39	8.288977359849883e-38	1.5548721259290782e+16	3.3155909439399535e-39
55.0	9.516181280404508e-41	3.806472512161803e-42	6.375511185838397e-37	1.2502928489070796e+16	2.550204474335359e-38	8.454524689760949e-37	1.6580053665338196e+16	3.3818098759043794e-38
56.0	8.40480670983782e-40	3.361922683935128e-41	5.911217982536059e-36	1.3125283306777618e+16	2.3644871930144237e-37	7.953218271608462e-36	1.765934589519504e+16	3.1812873086433845e-37
57.0	6.882920667627256e-39	2.7531682670509022e-40	5.074929503781674e-35	1.375994480066324e+16	2.0299718015126698e-36	6.929339431952948e-35	1.8787911835559876e+16	2.771735772781179e-36
58.0	5.246684733336602e-38	2.098673893334641e-39	4.0502586994843955e-34	1.440645863281481e+16	1.6201034797937583e-35	5.613581381932467e-34	1.996707715757628e+16	2.245432552772987e-35
59.0	3.736261662096814e-37	1.4945046648387256e-38	3.0159814095819086e-33	1.5064364603911912e+16	1.2063925638327635e-34	4.244010026599612e-33	2.1198179212987e+16	1.697604010639845e-34
60.0	2.494008655436959e-36	9.976034621747835e-38	2.1025945201926874e-32	1.573319819631217e+16	8.41037808077075e-34	3.0045844108314927e-32	2.2482566932986012e+16	1.201833764332597e-33
61.0	1.5654497626866517e-35	6.261799050746607e-37	1.376747261872291e-31	1.6412492026268088e+16	5.506989047489164e-33	1.998253740228821e-31	2.3821600729653852e+16	7.993014960915285e-33
62.0	9.26711656912944e-35	3.706846627651776e-36	8.492321525104065e-31	1.7101777205263376e+16	3.396928610041626e-32	1.2521968763606589e-30	2.521665239986813e+16	5.008787505442636e-32
63.0	5.188202399106393e-34	2.0752809596425575e-35	4.948706920312531e-30	1.7800584611132188e+16	1.9794827681250125e-31	7.414227538674217e-30	2.6669105031587084e+16	2.9656910154696868e-31
64.0	2.754124077951509e-33	1.1016496311806036e-34	2.7314547992974905e-29	1.8508446070206908e+16	1.0925819197189961e-30	4.1588234861274626e-29	2.8180352912410268e+16	1.663529394450985e-30
65.0	1.3896413184380468e-32	5.558565273752187e-34	1.4315524465196481e-28	1.9224895452232996e+16	5.726209786078592e-30	2.215422406123823e-28	2.9751801440325652e+16	8.861689624495294e-30
66.0	6.679884043042171e-32	2.6719536172168685e-33	7.140700813131422e-28	1.9949469680202696e+16	2.856280325252569e-29	1.1233879855481339e-27	3.13848670365571e+16	4.493551942192536e-29
67.0	3.0656128039754865e-31	1.2262451215901946e-32	3.3973813348199705e-27	2.0681709657600604e+16	1.3589525339279884e-28	5.434207126170268e-27	3.308097706043151e+16	2.173682850468107e-28
68.0	1.3459477727267473e-30	5.383791090906989e-32	1.5449405564145414e-26	2.1421161115830388e+16	6.179762225658166e-28	2.5128495055925835e-26	3.4841569726188344e+16	1.0051398022370335e-27
69.0	5.6641030378946785e-30	2.2656412151578715e-31	6.727999943011271e-26	2.2167375384809172e+16	2.6911999772045086e-27	1.1129099868860216e-25	3.666809402165918e+16	4.451639947544086e-27
70.0	2.2888028721096138e-29	9.155211488438456e-31	2.8110065503890585e-25	2.2919910089882268e+16	1.1244026201556234e-26	4.729427874607055e-25	3.856200962874804e+16	1.891771149842822e-26
71.0	8.896072627678477e-29	3.558429051071391e-30	1.1287296746225466e-24	2.3678329778331896e+16	4.5149186984901864e-26	1.9317886818306455e-24	4.052478684564691e+16	7.727154727322583e-26
72.0	3.3311827634774403e-28	1.332473105390976e-29	4.362941877493968e-24	2.4442206478832016e+16	1.745176750997587e-25	7.596600278085313e-24	4.2557906510724696e+16	3.0386401112341252e-25
73.0	1.2035614838679178e-27	4.8142459354716717e-29	1.6259267726888836e-23	2.521112019724604e+16	6.503707090755535e-25	2.880417019699487e-23	4.46628599280297e+16	1.1521668078797948e-24
74.0	4.201765033674718e-27	1.6807060134698871e-28	5.850451031197506e-23	2.5984659352178908e+16	2.3401804124790024e-24	1.0546293624719092e-22	4.684114879435017e+16	4.218517449887637e-24
75.0	1.4193181712246622e-26	5.677272684898649e-28	2.0353810275185174e-22	2.676242115368054e+16	8.14152411007407e-24	3.7338018086948547e-22	4.909428512777898e+16	1.493520723477942e-23
76.0	4.6448553387867084e-26	1.8579421355146834e-27	6.855512841542008e-22	2.754401192846398e+16	2.742205136616803e-23	1.2799023680080192e-21	5.1423791197731304e+16	5.1196094720320774e-23
77.0	1.474483856988049e-25	5.897935427952195e-27	2.2382703996093266e-21	2.8329047394945056e+16	8.953081598437307e-23	4.253188560803907e-21	5.383119945636703e+16	1.7012754243215627e-22
78.0	4.545557271500965e-25	1.818222908600386e-26	7.092128553442405e-21	2.911715289134164e+16	2.836851421376962e-22	1.3717511100656107e-20	5.6318052471371304e+16	5.487004440262443e-22
79.0	1.362360473845434e-24	5.449441895381736e-26	2.1833302702818628e-20	2.990796355998395e+16	8.733321081127452e-22	4.298767248039648e-20	5.888590286004899e+16	1.7195068992158593e-21
80.0	3.973831417264771e-24	1.5895325669059084e-25	6.537388276596255e-20	3.0701124490895396e+16	2.614955310638502e-21	1.3103323716346298e-19	6.153631322469098e+16	5.24132948653852e-21
81.0	1.1292022462213837e-23	4.516808984885535e-25	1.9057753421522146e-19	3.1496290827597924e+16	7.623101368608858e-21	3.8888964235252404e-19	6.427085608917142e+16	1.5555585694100963e-20
82.0	3.128890303003877e-23	1.251556121201551e-24	5.414283686954624e-19	3.229312783798577e+16	2.1657134747818497e-20	1.1248533279535211e-18	6.70911138367383e+16	4.4994133118140846e-20
83.0	8.461687112031646e-23	3.3846748448126585e-24	1.5004153314912882e-18	3.3091310952998024e+16	6.001661325965153e-20	3.1738570520281765e-18	6.999867864895903e+16	1.2695428208112706e-19
84.0	2.235346142205533e-22	8.941384568822132e-24	4.059416827511406e-18	3.3890525775700108e+16	1.6237667310045622e-19	8.743380144832435e-18	7.299515244578702e+16	3.497352057932974e-19
85.0	5.773105898484693e-22	2.3092423593938773e-23	1.073149535308609e-17	3.4690468063265004e+16	4.292598141234436e-19	2.353601005425169e-17	7.608214682671469e+16	9.414404021700677e-19
86.0	1.458782259178139e-21	5.835129036712557e-23	2.7742612429138347e-17	3.5490843684222692e+16	1.1097044971655339e-18	6.195724944805634e-17	7.926128301298034e+16	2.4782899779222535e-18
87.0	3.609203934984764e-21	1.4436815739939056e-22	7.018678124982736e-17	3.629136855322673e+16	2.8074712499930944e-18	1.5961947691104645e-16	8.253419179079822e+16	6.384779076441859e-18
88.0	8.749465966346116e-21	3.4997863865384463e-22	1.739000254164204e-16	3.709176854546281e+16	6.956001016656817e-18	4.027429766512831e-16	8.590251345558213e+16	1.6109719066051328e-17
89.0	2.0796785911022252e-20	8.318714364408901e-22	4.2226178519804783e-16	3.789177939270978e+16	1.689047140792192e-17	9.95905936620751e-16	8.936789775713278e+16	3.9836237464830063e-17
90.0	4.8499558877068525e-20	1.939982355082741e-21	1.0055182246229087e-15	3.869114656294293e+16	4.0220728984916376e-17	2.4151474385910063e-15	9.293200384576299e+16	9.660589754364042e-17
91.0	1.1103918605753007e-19	4.441567442301203e-21	2.3496319490069787e-15	3.948962512525849e+16	9.398527796027932e-17	5.747489938374512e-15	9.659650021933323e+16	2.298995975349814e-16
92.0	2.497296061355511e-19	9.989184245422043e-21	5.391074073347534e-15	4.028697960178473e+16	2.1564296293390224e-16	1.3430262611359603e-14	1.0036306467117243e+17	5.372105044543894e-16
93.0	5.520347476732673e-19	2.2081389906930694e-20	1.2152592955869333e-14	4.108298380814088e+16	4.86103718234778e-16	3.083286007129222e-14	1.0423338423885982e+17	1.2333144028517177e-15
94.0	1.2000582111241098e-18	4.800232844496439e-20	2.692915932410048e-14	4.1877420683898424e+16	1.0771663729640425e-15	6.9583597362874e-14	1.0820915515384403e+17	2.783343894515111e-15
95.0	2.5668750163308602e-18	1.026750006532344e-19	5.869062843502426e-14	4.267008211440072e+16	2.3476251374010847e-15	1.5445231367643292e-13	1.1229208279187752e+17	6.178092547058081e-15
96.0	5.4049447598387015e-18	2.1619779039354806e-19	1.2587202580581988e-13	4.346076874520294e+16	5.0348810322333355e-15	3.3736315709750706e-13	1.1648388162424338e+17	1.3494526283904037e-14
97.0	1.1209097209476565e-17	4.483638883790626e-19	2.6577706326810634e-13	4.424928979029953e+16	1.0631082530726734e-14	7.254855761489807e-13	1.2078627516975523e+17	2.9019423045977094e-14
98.0	2.2905676011832293e-17	9.162270404732917e-19	5.527621561150028e-13	4.503546283522206e+16	2.2110486244611148e-14	1.5367083651576516e-12	1.2520099594750854e+17	6.14683346063885e-14
99.0	4.614247995563566e-17	1.8456991982254265e-18	1.1328911235337108e-12	4.581911363600503e+16	4.53156449413961e-14	3.2076072780298082e-12	1.2972978543036456e+17	1.2830429112156158e-13
100.0	9.167031102021549e-17	3.66681244080862e-18	2.28905320513603e-12	4.660007591493923e+16	9.156212820564124e-14	6.600635969611258e-12	1.3437439399914867e+17	2.6402543878605707e-13
101.0	1.7968167821686471e-16	7.18726712867459e-18	4.561659127475393e-12	4.737819115395797e+16	1.8246636509983207e-13	1.3396325160437554e-11	1.3913658089754386e+17	5.358530064243e-13
102.0	3.4761352961996946e-16	1.3904541184798782e-17	8.969399343447151e-12	4.8153308386428744e+16	3.5877597374112775e-13	2.6825902977444474e-11	1.4401811418766298e+17	1.0730361191257662e-12
103.0	6.640048307712425e-16	2.6560193230849716e-17	1.7407850664001366e-11	4.892528398805886e+16	6.963140265725916e-13	5.3022304844095616e-11	1.4902077070628227e+17	2.1208921938760373e-12
104.0	1.2528098355356785e-15	5.01123934214272e-17	3.336026610036373e-11	4.969398146755735e+16	1.3344106440618042e-12	1.0348059535288467e-10	1.5414633602172054e+17	4.139223814553857e-12
105.0	2.3355551198815684e-15	9.342220479526298e-17	6.314975260121611e-11	5.0459271257639464e+16	2.5259901042223643e-12	1.9948477020162904e-10	1.5939660439134755e+17	7.979390809736134e-12
106.0	4.303602688669015e-15	1.7214410754676148e-16	1.181193477191228e-10	5.122103050690242e+16	4.724773909388218e-12	3.7997915734698517e-10	1.6477337871970634e+17	1.5199166300094282e-11
107.0	7.840647360435254e-15	3.136258944174131e-16	2.183843907151862e-10	5.197914287305037e+16	8.735375630791659e-12	7.154054099469072e-10	1.7027847051723696e+17	2.8616216420450907e-11
108.0	1.4128134965789334e-14	5.65125398631583e-16	3.992197113139568e-10	5.2733498317896504e+16	1.5968788460038477e-11	1.3317572063587683e-09	1.7591369985958314e+17	5.3270288334484186e-11
109.0	2.5186130249434524e-14	1.0074452099774125e-15	7.218148711116654e-10	5.348399290452626e+16	2.8872594869517814e-11	2.4519480442428922e-09	1.816808953474737e+17	9.807792204786837e-11
110.0	4.443319909803746e-14	1.7773279639215987e-15	1.291195422703172e-09	5.4230528596962216e+16	5.164781699021907e-11	4.46620913297303e-09	1.875818940671602e+17	1.7864836626361124e-10
111.0	7.759693853899739e-14	3.1038775415602086e-15	2.2857813525086204e-09	5.497301306263377e+16	9.143125436372685e-11	8.05067112169829e-09	1.936185415514011e+17	3.2202684800904425e-10
112.0	1.3418053052893556e-13	5.36722122115838e-15	4.005657540147198e-09	5.5711359477914024e+16	1.6022630243368715e-10	1.4365133063056565e-08	1.997926917409798e+17	5.746053327530336e-10
113.0	2.2980277930068293e-13	9.19211117203019e-15	6.950644081904494e-09	5.64454863369581e+16	2.780257658262586e-10	2.5379723828759866e-08	2.0610620694674307e+17	1.0151889858090234e-09
114.0	3.898979216542733e-13	1.559591686617939e-14	1.1945382330292034e-08	5.7175317264041624e+16	4.778153009153729e-10	4.440940471996181e-08	2.1256095781215005e+17	1.776376291028436e-09
115.0	6.555135830105828e-13	2.6220543320447758e-14	2.0337925949716458e-08	5.7900780829569496e+16	8.135170608225541e-10	7.69805782549103e-08	2.1915882327631747e+17	3.0792234441513482e-09
116.0	1.0923184454084097e-12	4.3692737816405764e-14	3.43122368337726e-08	5.86218103699011e+16	1.372489539787698e-09	1.3222367658339074e-07	2.2590169053755526e+17	5.2889480097384315e-09
117.0	1.8044791147446094e-12	7.217916458997783e-14	5.7375674320061344e-08	5.933834381111191e+16	2.2950271626431633e-09	2.2509161527738052e-07	2.3279145501737613e+17	9.003667412706828e-09
118.0	2.9558636578227997e-12	1.1823454631344222e-13	9.511308025550545e-08	6.0050323496786264e+16	3.804523743211011e-09	3.7986411405843353e-07	2.3983002032497312e+17	1.5194572710502897e-08
119.0	4.802182347671918e-12	1.9208729390830593e-13	1.563437050728532e-07	6.07576960199218e+16	6.253749673840071e-09	6.356377634713755e-07	2.4701929822215338e+17	2.5425533831672493e-08
120.0	7.739329608609968e-12	3.0957318434818866e-13	2.548820191628558e-07	6.1460412058999896e+16	1.0195284758485565e-08	1.0548582583685343e-06	2.543612085887175e+17	4.219439581018517e-08
121.0	1.2375544533133009e-11	4.950217813352119e-13	4.121967895164239e-07	6.215842621826721e+16	1.6487882238964234e-08	1.7364770916000744e-06	2.6185767938827846e+17	6.945926471757356e-08
122.0	1.963833271535269e-11	7.855333086395255e-13	6.613962365378123e-07	6.2851696872246984e+16	2.6455877468486223e-08	2.8360847963458043e-06	2.695106466345063e+17	1.1344388455108516e-07
123.0	3.093175785835678e-11	1.2372703143986043e-12	1.0531564571904419e-06	6.354018601449933e+16	4.212633074599296e-08	4.596491388614412e-06	2.7732205435779392e+17	1.8386097551506705e-07
124.0	4.836621297171932e-11	1.9346485190292088e-12	1.6644771434926067e-06	6.422385911062133e+16	6.657927037615487e-08	7.393838235698143e-06	2.8529385457233248e+17	2.9575701216443097e-07
125.0	7.50917795793601e-11	3.0036711835687677e-12	2.6115220143357583e-06	6.490268495547741e+16	1.0446134413729504e-07	1.1806636537350094e-05	2.934280072435901e+17	4.722745147634532e-07
126.0	1.1577865720824733e-10	4.6311462892856955e-12	4.06832028635368e-06	6.557663553463564e+16	1.6273395859534196e-07	1.8718413647156098e-05	3.017264802561839e+17	7.487597395751467e-07
127.0	1.7730505235876244e-10	7.092202096635352e-12	6.293821797567748e-06	6.624568588997732e+16	2.5175567079680563e-07	2.9469287036170208e-05	3.101912493821391e+17	1.1788300628843617e-06
128.0	2.697358736276878e-10	1.0789434950496505e-11	9.670780557704691e-06	6.690981398943496e+16	3.868379576690061e-07	4.60782841468784e-05	3.18824298249526e+17	1.8432772867904702e-06
129.0	4.0770656451946264e-10	1.6308262593322906e-11	1.4761279254251044e-05	6.756900060081684e+16	5.904671612631388e-07	7.156725699160549e-05	3.276276183114693e+17	2.8630488539953006e-06
130.0	6.123679779989591e-10	2.449471914878649e-11	2.2385517062363208e-05	6.82232291696565e+16	8.954581514931906e-07	0.00011042967684880931	3.366032088155194e+17	4.418056588952562e-06
131.0	9.141036539157608e-10	3.656414622205392e-11	3.373291455924911e-05	6.88724857010298e+16	1.3494032530570538e-06	0.00016930454021223395	3.4575307677338323e+17	6.774262926675702e-06
132.0	1.356304423927582e-09	5.425217710376771e-11	5.051783213028032e-05	6.951675864527189e+16	2.0209112573457784e-06	0.000257938402643692	3.5507923693100275e+17	1.0322455205733588e-05
133.0	2.0005823153990917e-09	8.002329294083326e-11	7.519648776113053e-05	7.015603878752793e+16	3.0083061826854507e-06	0.00039054865707729665	3.6458371173897734e+17	1.5633428755184464e-05
134.0	2.9339330676395705e-09	1.173573234167999e-10	0.00011126728238656138	7.079031914105771e+16	4.451687031611084e-06	0.0005877399424723627	3.742685313233237e+17	2.353607650662263e-05
135.0	4.2785227953612885e-09	1.711409133537277e-10	0.00016368402884034042	7.141959484422417e+16	6.549554883907569e-06	0.0008791735951843713	3.8413573345656557e+17	3.5227280057124714e-05
136.0	6.204990199615372e-09	2.4819961127890033e-10	0.00023942089545510328	7.204386306108119e+16	9.581613473659444e-06	0.0013072457345282972	3.9418736352914726e+17	5.2425713906192755e-05
137.0	8.950434666280204e-09	3.5801739362456935e-10	0.00034823955856902596	7.266312288548368e+16	1.393987064116841e-05	0.0019320861639860623	4.0442547452116595e+17	7.758596898874087e-05
138.0	1.2842619283001947e-08	5.13704785923755e-10	0.0005037233213109596	7.327737524863373e+16	2.0170844196423038e-05	0.002838230064714517	4.1485212697441786e+17	0.00011419510577941602
139.0	1.8332376856708435e-08	7.332951045319911e-10	0.0007246596608268761	7.38866228299807e+16	2.903254851099264e-05	0.004143297687760208	4.254693889647467e+17	0.00016718128670578772
140.0	2.6036791777719195e-08	1.0414717331837607e-09	0.0010368709008163291	7.449086997139117e+16	4.15710593532805e-05	0.006008861742980611	4.3627933607469875e+17	0.00024347405502898032
141.0	3.6796472099192024e-08	1.4718590100175963e-09	0.0014756100018155957	7.50901225944991e+16	5.922288805645605e-05	0.008653227872605538	4.472840513664695e+17	0.0003527688115061768
142.0	5.1751162333254634e-08	2.0700467467792793e-09	0.002088649385269689	7.568438812115656e+16	8.395122069560735e-05	0.012364804830511325	4.5848562535514144e+17	0.0005085649613542102
143.0	7.243912415617937e-08	2.8975654709670724e-09	0.0029401844109718123	7.627367539689445e+16	0.0001184263898040505	0.017512583551014087	4.698861559822098e+17	0.0007295691571477854
144.0	1.009271850066449e-07	4.0370883959195735e-09	0.004115629208759046	7.685799461731029e+16	0.00016626386258263012	0.024546155846724472	4.81487748589385e+17	0.001041583419724763
145.0	1.399801903146668e-07	5.599209558613692e-09	0.0057272643531776895	7.743735725729629e+16	0.00023233669290187667	0.033970547132529415	4.932925158926705e+17	0.0014800343895381418
146.0	1.9328087397311897e-07	7.731238728167063e-09	0.00792044011980436	7.801177600302706e+16	0.00032318396669301947	0.04626981791354908	5.053025779567152e+17	0.002093346670096618
147.0	2.657139793763477e-07	1.0628566411140782e-08	0.010879541500371735	7.858126468661928e+16	0.00044754247861542094	0.06173827994529812	5.175200621694269e+17	0.0029474228021167327
148.0	3.637319337458736e-07	1.4549291121159844e-08	0.014832019471206737	7.914583822338398e+16	0.0006170359603725318	0.08016511700676457	5.299471032168493e+17	0.004131568091516369
149.0	4.958236364190728e-07	1.9832971443129125e-08	0.020047255388615695	7.970551255158706e+16	0.000847064934095638	0.10032743713715365	5.4258584305829555e+17	0.005766294283521923
150.0	6.731131264704285e-07	2.692457368687224e-08	0.026824568797014493	8.026030457464467e+16	0.001157951040365312	0.11932794357052401	5.554384309017342e+17	0.008013556792864775
151.0	9.101212335952476e-07	3.640493959884961e-08	0.03546107682247381	8.081023210566474e+16	0.001576402907484489	0.132056415165818	5.6850702317942374e+17	0.01109013179288434
152.0	1.225731007746296e-06	4.902940648614376e-08	0.04618552018318225	8.135531381426667e+16	0.002137386779860956	0.13154525513916962	5.817937835237903e+17	0.015285029129725633
153.0	1.6444070231723713e-06	6.577658448911215e-08	0.05903989774271703	8.189556917559762e+16	0.0028865047891836024	0.1115725687035223	5.953008827435462e+17	0.020982073466759482
